postUrl,sharedPostUrl,type,imgUrl,postContent,likeCount,commentCount,repostCount,postDate,viewCount,action,profileUrl,timestamp,postTimestamp,videoUrl,sharedJobUrl
https://www.linkedin.com/feed/update/urn:li:activity:7189872198579294209,,Text,,"The animal rights movement would be significantly stronger if we truly believed and acted like we have the ability to end animal exploitation within our lifetime.
This is something I genuinely believe and it makes me sad to see so many animal advocates who don’t.

If you don’t believe that ending animal exploitation is possible in your lifetime, you generally either a) feel so defeated you do nothing or b) aim too low and focus only on achieving minor reforms or changing the beliefs of a few individuals, not eradicating entire industries.

Clearly, this belief is not a helpful one if your ultimate goal is to end animal exploitation.

But in addition to being unhelpful, this belief is also wrong.

There has never been a time in human history where change has happened as fast as it’s happening right now. That’s true across every benchmark of our evolution as a species, from cultural to biological to technological and more.

That rate of change isn’t slowing down either, it’s accelerating. We can change more in a single year now than we could have in a decade or even a century in earlier parts of human history. And in every year that follows, we’ll be able to change more than we did in the previous one.

There’s still clearly a lot of work to do. But if every person in the world who has the goal of achieving animal liberation in their lifetimes truly believed and acted like it was possible, I have no doubt that we could collectively do the work needed to make it happen.",63,6,1,3mo,2576,Post,https://www.linkedin.com/in/sam-tucker-vegan/,2024-08-02T22:55:35.317Z,2024-04-27T06:25:13.507Z,,
https://www.linkedin.com/feed/update/urn:li:activity:7189641438102437889,,Image,https://media.licdn.com/dms/image/D4E22AQHCqaixEscD7A/feedshare-shrink_800/0/1714143327197?e=1725494400&v=beta&t=64gdginy5trqPuKan3VBUclkFGNvwE4y7mHBufaNNfU,Really excited that I will be facilitating the AI and Animals Meetup at the Animal & Vegan Advocacy (AVA) Summit coming up in May! Thank you so much to the organizers for putting this amazing event together. ⚡ 😁,100,5,4,3mo,,Sam Tucker ⓥ reposted this,https://www.linkedin.com/in/sam-tucker-vegan/,2024-08-02T22:55:35.318Z,2024-04-26T15:08:15.922Z,,
https://www.linkedin.com/feed/update/urn:li:activity:7189419756037328896,,Image,https://media.licdn.com/dms/image/v2/D5622AQGX9gIfGyZyBA/feedshare-shrink_800/feedshare-shrink_800/0/1714091241980?e=1725494400&v=beta&t=KO8CdDSfSFwB4J2rGwqQTXDuxSGLBNU-4TR2ziMGyn0,"Our survey on AI in animal advocacy is already leading to some really interesting findings, for example, whilst the vast majority of animal advocates have a very positive attitude towards AI in our movement, they still don't use it very often themselves.

The two most commonly cited reasons advocates don't use it as much as they want to are a lack of technical expertise and a concern about the reliability of responses.

Luckily, these are both barriers that Open Paws is ready to remove for the animal rights movement. By training an AI on our movement's own data, we can make responses far more reliable, and by providing free training and implementation for nonprofits, we can ensure every organisation benefits from advances in AI, regardless of their level of technical expertise.

Keep in mind that these results are far from conclusive and we're still actively seeking participants for our survey, so if you're an animal advocate that wants to contribute, please do! Here is the link: https://lnkd.in/gVrUk9di",21,0,1,3mo,1035,Post,https://www.linkedin.com/in/sam-tucker-vegan/,2024-08-02T22:55:35.319Z,2024-04-26T00:27:22.799Z,,
https://www.linkedin.com/feed/update/urn:li:activity:7188672727807934464,https://forms.gle/8bjqRghzV2thEGpK8,Article,,"Are you an animal advocate? If so, please take 5 minutes to fill out this short survey on AI usage amongst animal advocates: https://lnkd.in/gCebeiBp

Your feedback on this survey will help us create AI systems that benefit the animal advocacy movement as much as possible through our work at Open Paws.

Whether you're a hardcore AI enthusiast, someone who's never tried AI before or anywhere in between, your responses will be extremely useful in helping us focus our efforts where they will be most impactful.",15,0,1,3mo,812,Post,https://www.linkedin.com/in/sam-tucker-vegan/,2024-08-02T22:55:35.320Z,2024-04-23T22:58:57.390Z,,
https://www.linkedin.com/feed/update/urn:li:activity:7187998546996932609,,Image,https://media.licdn.com/dms/image/D5622AQGT0B-QA8700A/feedshare-shrink_800/0/1713752398871?e=1725494400&v=beta&t=ZPMp5KvcnMvjKPSBWbBXDwr3-9gpG2cBL17890a7ZiY,I'm very excited to announce that I will be speaking at the Animal & Vegan Advocacy (AVA) Summit in Washington DC about how animal advocates can increase their impact for animals using artificial intelligence and machine learning!,79,4,1,3mo,1731,Post,https://www.linkedin.com/in/sam-tucker-vegan/,2024-08-02T22:55:35.320Z,2024-04-22T02:20:00.159Z,,
https://www.linkedin.com/feed/update/urn:li:activity:7186935694756319232,https://openpaws.notion.site/Literature-Review-8dee21be710148929769abb63eb6afd4,Article,,"I reviewed 1,000+ AI and ML research papers and summarised the key takeaways for animal advocates in this literature review 📚 🤖 🌱 

Don't worry if you're not academically or technically inclined, because I intentionally wrote this in much more accessible language than you might expect from a literature review.

Each paper's essence is distilled into lay terms and directly hyperlinked, simplifying further investigation while providing a snapshot of its significance in advancing our mission.

I also summarised the key points for each section in easy-to-understand language and highlighted it bold for easy skimming.",26,1,0,3mo,1051,Post,https://www.linkedin.com/in/sam-tucker-vegan/,2024-08-02T22:55:35.321Z,2024-04-19T03:56:36.438Z,,
https://www.linkedin.com/feed/update/urn:li:activity:7186622177293602829,,Text,,"The use case for AI in animal advocacy I’m most excited about is also one of the hardest ones to explain: the powerful combination of prediction, generation and automation. But it’s really, really worth understanding for all animal advocates, so I’m going to break it down in the simplest way I can. ⬇️

Humans make predictions all the time in our advocacy, for example, we might predict which message is most likely to resonate with a specific individual in a conversation about veganism.

But imagine how much more accurate our predictions would be if they were based on millions or even billions more conversations about veganism. That might not be possible for a human to do, but it’s definitely possible for an AI to do, with access to enough data.

By combining the data gathered by many different animal advocates and animal advocacy organisations, we can train AI that can make far better predictions about what will and won’t be successful in our advocacy.

In this example I’ve used conversations about veganism, but you can also do this with literally any metric that’s being tracked digitally. You can do it with predicting the performance of digital advertisements, predicting the likelihood of passing legislation, predicting which companies are most likely to respond to corporate advocacy, predicting the likelihood of success for different grant applications and much, much more.

Once you have an AI model that can accurately predict a result, you can use it to train generative AI models that only generate content that is likely to achieve that result. You do this by having the generative AI model (for example, something like ChatGPT) create multiple versions of content, then using your predictive AI to predict what the results would be and finally using that prediction as either reward or punishment in the generative AI’s learning process.

When you run this process for long enough on a large enough dataset, you get superhuman performance at achieving the result you’re after.

Then once you have your new generative AI model, which has been trained by the predictive AI model, you can begin automating its actions. For example, you could set up an automation so that any time someone uses an anti-vegan hashtag on social media, the AI responds automatically in the way most likely to convince that individual person to consider veganism.

It’s actually really hard for me to picture even a single type of animal advocacy intervention that wouldn’t benefit from an AI trained this way, because the only criteria is either having some kind of metric or goal being tracked digitally and/or there being some kind of digital content about that type of intervention existing online.

So when people ask me to name the one specific use case or intervention where AI can help animals the most, the honest answer is also the one that is the hardest for people to get their heads around: all of them.",17,0,0,3mo,948,Post,https://www.linkedin.com/in/sam-tucker-vegan/,2024-08-02T22:55:35.323Z,2024-04-18T07:10:48.050Z,,
https://www.linkedin.com/feed/update/urn:li:activity:7186219746223177729,,Image,https://media.licdn.com/dms/image/D5622AQGYw5Xns8PPtA/feedshare-shrink_800/0/1713328299865?e=1725494400&v=beta&t=yuuoDCepO3QXmzYOyXFInF6m1yWUrUGalGBcTMwN_hE,"I keep this artwork behind my desk as a constant reminder of who I work for: nonhuman animals and the people who have dedicated their lives to saving them ✊ 🐾 

Something as abstract as developing AI systems for animal advocates can sometimes feel quite far removed from the direct impact that many other animal advocates make, like the courageous people who rescue animals directly from factory farms.

This is something that many people who work in ""meta-charities"" often feel, despite logically knowing that the potential for impact is enormous when your work is something that can benefit the entire movement, it's often much harder to directly see the impact of your work.

That's why I love having this piece of art directly in my field of vision as I work, so I can always remember why I do what I do, which is to help as many animals as possible and to help everyone else who has the same goal to help as many animals as they can too.",67,4,1,3mo,2201,Post,https://www.linkedin.com/in/sam-tucker-vegan/,2024-08-02T22:55:35.324Z,2024-04-17T04:31:41.006Z,,
https://www.linkedin.com/feed/update/urn:li:activity:7185847064172363776,,Image,https://media.licdn.com/dms/image/D4E22AQFhJHjkIGungg/feedshare-shrink_800/0/1713213787369?e=1725494400&v=beta&t=whOpLiXHwaBR5qSQvRCn3yLq100fecH0Ae85rq8FR5g,"⏩ Only 5 more days to apply to attend AIADM 24 in person in London! 
https://tally.so/r/mV0ADJ",12,0,5,3mo,,Sam Tucker ⓥ reposted this,https://www.linkedin.com/in/sam-tucker-vegan/,2024-08-02T22:55:35.324Z,2024-04-16T03:50:46.681Z,,
https://www.linkedin.com/feed/update/urn:li:activity:7181047672848412674,https://proveg.org/press-release/proveg-searches-for-next-generation-of-impact-entrepreneurs/,Article,,"Kickstarting for Good was so helpful for us in launching Open Paws and I'm thrilled to see Artificial Intelligence as one of the idea areas being prioritised for this next cohort! 

The animal rights movement desperately needs more people and organisations working in this space, so if anyone has an idea for an initiative to use AI to help animals, I highly encourage you to apply.

Please also feel free to reach out to me directly to discuss how Open Paws can support your work, everything we are building will be entirely open source, so it will be freely available for you to use in any way you can imagine to help animals.",8,0,0,4mo,370,Post,https://www.linkedin.com/in/sam-tucker-vegan/,2024-08-02T22:55:35.326Z,2024-04-02T21:59:42.621Z,,
