baslik,text,label
kopek,"köpek dedinde ; dinle... olay dün oldu. 12 30 civari. fabrikamizi bekleyen cinsinin ne oldugunu tam bilmemekle birlikde rottweiler kafali , kangal gövdeli bekci köpeğimiz öğle paydosunda iki usta nezaretinde serbest bırakılıp günlük gezintisi yapiyordu fabrika bahcesinde. ben odamdan çıktım organize sanayiiden merkez insaat ofisimize gidecek iken, cantami arabaya koyup serbest gezi yapan zuma yi sevmek icin yanına yürüdüm. birkaç tur etrafimda döndü. hafif kendimide sakiniyorum üstüme atlayip batirmasin diye.. bahcede inanilmaz hizli ve cok güçlü koşu yapiyor..tekrar yanima geldi ve çok agresif üstüme saldirdi. yere düşmedim ama sol ayagimi baldirimdan yakaladi ve ve o meshur 4 disini gecirdi...zuma nin disleri baldirimda.. panik...daha cok panik... ıyice kizdi.cenesini sagli sollu cevirip koparmaya ugrasiyor... iki usta da müdahale ediyor ama çenesi baldirimdan cikmiyor...pantolon paramparca:)) heryer kan gölü...süzülen kanin ayakkabimin icine girdigini hissediyorum.. guc bela ali usta kafasina vurar vura kurtarmaya calisiyor, ben ali ustaya, hayvana vurma canini yakma diyorum.:) diyorumda zuma nin beni birakmaya niyeti yok. cenesi 20 saniye baldirimda kaldi.sonra nolduysa birakti...ustalar zapdedemiyorlar köpeği. etege donen pantolonu acip bakiyorum 2 kesme seker büyüklüğü kadar etimi nerdeyse koparmis.. sac teli kadar bisey tutuyor... pantolon götüme kadar yirtik...ambulans çağırsak çagirmasak derken pantalonun yirtilan kismini bacagima sarip koli bandiyla etrafini dönüp:)) arabaya ordan hastaneye.. araba, yürüdüğüm heryer, pantalon kan. gir acile 10 dk icinde 8 adet iğne buna ilaveten 4 adet de takvimli igne. doktorda cok espirili.. igneyi sevmiyorsan neden köpek seviyorsun?? paradigma iflasssss. ben mavi ekran. parcayi dikme, baldirdan dizkapak altina mosmor bir bacak, ödem ve davul gibi şişme..vs vs... ütü değmiş gibi bir yanma. yüksek ateş...ve düşen tansiyon ardindan bayginlik. ulan zuma başıma ördugün çorap...sevecektim sadece...975 bin liralik sozlesme toplantisi vardi.iptal. ankara da toplanti vardi sonraki gun ( bugun) iptal....tam bahtsiz bedeviyim. bedevi dedim de benim sol bacakda zaten ezelden beri bahtsiz bedevilik durumu vardir. universitede yillariydi.. yine kopek isirmisti ayni bacagi sapancada. yilan soktu.. 1 yil evvel yemek masasinda sandalyenin ayagi kirildi dizkapak ustune yapistim.ameliyatlık vaka oldum 2 ay once banyoda jilete bastım 10 dikis. şimdide zuma ısırığı. pess.. bende bu şansla yolda yürürken ufo düşer ayni bacağa... ama zumada enteresan bir mutluluk var. görüyorum kameralardan.. ona ozel yemek yaptirdim bugün ascimiz ablaya. olayi kutlasin hesabi.... dediklerine göre cok sevmis yemegi bi tabağı yememis... eminim beni düşüne düşüne yemistir. ah zuma ah....ettin ağzıma... candir köpekler..cok guzel hayvanlardir vede önemli ...gerci butun hayvanlar cok onemli... üzmeyin hayvanlari..peygamber bile rahatsızlık vermekten ve üzmekden imtina etmis...",3
kopek,"bu hayvan türünün hassasiyetinin yoğunluğuna dair basit ama çok keskin bir tecrübem olmuş idi. hayvanların cemil cümlesini severim, kategorik olarak dışladığım hayvan evladı yoktur. bu ayrı bahis ama köpek... olan biten basit mesele şuydu: evin bahçesine kadar geldi sitenin köpeği. büyücek bi köpek. elimde onun için tuttuğum balığa bakıyor. parmaklıklardan aşağı uzattım balığı, o da kafasını uzattı. havlamıyor, ses bile çıkarmıyor. ve bulunduğu açıya göre yanlışlıkla elimi ısırma ihtimali var balığı alırken. insana ait tuhaf bir hisle, elimdekini yere atarsam şahsına hakaret edecekmişim gibi geliyor, onun için elimle veriyorum. kafasını yana çeviriyor, çapraz ve yukarıya doğru uzuyor boynu, ağzını değil dişlerini balığa uzatıyor yavaşça, tek bir parmağıma dokunmadan ağzını değdirmeden zarifçe balığı alıyor. elimi ısırmamak için çaba veriyor. dedim ki ""ben kendi parmağımı ısırdım şu yetişkin ömrümde nerden baksan en az 10 kez, yemek yerken. bu nasıl bi hassasiyet?"" sosyal mesaj vermek çirkin kaçacak bittabii ama şu mesafeli ve saygı içeren yaklaşımı insana kazandırabilmen için en az yedi yıl uğraşman gerekiyor. ıslak elle tokalaşılmayacağını öğretemedik lan koca bi ülkeye. nasıl vermeyeyim mesaj! tüm köpek aleminin varlığını en içten hislerimle kutlarım efendim.",2
kopek,"öyle bir ülkede yaşıyoruz ki, canlı canlı, boğazlarından zincirle bağlanıp yakılarak öldürülüyor bu dünyadan habersiz zavallı canlılar.. kimse sesini cikarmiyor, sıradan bir olay çünkü, ellerinden gelse bu sesini çıkarmayanlar da yapacak çünkü bunu. öldürülmelerine izin verip öylece oturuyoruz. her gun siddete maruz kalip tecavuz edilip cesitli iskencelerle sesleri cikmadan bogusuyorlar. hem de dedigim gibi dunyada kotuluk neymis bilmeden yasayan canlilar olduklari halde.",2
basibos-kopek-sorunu,"sorun değil diyen arkadaşlar alsın kopekcikleri evlerinde beslesinler, sayıları aşırı derecede arttı sokaklar kedi köpek doldu çete gibi geziyor köpekler.",2
basibos-kopek-sorunu,"sokakta bu kadar başıboş köpek varken kısırlaştırma yöntemiyle köpek popülasyonu kontrol altına alınamaz. tek başına kısırlaştırma sadece gaz alma, insanları kandırma yöntemidir. öncelikle köpekler izole edilmelidir. hem insanlardan hem de erkek ve dişi köpekler birbirlerinden ayrılmalıdır. köpek besleme kesinlikte sokakta yapılmamalı izole edilmiş yerlerde yapılmalıdır. barınaklar yetersizse barınak yapılsın. sokakta başıboş köpeklerin toplanıp barınaklarda toplanması zorunlu olursa belediyeler barınak yapacaktır. köpekler barınaklara yerleştirilmesin, sokakta köpek besleyelim, kısırlaştırılsın metodu sorunu çözmüyor. zaten bunları söyleyenler de sorunun çözülmesini istemiyorlar. onlar için sokakta köpek bulunması, insanların köpek saldırıları sonucu ölmesi, yaralanması sorun değil. hatta bazıları için mama pazarlama ve gelir kaynağı. insanların yaşam alanında kontrolsüz, başıboş köpek olmamalıdır.",2
kopektapar,o halde insanları her türlü canlının üstünde görenlere de homotapar denir. ben de homotaparları sevmiyorum. hayvanların hiçbiri yiyeceği canlılardan kat be kat fazlasını öldürüp buzdolabı gibi bir yerde saklamıyor. kendi türünden canlıları öldürüp ölmüş cesedinin üstüne kurşun sıkmıyor. ara sıra kavga ediyorlar ama diğeri güçsüz düşünce çekip gidiyor. bütün dünyayı yaşanılmaz hale getirmiyorlar. bir canlıyı üstün tutacaksam bu asla insan olmaz.,2
basibos-kopek-sorunu,"arnavutköy'de başıboş sokak köpeklerinin gece saatlerinde saldırdığı 8 koyun can . köpeklerin saldırısı sonucunda derin yaralar oluşan koyunları korumaya çalışan hayvan sahipleri ise duruma isyan ediyor. arnavutköy'de geçimini hayvancılıkla sağlayan tayakadın mahallesi sakinleri kurban bayramı öncesinde yaşanan başıboş sokak köpekleri saldırılarına isyan etti. gece saatlerinde köpeklerin saldırdığı ahırda bulunan koyunlardan 4 tanesi kayıplara karışırken 8 koyun ise can çekişiyor. emek vererek beslediği hayvanların can çekişerek öldüğünü gören hayvancı vahap kaya yetkililerden yardım istedi. ""bunlar benim tek geçim kaynağım"" saldırı sonucunda hayvanlarını kaybeden vahap kaya şunları söyledi: ""ben 25 yıldır bu bölgede hayvancılık yapıyorum. dün hava yağmurlu olduğu için hayvanlarımı getirip ahıra kapattım gece saatlerinde kalkıp baktığımda hayvanlarım bu duruma gelmiş. çevre belediyeler topladıkları sokak köpeklerini getirip bizim bu alanlarımıza atıyorlar daha öncede bu tarz durumlarla komşularımız karşılaşmıştı. mahalle muhtarına bildirmiştik ancak bir çözüme kavuşamadık. biz bunları hem damızlık için hem de kurban için besliyorduk. bunlar benim tek geçim kaynağım başka bir geçimim yok. 14 hayvanım telef olmuş durumda bazı hayvanlarım can çekişiyor. özel veteriner çağırabilecek durumum yok şu anda. tarımdan gelen veteriner de sadece tutanak tutup gitti. ""can çekişmelerini izlemek istemiyoruz"" ailecek çok üzülüyoruz, can çekişmelerini izlemek istemiyoruz ama yapacak bir şey de yok şu anda. ben yağmur, çamur demeden peşlerinden gezip bu şehrin içinde bakıp beslemeye çalışıyoruz, bütün emeğimiz heba oldu. şu anda biz yetkililerden yardım bekliyoruz ama buradan alıp başka bir mahalleye atıp yine faciaya neden olmasın. tavuklarımız, kazlarımız hep ziyan oluyorlar."" ""burada bize de zarar gelebilir"" aynı mahallede yaşayan tahsin kılıç, ""benim burada evim var, hobi olarak kaz ve tavuk bakıyordum. onların hepsi gitti yine başıboş hayvanların saldırısı sonucunda. yazık günah bu hayvanlar akşamdan beri bu halde. biz saldıran köpeklere saldırsak olmayacak, ne yapacağımızı bilmez hale geldik. belediyeler buraya atıyor başka yerlerden gelenler de var. benim kendi köpeğim vardı bakamayacağımı anlayınca götürüp barınağa teslim ettim. burada bize de zarar gelebilir. ben emekliyim, bahçemden dışarıya çıkmıyorum ama gece saatlerinde işinden evine, evinden işine gelip gidenler oluyor bu mahallede. bu durum bizi tedirgin ediyor önlem alınmasını istiyoruz"" dedi. kaynak: iha",3
kopek,"en son kocaeli üniversitesi'nde prof. olan bir katil tıp doktoru tarafından bıçaklanarak öldürülen can... insanlardan ve hiçbir canlıdan ayırt etmediğim. şu dünyada yaşaması, yaşamaları gereken, insandan çok daha fazla yeryüzüne yakışan, onlarca güzellikten biri.. (bkz: macit selekler) bu ismi inceleyin ve asla unutmayın! susacak mısınız bu katilin yaptığına peki ? hayır ise imzalayın:",2
kopektapar,"her ne kadar sokaklardaki köpeklerin ciddi sorunlar yarattığı fikrine katılsam, hatta devletin barınaklar için yatırım yapıp bu canların oraya toplanması gerektiğini düşünsem de bu kelimeyi kullanan kişilerin, hedef kişilerden daha masum olmadığını düşünmekteyim. evet bir sokak köpeği sorunu olduğu yadsınamaz bir gerçek hemfikiriz. ancak bu kelimeyi kullanmaya ilk başlayanlar azılı hayvan düşmanları. sanıyorsunuz ki sadece köpekleri sevmiyorlar. kedi, köpek, böcek her türlü hayvana düşman bunlar. doğanın dengesini bozmak hiç ama hiç iyi bir fikir değildir. köpeği azaltırsın kedi artar. bu sefer fare azalır. bu sefer böcek artar. böceği yiyen kuş artar. adım başı gökten kafana bok düşer bu sefer kuştapar diye başlık açarsın. gidersin köpeği azaltıp kediyi de azaltırsın. tuvaletten çıkan lağım faresi götüne girer burada rezalet başlığı açarsın. canlı ekosistemi hakkında konuşmak, şu şöyle olsun demek bizim gibi bu konuda bilgisi olmayan kişilerin haddine olmaması gerekiyor. bizim gibi herbokologların popülerlik altında her dediği yapılırsa 1 aya kalmaz dünyada canlı yaşamı namına bir şey kalmaz. edit: basit bir örnek gibi gelebilir ama bu konu tarzan çizgi dizisinde işlenmişti. jane sürekli canlı popülasyonlarını değiştiriyordu. ancak her dememesinde daha kötü bir sonuç ortaya çıkıyordu. ilgili çizgi dizi bölümünü bulabilirsem edit geçeceğim.",0
kopektapar,"mesela istanbul'un ortası sayılabilecek bir noktada, gelir durumu yüksek bir sitede 1-2 tane sokak köpeği keyfi olarak bulduğu kedileri yavru büyük farketmeden boğazlamakta hatta parçalamakta, çoktan uyutulması gereken bu köpekler de bu sözde hayvansever köpektaparlar tarafından korunmakta. sonra işte bunlar sağda solda hayvanseveriz diye dolaşırlar. köpeklerin şehir hayatında sokaklarda yeri yoktur, kısırlaştırılarak kontrollü olarak sokak köpeği nüfusu azaltılmalı, köpek sahibi olup da sokağa bırakanlara da ağır yaptırımlar uygulanmalı.",2
kopektapar,"insana hiçbir zararı olmayan dana, koyun, kuzu, tavuk gibi hayvanların kafalarını canlı canlı kesip, etlerini lime lime ettikten sonra pişirip yiyen ama insana ölüm de dahil olmak üzere birçok zararı olan başıboş saldırgan köpekler için duyar kasan, kafası çelişkilerle dolu insan grubu.",0
kopek,"sebepsiz yere saldırmaz denen insandan akıllı dene zir cahillere itibar etmeyiniz. tanim:hayvandır, sokak doğal yaşam alanı değildir istemiyoruz.",2
kopek,"araç içinde asla uzun süre bırakılmaması gereken hayvan. hatta mümkünse kısa süreli bile bırakılmamalı. özellikle havalar sıcaksa, bu hayvanlar sadece birkaç dk içinde kalp krizi geçirebilirler. tabi aynı şey tüm hayvanlar için geçerli ama ekseriyetle köpeklerin araç içinde bırakıldığını görüyoruz. ağızları dilleri yok diye zavallıları arabaların içine tıkıp da alışveriş yapan sorumsuz hayvan sahibi çok.",2
kopektapar,"talimat ile hareket eden bir kesim tarafından aşağılama amaçlı kullanılan ifade. ekşi başlığı bile açılalı daha iki sene olmamış. kelime aslında beni tanımlıyor. kendimi köpektapar olarak ifade edebilirim. siz istediğiniz kadar negatif anlamda kullanın. pek umrumda değil açıkçası. bir köpektapar olarak ne istiyorum peki? köpekleri sokaklardan kurtarmayı istiyorum. aslında talebim köpeksiz sokaklar isteyenlerle aynı kapıya çıkıyor ama amaç aynı değil. doğru düzgün bir çözüm planlanması ve bu çözümün uygulanmasının yıllık maliyeti çanakkale köprüsününün 1 günlük (evet sadece bir günlük) garanti geçiş için yapılan ekstra ödemesi kadar bile tutmaz. konuyu iki aşamada ele almak gerekli: 1- mevcut sorun 2- yeni sorun mevcut sorunun çözümü sokaklarda yaşayan, gıda ve bakım ihtiyaçları karşılanamayan, hastalık, soğuk, şiddet ve kazalar sebebi ile sefil bir yaşam sonucunda acılı bir ölüme mahkum edilen köpeklerin kurtarılması. yeni sorunun çözümü ise popülasyona yeni köpeklerinin katılmasının önlenmesi. bu iki şekilde oluyor. mevcut köpeklerin üremesi. bunun çözümü bariz zaten. etkili bir kısırlaştırma yapılması lazım. ama bunun hızı düşük olursa şu an olduğu gibi bir etkinliği olmuyor. çok hızlı bir kısırlaştırma kampanyası şart. bir de sokağa atılan köpekler. bunun için öncelikle köpek ticaretinin çok sıkı denetim altına alınması şart. sonrasında ise sahiplendiği köpeği sokağa atanlara çok ciddi yaptırımlar gerekli. hele yazlıklarda çocuğuna oyuncak niyetine köpek alıp yaz sonu şehre dönerken bunu sokağa atanlara bir çözüm bulunmadıkça sokaktaki popülasyon artmaya devam eder. sorun bir günde ortaya çıkmadı. çözümü de bir günde sağlayamayız. bir politika ortaya konmalı ve kararlı şekilde uygulanmalıdır.",2
kopektapar,"yorumların sadece bir kısmını okuyabildim ancak okuduğum kadarıyla bile midem bulandı. neyden, kimden bu kadar nefret ediyorsunuz cidden anlayamıyorum. bu hayvanlar size ne yaptı da onlardan bu kadar nefret ediyorsunuz ve onları seven hiç tanımadığınız insanlardan da bu kadar nefret edip bu insanlara böyle saydırabiliyorsunuz? sanırım şu boktan hayatınızda hiç sevgi görmemişsiniz. bunun tek açıklaması bu olabilir. sizin gibi insan demeye dilim varmayan yaratıklara artık kuracak kelimelerim kalmadı. ben şimdi size küfretsem sizin seviyenize ineceğim ancak şunu bilin ki küfürlerin en alasını hak ediyorsunuz hayvan sevemeyen pislik insanlar.",0
basibos-kopek-sorunu,"başıboş köpek sorununun önündeki en büyük engel bu itperestler sanıyorum. az sayıdalar ama aşırı organizeler. hiçbir etik sınırları da olmuyor. biri açıkça ""ya bu köpekler çok fazla"" desin, organize şekilde şikayet eden kişinin hayatını zehir ediyorlar. ramazan bingöl, adamın siyasi duruşunu pek sevmesem de başıboş köpek sorunu hakkında son zamanlarda sesini yükselitiyor. hop adamın lokantasının google review linkini paylaşıp adamı sindirmeye çalışıyorlar. herkes lokanta hakkında kötü yorum yapacak adamın işi bozulacak. tamamen gözü dönmüş şekildeler. geçenlerde yine vardı. adama köpek saldırmış, kendini kurtarmaya çalışıyor hemen biri videoya çekip adamı linçletiriyor. ""bu adam köpeğe saldırıyor"" diye. direkt ifşa ve linç kültüründen besleniyorlar yok böyle bir motivasyon. engelli, tekerlekli sandalyede kadının biri geçen gün bu köpeklerden çok korkuyorum diye twit atıyor. alt geçitte de 3-5 köpek var işte fotoda. başka bir itperest altına yapıştıyor. ""allah senin cezanı vermiş biraz vicdan"" falan diye. görünce nutkum tutuldu. altında buna benzer diğer yorumlar, kadının tipine varıncaya kadar sövenler. tamamen karşındakini sindirmeye yönelik hastalıklı zihinler . böyle olunca da politikacılar bu topa girmiyor. ama böyle olmaz. açıkça bu sorunu dillendirmeyene oy moy yok denmeli. toplumun %0.1'i rasyonaliteden uzak diye neredeyse her hafta bir kişi ölüyor. 2022 yılında 5'i çocuk 23 kişi can verdi. bu da öyle ya da böyle haberimizin olduğu. şaka gibi. ileride ""ulan bununla nasıl yaşamışız?"" diyeceğimiz günlerden geçiyoruz. 10 milyon köpeğin kısırlaştırılması imkansız. 10 sene içinde bu sayı 60 milyona çıkacak. tabi biri artık buna dur demezse.",0
basibos-kopek-sorunu,"hayvanseverleri 1001 şekilde ikna etmek için kıvranmaya gerek yok. konu cırlayacak ve ağlayacak birkaç bin teyze değil. bu ülkenin sokaklarında şundan 10 sene önce savaş oldu amk. 5 6 sene önce de memurların yarısı tasfiye edildi, kaç yüz bin kişi içeri tıkıldı. konu cırlamak olsa fetöcü ablalar çıkıp cırlayamaz mıydı? konu bu işte dönen para ve bundan nemalananların konumları. bu kadar dernek ve kuruluş devletten bağımsız değil iç içe. devlet temizlemek istese meşruiyet kazandırması 1 ay bile sürmez. önce birkaç derneğin köpek zehirlemeleri ve uzuv kesmeleri ifşa edilir, birkaç yolsuzluk ve isim öne atılıp tutuklanma anları ve emniyete başı eğik götürülmeleri izletilir, mahra melin pınar'ın acıklı hikayesi anlatılır, avrupa ve abd'deki kanunları getiriyoruz sorun ne lan yoksa hindistana mı özeniyorsunuz diye batıcıların da gönlü yapılır, direnmeye çalışan teyzelerin de aralarından radikal solcu 2 tanesini bulup aha bunlar pkk'lı mama diye verdiğiniz bağışlar kandil'e gitmiş der, bi daha da kimse ağzını bile açamadan konu kapanır. ama bu insanları belediyelerin hayalet mama ihalelerinden nasıl vazgeçireceksin? 81 il, 1000 ve daha fazla ilçede gerçekten ""patilere 500 ton mama için 2 milyon tl bağışta bulunduk"" dendiğinde, o 2 milyon tl kimler arasında bölüşülüyor? kimlerin geçimi, datça ve bordum'da yaşaması buna bağlı? bu ülke üniversitelerinden yılda 50.000 avukat mezun oluyor. sizce hepsi iş bulabiliyor mu? neden avukatlar bu konuda çok aktifler? bilgisayar mühendisleri veya doktorlar avukatlar kadar hayvansever değiller mi? gerçekleri hepimiz biliyoruz. gereksiz laf salatası yapıyorsunuz.",0
