Entity,Code,Year,"Meat, turkey | 00001080 || Producing or slaughtered animals | 005321 || animals"
Paraguay,PRY,1965,50000
Paraguay,PRY,1966,52000
Paraguay,PRY,1967,54000
Paraguay,PRY,1968,46000
Paraguay,PRY,1969,40000
Paraguay,PRY,1970,36000
Paraguay,PRY,1971,35000
Paraguay,PRY,1972,43000
Paraguay,PRY,1973,47000
Paraguay,PRY,1974,50000
Paraguay,PRY,1975,52000
Paraguay,PRY,1976,50000
Paraguay,PRY,1977,50000
Paraguay,PRY,1978,52000
Paraguay,PRY,1979,52000
Paraguay,PRY,1980,58000
Paraguay,PRY,1981,66000
Paraguay,PRY,1982,70000
Paraguay,PRY,1983,70000
Paraguay,PRY,1984,70000
Paraguay,PRY,1985,70000
Paraguay,PRY,1986,73000
Paraguay,PRY,1987,77000
Paraguay,PRY,1988,78000
Paraguay,PRY,1989,80000
Paraguay,PRY,1990,80000
Paraguay,PRY,1991,95000
Paraguay,PRY,1992,98000
Paraguay,PRY,1993,120000
Paraguay,PRY,1994,125000
Paraguay,PRY,1995,128000
Paraguay,PRY,1996,130000
Paraguay,PRY,1997,132000
Paraguay,PRY,1998,135000
Paraguay,PRY,1999,135000
Paraguay,PRY,2000,136000
Paraguay,PRY,2001,178000
Paraguay,PRY,2002,145000
Paraguay,PRY,2003,150000
Paraguay,PRY,2004,155000
Paraguay,PRY,2005,160000
Paraguay,PRY,2006,160000
Paraguay,PRY,2007,165000
Paraguay,PRY,2008,170000
Paraguay,PRY,2009,170000
Paraguay,PRY,2010,170000
Paraguay,PRY,2011,170000
Paraguay,PRY,2012,175000
Paraguay,PRY,2013,175000
Paraguay,PRY,2014,175000
Paraguay,PRY,2015,180000
Paraguay,PRY,2016,188000
Paraguay,PRY,2017,190000
Paraguay,PRY,2018,194000
Paraguay,PRY,2019,192000
Paraguay,PRY,2020,195000
Paraguay,PRY,2021,196000
Philippines,PHL,1961,32000
Philippines,PHL,1962,58000
Philippines,PHL,1963,80000
Philippines,PHL,1964,74000
Philippines,PHL,1965,75000
Philippines,PHL,1966,102000
Philippines,PHL,1967,95000
Philippines,PHL,1968,104000
Philippines,PHL,1969,99000
Philippines,PHL,1970,113000
Philippines,PHL,1971,104000
Philippines,PHL,1972,108000
Philippines,PHL,1973,112000
Philippines,PHL,1974,117000
Philippines,PHL,1975,125000
Philippines,PHL,1976,132000
Philippines,PHL,1977,140000
Philippines,PHL,1978,149000
Philippines,PHL,1979,160000
Philippines,PHL,1980,170000
Philippines,PHL,1981,170000
Philippines,PHL,1982,180000
Philippines,PHL,1983,200000
Philippines,PHL,1984,200000
Philippines,PHL,1985,200000
Philippines,PHL,1986,220000
Philippines,PHL,1987,230000
Philippines,PHL,1988,250000
Philippines,PHL,1989,300000
Philippines,PHL,1990,320000
Philippines,PHL,1991,340000
Philippines,PHL,1992,350000
Philippines,PHL,1993,370000
Philippines,PHL,1994,400000
Philippines,PHL,1995,410000
Philippines,PHL,1996,420000
Philippines,PHL,1997,425000
Philippines,PHL,1998,425000
Philippines,PHL,1999,440000
Philippines,PHL,2000,440000
Philippines,PHL,2001,450000
Philippines,PHL,2002,440000
Philippines,PHL,2003,440000
Philippines,PHL,2004,400000
Philippines,PHL,2005,400000
Philippines,PHL,2006,390000
Philippines,PHL,2007,400000
Philippines,PHL,2008,400000
Philippines,PHL,2009,400000
Philippines,PHL,2010,400000
Philippines,PHL,2011,400000
Philippines,PHL,2012,400000
Philippines,PHL,2013,400000
Philippines,PHL,2014,398000
Philippines,PHL,2015,398000
Philippines,PHL,2016,404000
Philippines,PHL,2017,405000
Philippines,PHL,2018,406000
Philippines,PHL,2019,404000
Philippines,PHL,2020,404000
Philippines,PHL,2021,404000
Poland,POL,1961,1000000
Poland,POL,1962,1000000
Poland,POL,1963,2000000
Poland,POL,1964,2000000
Poland,POL,1965,2000000
Poland,POL,1966,2000000
Poland,POL,1967,3000000
Poland,POL,1968,3000000
Poland,POL,1969,3000000
Poland,POL,1970,3000000
Poland,POL,1971,3000000
Poland,POL,1972,3000000
Poland,POL,1973,3000000
Poland,POL,1974,3000000
Poland,POL,1975,3000000
Poland,POL,1976,4000000
Poland,POL,1977,3600000
Poland,POL,1978,3600000
Poland,POL,1979,3600000
Poland,POL,1980,3600000
Poland,POL,1981,3600000
Poland,POL,1982,3600000
Poland,POL,1983,3600000
Poland,POL,1984,4000000
Poland,POL,1985,3600000
Poland,POL,1986,3700000
Poland,POL,1987,3600000
Poland,POL,1988,3400000
Poland,POL,1989,3400000
Poland,POL,1990,4400000
Poland,POL,1991,4400000
Poland,POL,1992,4000000
Poland,POL,1993,4200000
Poland,POL,1994,5000000
Poland,POL,1995,7000000
Poland,POL,1996,7000000
Poland,POL,1997,2500000
Poland,POL,1998,2500000
Poland,POL,1999,3600000
Poland,POL,2000,2300000
Poland,POL,2001,3100000
Poland,POL,2002,8000000
Poland,POL,2003,10000000
Poland,POL,2004,11000000
Poland,POL,2005,12000000
Poland,POL,2006,12000000
Poland,POL,2007,18000000
Poland,POL,2008,20000000
Poland,POL,2009,20000000
Poland,POL,2010,23337000
Poland,POL,2011,22848000
Poland,POL,2012,25796000
Poland,POL,2013,25700000
Poland,POL,2014,29988000
Poland,POL,2015,33926000
Poland,POL,2016,37482000
Poland,POL,2017,36144000
Poland,POL,2018,38462000
Poland,POL,2019,39664000
Poland,POL,2020,40905000
Poland,POL,2021,35433000
Portugal,PRT,1961,0
Portugal,PRT,1962,0
Portugal,PRT,1963,0
Portugal,PRT,1964,0
Portugal,PRT,1965,0
Portugal,PRT,1966,0
Portugal,PRT,1967,0
Portugal,PRT,1968,0
Portugal,PRT,1969,0
Portugal,PRT,1970,0
Portugal,PRT,1971,0
Portugal,PRT,1972,0
Portugal,PRT,1973,0
Portugal,PRT,1974,500000
Portugal,PRT,1975,500000
Portugal,PRT,1976,750000
Portugal,PRT,1977,1250000
Portugal,PRT,1978,1750000
Portugal,PRT,1979,2500000
Portugal,PRT,1980,3250000
Portugal,PRT,1981,5000000
Portugal,PRT,1982,4500000
Portugal,PRT,1983,5000000
Portugal,PRT,1984,4750000
Portugal,PRT,1985,5500000
Portugal,PRT,1986,6000000
Portugal,PRT,1987,7000000
Portugal,PRT,1988,7000000
Portugal,PRT,1989,7500000
Portugal,PRT,1990,7500000
Portugal,PRT,1991,7500000
Portugal,PRT,1992,5500000
Portugal,PRT,1993,6250000
Portugal,PRT,1994,7085000
Portugal,PRT,1995,7230000
Portugal,PRT,1996,7730000
Portugal,PRT,1997,8350000
Portugal,PRT,1998,10520000
Portugal,PRT,1999,10490000
Portugal,PRT,2000,10900000
Portugal,PRT,2001,4591000
Portugal,PRT,2002,4284000
Portugal,PRT,2003,3452000
Portugal,PRT,2004,3684000
Portugal,PRT,2005,3914000
Portugal,PRT,2006,3794000
Portugal,PRT,2007,3974000
Portugal,PRT,2008,3883000
Portugal,PRT,2009,3621000
Portugal,PRT,2010,3598000
Portugal,PRT,2011,3538000
Portugal,PRT,2012,3602000
Portugal,PRT,2013,3409000
Portugal,PRT,2014,3193000
Portugal,PRT,2015,3220000
Portugal,PRT,2016,3190000
Portugal,PRT,2017,3269000
Portugal,PRT,2018,3394000
Portugal,PRT,2019,3585000
Portugal,PRT,2020,3901000
Portugal,PRT,2021,4202000
Reunion,REU,1961,0
Reunion,REU,1962,0
Reunion,REU,1963,0
Reunion,REU,1964,0
Reunion,REU,1965,0
Reunion,REU,1966,0
Reunion,REU,1967,0
Reunion,REU,1968,0
Reunion,REU,1969,0
Reunion,REU,1970,0
Reunion,REU,1971,0
Reunion,REU,1972,0
Reunion,REU,1973,0
Reunion,REU,1974,0
Reunion,REU,1975,0
Reunion,REU,1976,0
Reunion,REU,1977,0
Reunion,REU,1978,0
Reunion,REU,1979,0
Reunion,REU,1980,0
Reunion,REU,1981,0
Reunion,REU,1982,0
Reunion,REU,1983,0
Reunion,REU,1984,0
Reunion,REU,1985,0
Reunion,REU,1986,40000
Reunion,REU,1987,110000
Reunion,REU,1988,90000
Reunion,REU,1989,110000
Reunion,REU,1990,300000
Reunion,REU,1991,580000
Reunion,REU,1992,550000
Reunion,REU,1993,550000
Reunion,REU,1994,550000
Reunion,REU,1995,550000
Reunion,REU,1996,550000
Reunion,REU,1997,550000
Reunion,REU,1998,535000
Reunion,REU,1999,535000
Reunion,REU,2000,535000
Reunion,REU,2001,535000
Reunion,REU,2002,515000
Reunion,REU,2003,515000
Reunion,REU,2004,515000
Reunion,REU,2005,495000
Reunion,REU,2006,495000
Saint Vincent and the Grenadines,VCT,1991,0
Saint Vincent and the Grenadines,VCT,1992,0
Saint Vincent and the Grenadines,VCT,1993,0
Saint Vincent and the Grenadines,VCT,1994,0
Saint Vincent and the Grenadines,VCT,1995,0
Saint Vincent and the Grenadines,VCT,1996,0
Saint Vincent and the Grenadines,VCT,1997,0
Saint Vincent and the Grenadines,VCT,1998,0
Saint Vincent and the Grenadines,VCT,1999,0
Saint Vincent and the Grenadines,VCT,2000,0
Saint Vincent and the Grenadines,VCT,2001,0
Saint Vincent and the Grenadines,VCT,2002,0
Saint Vincent and the Grenadines,VCT,2003,0
Saint Vincent and the Grenadines,VCT,2004,0
Saint Vincent and the Grenadines,VCT,2005,0
Saint Vincent and the Grenadines,VCT,2006,0
Saint Vincent and the Grenadines,VCT,2007,0
Saint Vincent and the Grenadines,VCT,2008,0
Saint Vincent and the Grenadines,VCT,2009,0
Saint Vincent and the Grenadines,VCT,2010,0
Saint Vincent and the Grenadines,VCT,2011,0
Saint Vincent and the Grenadines,VCT,2012,0
Saint Vincent and the Grenadines,VCT,2013,0
Saint Vincent and the Grenadines,VCT,2014,0
Saint Vincent and the Grenadines,VCT,2015,0
Saint Vincent and the Grenadines,VCT,2016,0
Saint Vincent and the Grenadines,VCT,2017,0
Saint Vincent and the Grenadines,VCT,2018,0
Saint Vincent and the Grenadines,VCT,2019,0
Saint Vincent and the Grenadines,VCT,2020,0
Saint Vincent and the Grenadines,VCT,2021,0
Sao Tome and Principe,STP,1961,1000
Sao Tome and Principe,STP,1962,1000
Sao Tome and Principe,STP,1963,1000
Sao Tome and Principe,STP,1964,1000
Sao Tome and Principe,STP,1965,2000
Sao Tome and Principe,STP,1966,2000
Sao Tome and Principe,STP,1967,2000
Sao Tome and Principe,STP,1968,2000
Sao Tome and Principe,STP,1969,2000
Sao Tome and Principe,STP,1970,2000
Sao Tome and Principe,STP,1971,2000
Sao Tome and Principe,STP,1972,2000
Sao Tome and Principe,STP,1973,2000
Sao Tome and Principe,STP,1974,2000
Sao Tome and Principe,STP,1975,2000
Sao Tome and Principe,STP,1976,3000
Sao Tome and Principe,STP,1977,2000
Sao Tome and Principe,STP,1978,2000
Sao Tome and Principe,STP,1979,2000
Sao Tome and Principe,STP,1980,2000
Sao Tome and Principe,STP,1981,2000
Sao Tome and Principe,STP,1982,2000
Sao Tome and Principe,STP,1983,2000
Sao Tome and Principe,STP,1984,2000
Sao Tome and Principe,STP,1985,2000
Sao Tome and Principe,STP,1986,2000
Sao Tome and Principe,STP,1987,2000
Sao Tome and Principe,STP,1988,2000
Sao Tome and Principe,STP,1989,2000
Sao Tome and Principe,STP,1990,1000
Sao Tome and Principe,STP,1991,1000
Sao Tome and Principe,STP,1992,1000
Sao Tome and Principe,STP,1993,1000
Sao Tome and Principe,STP,1994,1000
Sao Tome and Principe,STP,1995,1000
Sao Tome and Principe,STP,1996,1000
Sao Tome and Principe,STP,1997,2000
Sao Tome and Principe,STP,1998,2000
Sao Tome and Principe,STP,1999,2000
Sao Tome and Principe,STP,2000,2000
Sao Tome and Principe,STP,2001,2000
Sao Tome and Principe,STP,2002,2000
Sao Tome and Principe,STP,2003,2000
Sao Tome and Principe,STP,2004,2000
Sao Tome and Principe,STP,2005,2000
Sao Tome and Principe,STP,2006,2000
Sao Tome and Principe,STP,2007,2000
Sao Tome and Principe,STP,2008,2000
Sao Tome and Principe,STP,2009,2000
Sao Tome and Principe,STP,2010,3000
Sao Tome and Principe,STP,2011,3000
Sao Tome and Principe,STP,2012,3000
Sao Tome and Principe,STP,2013,3000
Sao Tome and Principe,STP,2014,3000
Sao Tome and Principe,STP,2015,3000
Sao Tome and Principe,STP,2016,3000
Sao Tome and Principe,STP,2017,3000
Sao Tome and Principe,STP,2018,3000
Sao Tome and Principe,STP,2019,3000
Sao Tome and Principe,STP,2020,3000
Sao Tome and Principe,STP,2021,3000
Serbia,SRB,2006,0
Serbia,SRB,2007,0
Serbia,SRB,2008,0
Serbia,SRB,2009,0
Serbia,SRB,2010,0
Serbia,SRB,2011,0
Serbia,SRB,2012,0
Serbia,SRB,2013,40000
Serbia,SRB,2014,33000
Serbia,SRB,2015,29000
Serbia,SRB,2016,33000
Serbia,SRB,2017,34000
Serbia,SRB,2018,167000
Serbia,SRB,2019,123000
Serbia,SRB,2020,111000
Serbia,SRB,2021,52000
Serbia and Montenegro,OWID_SRM,1992,1300000
Serbia and Montenegro,OWID_SRM,1993,1200000
Serbia and Montenegro,OWID_SRM,1994,1100000
Serbia and Montenegro,OWID_SRM,1995,1300000
Serbia and Montenegro,OWID_SRM,1996,1340000
Serbia and Montenegro,OWID_SRM,1997,1340000
Serbia and Montenegro,OWID_SRM,1998,1340000
Serbia and Montenegro,OWID_SRM,1999,1340000
Serbia and Montenegro,OWID_SRM,2000,1340000
Serbia and Montenegro,OWID_SRM,2001,1340000
Serbia and Montenegro,OWID_SRM,2002,1340000
Serbia and Montenegro,OWID_SRM,2003,1340000
Serbia and Montenegro,OWID_SRM,2004,1205000
Serbia and Montenegro,OWID_SRM,2005,1260000
Slovakia,SVK,1993,80000
Slovakia,SVK,1994,70000
Slovakia,SVK,1995,60000
Slovakia,SVK,1996,50000
Slovakia,SVK,1997,45000
Slovakia,SVK,1998,40000
Slovakia,SVK,1999,35000
Slovakia,SVK,2000,30000
Slovakia,SVK,2001,25000
Slovakia,SVK,2002,20000
Slovakia,SVK,2003,25000
Slovakia,SVK,2004,18000
Slovakia,SVK,2005,17000
Slovakia,SVK,2006,103000
Slovakia,SVK,2007,73000
Slovakia,SVK,2008,179000
Slovakia,SVK,2009,16000
Slovakia,SVK,2010,12000
Slovakia,SVK,2011,9000
Slovakia,SVK,2012,9000
Slovakia,SVK,2013,16000
Slovakia,SVK,2014,17000
Slovakia,SVK,2015,20000
Slovakia,SVK,2016,43000
Slovakia,SVK,2017,79000
Slovakia,SVK,2018,97000
Slovenia,SVN,1992,500000
Slovenia,SVN,1993,400000
Slovenia,SVN,1994,400000
Slovenia,SVN,1995,500000
Slovenia,SVN,1996,937000
Slovenia,SVN,1997,991000
Slovenia,SVN,1998,824000
Slovenia,SVN,1999,599000
Slovenia,SVN,2000,651000
Slovenia,SVN,2001,730000
Slovenia,SVN,2002,794000
Slovenia,SVN,2003,876000
Slovenia,SVN,2004,751000
Slovenia,SVN,2005,745000
Slovenia,SVN,2006,546000
Slovenia,SVN,2007,567000
Slovenia,SVN,2008,518000
Slovenia,SVN,2009,463000
Slovenia,SVN,2010,475000
Slovenia,SVN,2011,496000
Slovenia,SVN,2012,409000
Slovenia,SVN,2013,391000
Slovenia,SVN,2014,387000
Slovenia,SVN,2015,422000
Slovenia,SVN,2016,428000
Slovenia,SVN,2017,436000
Slovenia,SVN,2018,458000
Slovenia,SVN,2019,516000
Slovenia,SVN,2020,509000
Slovenia,SVN,2021,495000
Small Island Developing States (FAO),,1961,148000
Small Island Developing States (FAO),,1962,149000
Small Island Developing States (FAO),,1963,152000
Small Island Developing States (FAO),,1964,154000
Small Island Developing States (FAO),,1965,157000
Small Island Developing States (FAO),,1966,159000
Small Island Developing States (FAO),,1967,164000
Small Island Developing States (FAO),,1968,168000
Small Island Developing States (FAO),,1969,171000
Small Island Developing States (FAO),,1970,173000
Small Island Developing States (FAO),,1971,176000
Small Island Developing States (FAO),,1972,178000
Small Island Developing States (FAO),,1973,181000
Small Island Developing States (FAO),,1974,184000
Small Island Developing States (FAO),,1975,187000
Small Island Developing States (FAO),,1976,189000
Small Island Developing States (FAO),,1977,191000
Small Island Developing States (FAO),,1978,193000
Small Island Developing States (FAO),,1979,195000
Small Island Developing States (FAO),,1980,204000
Small Island Developing States (FAO),,1981,208000
Small Island Developing States (FAO),,1982,210000
Small Island Developing States (FAO),,1983,211000
Small Island Developing States (FAO),,1984,218000
Small Island Developing States (FAO),,1985,262000
Small Island Developing States (FAO),,1986,259000
Small Island Developing States (FAO),,1987,268000
Small Island Developing States (FAO),,1988,260000
Small Island Developing States (FAO),,1989,255000
Small Island Developing States (FAO),,1990,260000
Small Island Developing States (FAO),,1991,259000
Small Island Developing States (FAO),,1992,240000
Small Island Developing States (FAO),,1993,226000
Small Island Developing States (FAO),,1994,240000
Small Island Developing States (FAO),,1995,235000
Small Island Developing States (FAO),,1996,239000
Small Island Developing States (FAO),,1997,300000
Small Island Developing States (FAO),,1998,359000
Small Island Developing States (FAO),,1999,308000
Small Island Developing States (FAO),,2000,394000
Small Island Developing States (FAO),,2001,338000
Small Island Developing States (FAO),,2002,403000
Small Island Developing States (FAO),,2003,383000
Small Island Developing States (FAO),,2004,369000
Small Island Developing States (FAO),,2005,415000
Small Island Developing States (FAO),,2006,398000
Small Island Developing States (FAO),,2007,363000
Small Island Developing States (FAO),,2008,358000
Small Island Developing States (FAO),,2009,363000
Small Island Developing States (FAO),,2010,370000
Small Island Developing States (FAO),,2011,358000
Small Island Developing States (FAO),,2012,323000
Small Island Developing States (FAO),,2013,334000
Small Island Developing States (FAO),,2014,317000
Small Island Developing States (FAO),,2015,311000
Small Island Developing States (FAO),,2016,324000
Small Island Developing States (FAO),,2017,353000
Small Island Developing States (FAO),,2018,338000
Small Island Developing States (FAO),,2019,341000
Small Island Developing States (FAO),,2020,337000
Small Island Developing States (FAO),,2021,351000
South Africa,ZAF,1961,240000
South Africa,ZAF,1962,245000
South Africa,ZAF,1963,250000
South Africa,ZAF,1964,255000
South Africa,ZAF,1965,260000
South Africa,ZAF,1966,330000
South Africa,ZAF,1967,270000
South Africa,ZAF,1968,275000
South Africa,ZAF,1969,280000
South Africa,ZAF,1970,280000
South Africa,ZAF,1971,285000
South Africa,ZAF,1972,290000
South Africa,ZAF,1973,295000
South Africa,ZAF,1974,300000
South Africa,ZAF,1975,300000
South Africa,ZAF,1976,300000
South Africa,ZAF,1977,300000
South Africa,ZAF,1978,300000
South Africa,ZAF,1979,310000
South Africa,ZAF,1980,320000
South Africa,ZAF,1981,325000
South Africa,ZAF,1982,330000
South Africa,ZAF,1983,335000
South Africa,ZAF,1984,340000
South Africa,ZAF,1985,345000
South Africa,ZAF,1986,345000
South Africa,ZAF,1987,345000
South Africa,ZAF,1988,350000
South Africa,ZAF,1989,355000
South Africa,ZAF,1990,360000
South Africa,ZAF,1991,365000
South Africa,ZAF,1992,365000
South Africa,ZAF,1993,365000
South Africa,ZAF,1994,370000
South Africa,ZAF,1995,380000
South Africa,ZAF,1996,385000
South Africa,ZAF,1997,390000
South Africa,ZAF,1998,395000
South Africa,ZAF,1999,410000
South Africa,ZAF,2000,390000
South Africa,ZAF,2001,410000
South Africa,ZAF,2002,465000
South Africa,ZAF,2003,485000
South Africa,ZAF,2004,625000
South Africa,ZAF,2005,625000
South Africa,ZAF,2006,580000
South Africa,ZAF,2007,630000
South Africa,ZAF,2008,645000
South Africa,ZAF,2009,650000
South Africa,ZAF,2010,655000
South Africa,ZAF,2011,660000
South Africa,ZAF,2012,667000
South Africa,ZAF,2013,674000
South Africa,ZAF,2014,676000
South Africa,ZAF,2015,680000
South Africa,ZAF,2016,682000
South Africa,ZAF,2017,686000
South Africa,ZAF,2018,700000
South Africa,ZAF,2019,701000
South Africa,ZAF,2020,706000
South Africa,ZAF,2021,701000
South America,,1961,1792000
South America,,1962,1948000
South America,,1963,2104000
South America,,1964,2237000
South America,,1965,2372000
South America,,1966,3007000
South America,,1967,2508000
South America,,1968,2733000
South America,,1969,2836000
South America,,1970,2895000
South America,,1971,3241000
South America,,1972,3546000
South America,,1973,3853000
South America,,1974,4763000
South America,,1975,4872000
South America,,1976,3874000
South America,,1977,4076000
South America,,1978,4281000
South America,,1979,5121000
South America,,1980,7132000
South America,,1981,8598000
South America,,1982,9542000
South America,,1983,11112000
South America,,1984,13719000
South America,,1985,13763000
South America,,1986,14863000
South America,,1987,16907000
South America,,1988,15814000
South America,,1989,16916000
South America,,1990,17948000
South America,,1991,15772000
South America,,1992,18145000
South America,,1993,18853000
South America,,1994,21306000
South America,,1995,23218000
South America,,1996,24929000
South America,,1997,26344000
South America,,1998,27486000
South America,,1999,29256000
South America,,2000,34593000
South America,,2001,40841000
South America,,2002,42370000
South America,,2003,45785000
South America,,2004,49902000
South America,,2005,58962000
South America,,2006,61612000
South America,,2007,79354000
South America,,2008,90757000
South America,,2009,90047000
South America,,2010,92974000
South America,,2011,94185000
South America,,2012,97286000
South America,,2013,98940000
South America,,2014,92564000
South America,,2015,91922000
South America,,2016,96820000
South America,,2017,96303000
South America,,2018,95286000
South America,,2019,96688000
South America,,2020,96584000
South America,,2021,98697000
South America (FAO),,1961,1793000
South America (FAO),,1962,1948000
South America (FAO),,1963,2104000
South America (FAO),,1964,2237000
South America (FAO),,1965,2371000
South America (FAO),,1966,3007000
South America (FAO),,1967,2508000
South America (FAO),,1968,2733000
South America (FAO),,1969,2836000
South America (FAO),,1970,2895000
South America (FAO),,1971,3241000
South America (FAO),,1972,3546000
South America (FAO),,1973,3853000
South America (FAO),,1974,4763000
South America (FAO),,1975,4872000
South America (FAO),,1976,3874000
South America (FAO),,1977,4076000
South America (FAO),,1978,4281000
South America (FAO),,1979,5121000
South America (FAO),,1980,7132000
South America (FAO),,1981,8598000
South America (FAO),,1982,9542000
South America (FAO),,1983,11112000
South America (FAO),,1984,13719000
South America (FAO),,1985,13763000
South America (FAO),,1986,14863000
South America (FAO),,1987,16907000
South America (FAO),,1988,15814000
South America (FAO),,1989,16916000
South America (FAO),,1990,17948000
South America (FAO),,1991,15772000
South America (FAO),,1992,18145000
South America (FAO),,1993,18853000
South America (FAO),,1994,21306000
South America (FAO),,1995,23218000
South America (FAO),,1996,24929000
South America (FAO),,1997,26344000
South America (FAO),,1998,27486000
South America (FAO),,1999,29256000
South America (FAO),,2000,34593000
South America (FAO),,2001,40841000
South America (FAO),,2002,42370000
South America (FAO),,2003,45785000
South America (FAO),,2004,49902000
South America (FAO),,2005,58962000
South America (FAO),,2006,61612000
South America (FAO),,2007,79354000
South America (FAO),,2008,90757000
South America (FAO),,2009,90047000
South America (FAO),,2010,92974000
South America (FAO),,2011,94185000
South America (FAO),,2012,97285000
South America (FAO),,2013,98940000
South America (FAO),,2014,92564000
South America (FAO),,2015,91923000
South America (FAO),,2016,96821000
South America (FAO),,2017,96303000
South America (FAO),,2018,95285000
South America (FAO),,2019,96689000
South America (FAO),,2020,96583000
South America (FAO),,2021,98697000
South-eastern Asia (FAO),,1961,34000
South-eastern Asia (FAO),,1962,60000
South-eastern Asia (FAO),,1963,82000
South-eastern Asia (FAO),,1964,76000
South-eastern Asia (FAO),,1965,79000
South-eastern Asia (FAO),,1966,105000
South-eastern Asia (FAO),,1967,98000
South-eastern Asia (FAO),,1968,107000
South-eastern Asia (FAO),,1969,102000
South-eastern Asia (FAO),,1970,116000
South-eastern Asia (FAO),,1971,107000
South-eastern Asia (FAO),,1972,111000
South-eastern Asia (FAO),,1973,116000
South-eastern Asia (FAO),,1974,120000
South-eastern Asia (FAO),,1975,128000
South-eastern Asia (FAO),,1976,135000
South-eastern Asia (FAO),,1977,143000
South-eastern Asia (FAO),,1978,152000
South-eastern Asia (FAO),,1979,163000
South-eastern Asia (FAO),,1980,173000
South-eastern Asia (FAO),,1981,174000
South-eastern Asia (FAO),,1982,184000
South-eastern Asia (FAO),,1983,204000
South-eastern Asia (FAO),,1984,204000
South-eastern Asia (FAO),,1985,205000
South-eastern Asia (FAO),,1986,225000
South-eastern Asia (FAO),,1987,235000
South-eastern Asia (FAO),,1988,255000
South-eastern Asia (FAO),,1989,304000
South-eastern Asia (FAO),,1990,324000
South-eastern Asia (FAO),,1991,343000
South-eastern Asia (FAO),,1992,354000
South-eastern Asia (FAO),,1993,372000
South-eastern Asia (FAO),,1994,402000
South-eastern Asia (FAO),,1995,412000
South-eastern Asia (FAO),,1996,422000
South-eastern Asia (FAO),,1997,427000
South-eastern Asia (FAO),,1998,427000
South-eastern Asia (FAO),,1999,442000
South-eastern Asia (FAO),,2000,442000
South-eastern Asia (FAO),,2001,452000
South-eastern Asia (FAO),,2002,442000
South-eastern Asia (FAO),,2003,442000
South-eastern Asia (FAO),,2004,402000
South-eastern Asia (FAO),,2005,402000
South-eastern Asia (FAO),,2006,392000
South-eastern Asia (FAO),,2007,402000
South-eastern Asia (FAO),,2008,402000
South-eastern Asia (FAO),,2009,402000
South-eastern Asia (FAO),,2010,403000
South-eastern Asia (FAO),,2011,403000
South-eastern Asia (FAO),,2012,403000
South-eastern Asia (FAO),,2013,403000
South-eastern Asia (FAO),,2014,401000
South-eastern Asia (FAO),,2015,401000
South-eastern Asia (FAO),,2016,406000
South-eastern Asia (FAO),,2017,408000
South-eastern Asia (FAO),,2018,409000
South-eastern Asia (FAO),,2019,407000
South-eastern Asia (FAO),,2020,407000
South-eastern Asia (FAO),,2021,407000
Southern Africa (FAO),,1961,240000
Southern Africa (FAO),,1962,245000
Southern Africa (FAO),,1963,250000
Southern Africa (FAO),,1964,255000
Southern Africa (FAO),,1965,260000
Southern Africa (FAO),,1966,330000
Southern Africa (FAO),,1967,270000
Southern Africa (FAO),,1968,275000
Southern Africa (FAO),,1969,280000
Southern Africa (FAO),,1970,280000
Southern Africa (FAO),,1971,285000
Southern Africa (FAO),,1972,290000
Southern Africa (FAO),,1973,295000
Southern Africa (FAO),,1974,300000
Southern Africa (FAO),,1975,300000
Southern Africa (FAO),,1976,300000
Southern Africa (FAO),,1977,300000
Southern Africa (FAO),,1978,300000
Southern Africa (FAO),,1979,310000
Southern Africa (FAO),,1980,320000
Southern Africa (FAO),,1981,325000
Southern Africa (FAO),,1982,330000
Southern Africa (FAO),,1983,335000
Southern Africa (FAO),,1984,340000
Southern Africa (FAO),,1985,345000
Southern Africa (FAO),,1986,345000
Southern Africa (FAO),,1987,345000
Southern Africa (FAO),,1988,350000
Southern Africa (FAO),,1989,355000
Southern Africa (FAO),,1990,360000
Southern Africa (FAO),,1991,365000
Southern Africa (FAO),,1992,365000
Southern Africa (FAO),,1993,365000
Southern Africa (FAO),,1994,370000
Southern Africa (FAO),,1995,380000
Southern Africa (FAO),,1996,385000
Southern Africa (FAO),,1997,390000
Southern Africa (FAO),,1998,395000
Southern Africa (FAO),,1999,410000
Southern Africa (FAO),,2000,390000
Southern Africa (FAO),,2001,410000
Southern Africa (FAO),,2002,465000
Southern Africa (FAO),,2003,485000
Southern Africa (FAO),,2004,625000
Southern Africa (FAO),,2005,625000
Southern Africa (FAO),,2006,580000
Southern Africa (FAO),,2007,630000
Southern Africa (FAO),,2008,645000
Southern Africa (FAO),,2009,650000
Southern Africa (FAO),,2010,655000
Southern Africa (FAO),,2011,660000
Southern Africa (FAO),,2012,667000
Southern Africa (FAO),,2013,674000
Southern Africa (FAO),,2014,676000
Southern Africa (FAO),,2015,680000
Southern Africa (FAO),,2016,682000
Southern Africa (FAO),,2017,686000
Southern Africa (FAO),,2018,700000
Southern Africa (FAO),,2019,701000
Southern Africa (FAO),,2020,706000
Southern Africa (FAO),,2021,701000
Southern Asia (FAO),,1961,350000
Southern Asia (FAO),,1962,355000
Southern Asia (FAO),,1963,360000
Southern Asia (FAO),,1964,365000
Southern Asia (FAO),,1965,370000
Southern Asia (FAO),,1966,380000
Southern Asia (FAO),,1967,390000
Southern Asia (FAO),,1968,400000
