Entity,Code,Year,Rabbits | 00001140 || Stocks | 005112 || animals
Africa,,1961,2780000
Africa,,1962,2792000
Africa,,1963,2804000
Africa,,1964,2812000
Africa,,1965,3021000
Africa,,1966,3149000
Africa,,1967,3157000
Africa,,1968,3165000
Africa,,1969,3177000
Africa,,1970,3187000
Africa,,1971,3411000
Africa,,1972,3423000
Africa,,1973,3433000
Africa,,1974,3479000
Africa,,1975,3540000
Africa,,1976,3622000
Africa,,1977,3673000
Africa,,1978,3688000
Africa,,1979,3725000
Africa,,1980,3767000
Africa,,1981,4710000
Africa,,1982,5444000
Africa,,1983,6172000
Africa,,1984,7614000
Africa,,1985,7903000
Africa,,1986,8184000
Africa,,1987,8511000
Africa,,1988,8772000
Africa,,1989,9095000
Africa,,1990,11126000
Africa,,1991,11263000
Africa,,1992,13113000
Africa,,1993,15383000
Africa,,1994,18027000
Africa,,1995,19484000
Africa,,1996,20281000
Africa,,1997,10679000
Africa,,1998,10519000
Africa,,1999,11104000
Africa,,2000,11373000
Africa,,2001,11193000
Africa,,2002,11282000
Africa,,2003,11822000
Africa,,2004,19183000
Africa,,2005,18712000
Africa,,2006,19663000
Africa,,2007,20498000
Africa,,2008,23137000
Africa,,2009,18038000
Africa,,2010,15353000
Africa,,2011,14919000
Africa,,2012,14826000
Africa,,2013,15434000
Africa,,2014,16311000
Africa,,2015,17913000
Africa,,2016,17494000
Africa,,2017,18708000
Africa,,2018,18559000
Africa,,2019,18493000
Africa,,2020,18037000
Africa,,2021,18365000
Africa (FAO),,1961,2780000
Africa (FAO),,1962,2792000
Africa (FAO),,1963,2804000
Africa (FAO),,1964,2812000
Africa (FAO),,1965,3021000
Africa (FAO),,1966,3149000
Africa (FAO),,1967,3157000
Africa (FAO),,1968,3165000
Africa (FAO),,1969,3177000
Africa (FAO),,1970,3187000
Africa (FAO),,1971,3411000
Africa (FAO),,1972,3423000
Africa (FAO),,1973,3433000
Africa (FAO),,1974,3479000
Africa (FAO),,1975,3540000
Africa (FAO),,1976,3622000
Africa (FAO),,1977,3673000
Africa (FAO),,1978,3688000
Africa (FAO),,1979,3725000
Africa (FAO),,1980,3767000
Africa (FAO),,1981,4710000
Africa (FAO),,1982,5444000
Africa (FAO),,1983,6172000
Africa (FAO),,1984,7614000
Africa (FAO),,1985,7903000
Africa (FAO),,1986,8184000
Africa (FAO),,1987,8511000
Africa (FAO),,1988,8772000
Africa (FAO),,1989,9095000
Africa (FAO),,1990,11126000
Africa (FAO),,1991,11263000
Africa (FAO),,1992,13113000
Africa (FAO),,1993,15383000
Africa (FAO),,1994,18027000
Africa (FAO),,1995,19484000
Africa (FAO),,1996,20281000
Africa (FAO),,1997,10679000
Africa (FAO),,1998,10519000
Africa (FAO),,1999,11104000
Africa (FAO),,2000,11373000
Africa (FAO),,2001,11193000
Africa (FAO),,2002,11282000
Africa (FAO),,2003,11822000
Africa (FAO),,2004,19183000
Africa (FAO),,2005,18712000
Africa (FAO),,2006,19662000
Africa (FAO),,2007,20498000
Africa (FAO),,2008,23137000
Africa (FAO),,2009,18038000
Africa (FAO),,2010,15353000
Africa (FAO),,2011,14919000
Africa (FAO),,2012,14826000
Africa (FAO),,2013,15434000
Africa (FAO),,2014,16311000
Africa (FAO),,2015,17913000
Africa (FAO),,2016,17494000
Africa (FAO),,2017,18707000
Africa (FAO),,2018,18558000
Africa (FAO),,2019,18491000
Africa (FAO),,2020,18037000
Africa (FAO),,2021,18364000
Algeria,DZA,1961,600000
Algeria,DZA,1962,600000
Algeria,DZA,1963,600000
Algeria,DZA,1964,600000
Algeria,DZA,1965,800000
Algeria,DZA,1966,800000
Algeria,DZA,1967,800000
Algeria,DZA,1968,800000
Algeria,DZA,1969,800000
Algeria,DZA,1970,800000
Algeria,DZA,1971,1000000
Algeria,DZA,1972,1000000
Algeria,DZA,1973,1000000
Algeria,DZA,1974,1040000
Algeria,DZA,1975,1100000
Algeria,DZA,1976,1160000
Algeria,DZA,1977,1200000
Algeria,DZA,1978,1220000
Algeria,DZA,1979,1240000
Algeria,DZA,1980,1260000
Algeria,DZA,1981,1280000
Algeria,DZA,1982,1300000
Algeria,DZA,1983,1300000
Algeria,DZA,1984,1300000
Algeria,DZA,1985,1300000
Algeria,DZA,1986,1300000
Algeria,DZA,1987,1400000
Algeria,DZA,1988,1400000
Algeria,DZA,1989,1400000
Algeria,DZA,1990,1400000
Algeria,DZA,1991,1400000
Algeria,DZA,1992,1400000
Algeria,DZA,1993,1400000
Algeria,DZA,1994,1400000
Algeria,DZA,1995,1400000
Algeria,DZA,1996,1400000
Algeria,DZA,1997,1400000
Algeria,DZA,1998,1400000
Algeria,DZA,1999,1400000
Algeria,DZA,2000,1400000
Algeria,DZA,2001,1400000
Algeria,DZA,2002,1400000
Algeria,DZA,2003,1400000
Algeria,DZA,2004,1400000
Algeria,DZA,2005,1400000
Algeria,DZA,2006,1400000
Algeria,DZA,2007,1400000
Algeria,DZA,2008,1400000
Algeria,DZA,2009,1400000
Algeria,DZA,2010,1500000
Algeria,DZA,2011,1600000
Algeria,DZA,2012,1625000
Algeria,DZA,2013,1650000
Algeria,DZA,2014,1650000
Algeria,DZA,2015,1645000
Algeria,DZA,2016,1641000
Algeria,DZA,2017,1637000
Algeria,DZA,2018,1666000
Algeria,DZA,2019,1677000
Algeria,DZA,2020,1686000
Algeria,DZA,2021,1695000
Americas (FAO),,1961,1744000
Americas (FAO),,1962,1767000
Americas (FAO),,1963,1742000
Americas (FAO),,1964,1769000
Americas (FAO),,1965,1789000
Americas (FAO),,1966,1913000
Americas (FAO),,1967,1835000
Americas (FAO),,1968,1810000
Americas (FAO),,1969,1844000
Americas (FAO),,1970,1881000
Americas (FAO),,1971,1911000
Americas (FAO),,1972,1971000
Americas (FAO),,1973,2070000
Americas (FAO),,1974,2178000
Americas (FAO),,1975,2688000
Americas (FAO),,1976,2818000
Americas (FAO),,1977,3125000
Americas (FAO),,1978,3239000
Americas (FAO),,1979,3359000
Americas (FAO),,1980,3633000
Americas (FAO),,1981,3750000
Americas (FAO),,1982,3551000
Americas (FAO),,1983,3533000
Americas (FAO),,1984,3511000
Americas (FAO),,1985,3561000
Americas (FAO),,1986,3780000
Americas (FAO),,1987,3966000
Americas (FAO),,1988,3941000
Americas (FAO),,1989,4678000
Americas (FAO),,1990,4626000
Americas (FAO),,1991,4593000
Americas (FAO),,1992,4634000
Americas (FAO),,1993,4737000
Americas (FAO),,1994,4675000
Americas (FAO),,1995,4596000
Americas (FAO),,1996,4420000
Americas (FAO),,1997,4436000
Americas (FAO),,1998,4473000
Americas (FAO),,1999,4578000
Americas (FAO),,2000,4612000
Americas (FAO),,2001,4640000
Americas (FAO),,2002,4654000
Americas (FAO),,2003,4835000
Americas (FAO),,2004,4860000
Americas (FAO),,2005,4898000
Americas (FAO),,2006,4975000
Americas (FAO),,2007,5046000
Americas (FAO),,2008,5139000
Americas (FAO),,2009,5212000
Americas (FAO),,2010,5486000
Americas (FAO),,2011,5601000
Americas (FAO),,2012,5641000
Americas (FAO),,2013,5698000
Americas (FAO),,2014,5615000
Americas (FAO),,2015,5669000
Americas (FAO),,2016,5710000
Americas (FAO),,2017,5754000
Americas (FAO),,2018,5885000
Americas (FAO),,2019,5935000
Americas (FAO),,2020,6002000
Americas (FAO),,2021,5952000
Argentina,ARG,1961,250000
Argentina,ARG,1962,250000
Argentina,ARG,1963,200000
Argentina,ARG,1964,200000
Argentina,ARG,1965,200000
Argentina,ARG,1966,300000
Argentina,ARG,1967,200000
Argentina,ARG,1968,150000
Argentina,ARG,1969,160000
Argentina,ARG,1970,170000
Argentina,ARG,1971,170000
Argentina,ARG,1972,200000
Argentina,ARG,1973,230000
Argentina,ARG,1974,220000
Argentina,ARG,1975,210000
Argentina,ARG,1976,230000
Argentina,ARG,1977,220000
Argentina,ARG,1978,220000
Argentina,ARG,1979,230000
Argentina,ARG,1980,230000
Argentina,ARG,1981,230000
Argentina,ARG,1982,240000
Argentina,ARG,1983,240000
Argentina,ARG,1984,250000
Argentina,ARG,1985,250000
Argentina,ARG,1986,260000
Argentina,ARG,1987,260000
Argentina,ARG,1988,270000
Argentina,ARG,1989,1060000
Argentina,ARG,1990,1060000
Argentina,ARG,1991,1060000
Argentina,ARG,1992,1060000
Argentina,ARG,1993,1120000
Argentina,ARG,1994,1060000
Argentina,ARG,1995,1060000
Argentina,ARG,1996,1060000
Argentina,ARG,1997,1060000
Argentina,ARG,1998,1060000
Argentina,ARG,1999,1100000
Argentina,ARG,2000,1100000
Argentina,ARG,2001,1100000
Argentina,ARG,2002,1100000
Argentina,ARG,2003,1150000
Argentina,ARG,2004,1150000
Argentina,ARG,2005,1150000
Argentina,ARG,2006,1150000
Argentina,ARG,2007,1200000
Argentina,ARG,2008,1200000
Argentina,ARG,2009,1200000
Argentina,ARG,2010,1200000
Argentina,ARG,2011,1200000
Argentina,ARG,2012,1200000
Argentina,ARG,2013,1200000
Argentina,ARG,2014,1100000
Argentina,ARG,2015,1127000
Argentina,ARG,2016,1155000
Argentina,ARG,2017,1162000
Argentina,ARG,2018,1145000
Argentina,ARG,2019,1132000
Argentina,ARG,2020,1146000
Argentina,ARG,2021,1141000
Armenia,ARM,1992,4000
Armenia,ARM,1993,5000
Armenia,ARM,1994,7000
Armenia,ARM,1995,8000
Armenia,ARM,1996,10000
Armenia,ARM,1997,12000
Armenia,ARM,1998,13000
Armenia,ARM,1999,15000
Armenia,ARM,2000,18000
Armenia,ARM,2001,15000
Armenia,ARM,2002,17000
Armenia,ARM,2003,24000
Armenia,ARM,2004,22000
Armenia,ARM,2005,18000
Armenia,ARM,2006,22000
Armenia,ARM,2007,21000
Armenia,ARM,2008,21000
Armenia,ARM,2009,20000
Armenia,ARM,2010,19000
Armenia,ARM,2011,19000
Armenia,ARM,2012,21000
Armenia,ARM,2013,27000
Armenia,ARM,2014,27000
Armenia,ARM,2015,28000
Armenia,ARM,2016,29000
Armenia,ARM,2017,31000
Armenia,ARM,2018,28000
Armenia,ARM,2019,30000
Armenia,ARM,2020,36000
Armenia,ARM,2021,39000
Asia,,1961,16852000
Asia,,1962,18817000
Asia,,1963,21382000
Asia,,1964,23194000
Asia,,1965,23862000
Asia,,1966,24854000
Asia,,1967,27002000
Asia,,1968,28971000
Asia,,1969,30811000
Asia,,1970,32673000
Asia,,1971,33651000
Asia,,1972,35524000
Asia,,1973,37574000
Asia,,1974,39778000
Asia,,1975,42068000
Asia,,1976,44086000
Asia,,1977,46191000
Asia,,1978,46327000
Asia,,1979,51327000
Asia,,1980,53113000
Asia,,1981,54931000
Asia,,1982,58967000
Asia,,1983,63897000
Asia,,1984,66818000
Asia,,1985,69912000
Asia,,1986,102774000
Asia,,1987,139920000
Asia,,1988,145685000
Asia,,1989,150641000
Asia,,1990,155584000
Asia,,1991,162579000
Asia,,1992,166341000
Asia,,1993,175960000
Asia,,1994,186045000
Asia,,1995,150339000
Asia,,1996,158941000
Asia,,1997,163548000
Asia,,1998,171616000
Asia,,1999,181225000
Asia,,2000,197476000
Asia,,2001,210433000
Asia,,2002,211684000
Asia,,2003,214769000
Asia,,2004,217207000
Asia,,2005,222810000
Asia,,2006,240470000
Asia,,2007,237980000
Asia,,2008,229257000
Asia,,2009,239316000
Asia,,2010,247398000
Asia,,2011,252822000
Asia,,2012,254940000
Asia,,2013,255723000
Asia,,2014,256016000
Asia,,2015,248931000
Asia,,2016,200793000
Asia,,2017,154013000
Asia,,2018,152693000
Asia,,2019,155017000
Asia,,2020,139813000
Asia,,2021,127276000
Asia (FAO),,1961,16917000
Asia (FAO),,1962,18882000
Asia (FAO),,1963,21447000
Asia (FAO),,1964,23259000
Asia (FAO),,1965,23927000
Asia (FAO),,1966,24924000
Asia (FAO),,1967,27072000
Asia (FAO),,1968,29041000
Asia (FAO),,1969,30881000
Asia (FAO),,1970,32743000
Asia (FAO),,1971,33721000
Asia (FAO),,1972,35594000
Asia (FAO),,1973,37649000
Asia (FAO),,1974,39843000
Asia (FAO),,1975,42154000
Asia (FAO),,1976,44186000
Asia (FAO),,1977,46296000
Asia (FAO),,1978,46438000
Asia (FAO),,1979,51437000
Asia (FAO),,1980,53223000
Asia (FAO),,1981,55056000
Asia (FAO),,1982,59162000
Asia (FAO),,1983,64102000
Asia (FAO),,1984,67028000
Asia (FAO),,1985,70132000
Asia (FAO),,1986,103034000
Asia (FAO),,1987,140200000
Asia (FAO),,1988,145975000
Asia (FAO),,1989,150791000
Asia (FAO),,1990,155734000
Asia (FAO),,1991,162729000
Asia (FAO),,1992,166491000
Asia (FAO),,1993,176121000
Asia (FAO),,1994,186205000
Asia (FAO),,1995,150489000
Asia (FAO),,1996,159091000
Asia (FAO),,1997,163698000
Asia (FAO),,1998,171766000
Asia (FAO),,1999,181376000
Asia (FAO),,2000,197625000
Asia (FAO),,2001,210583000
Asia (FAO),,2002,211834000
Asia (FAO),,2003,214918000
Asia (FAO),,2004,217397000
Asia (FAO),,2005,222930000
Asia (FAO),,2006,240574000
Asia (FAO),,2007,238081000
Asia (FAO),,2008,229377000
Asia (FAO),,2009,239385000
Asia (FAO),,2010,247523000
Asia (FAO),,2011,252901000
Asia (FAO),,2012,255024000
Asia (FAO),,2013,255813000
Asia (FAO),,2014,256107000
Asia (FAO),,2015,249016000
Asia (FAO),,2016,200881000
Asia (FAO),,2017,154097000
Asia (FAO),,2018,152775000
Asia (FAO),,2019,155100000
Asia (FAO),,2020,139897000
Asia (FAO),,2021,127359000
Austria,AUT,1961,270000
Austria,AUT,1962,230000
Austria,AUT,1963,230000
Austria,AUT,1964,230000
Austria,AUT,1965,200000
Austria,AUT,1966,200000
Austria,AUT,1967,200000
Austria,AUT,1968,200000
Austria,AUT,1969,200000
Austria,AUT,1970,200000
Austria,AUT,1971,180000
Austria,AUT,1972,180000
Austria,AUT,1973,180000
Austria,AUT,1974,180000
Austria,AUT,1975,180000
Austria,AUT,1976,120000
Austria,AUT,1977,120000
Austria,AUT,1978,122000
Austria,AUT,1979,145000
Austria,AUT,1980,100000
Austria,AUT,1981,130000
Austria,AUT,1982,130000
Austria,AUT,1983,130000
Austria,AUT,1984,130000
Austria,AUT,1985,130000
Austria,AUT,1986,350000
Austria,AUT,1987,320000
Austria,AUT,1988,290000
Austria,AUT,1989,270000
Austria,AUT,1990,270000
Austria,AUT,1991,290000
Austria,AUT,1992,300000
Austria,AUT,1993,300000
Austria,AUT,1994,300000
Austria,AUT,1995,300000
Austria,AUT,1996,300000
Austria,AUT,1997,300000
Austria,AUT,1998,300000
Austria,AUT,1999,300000
Austria,AUT,2000,300000
Austria,AUT,2001,300000
Austria,AUT,2002,300000
Austria,AUT,2003,300000
Austria,AUT,2004,300000
Austria,AUT,2005,300000
Austria,AUT,2006,300000
Austria,AUT,2007,300000
Austria,AUT,2008,300000
Austria,AUT,2009,300000
Austria,AUT,2010,300000
Austria,AUT,2011,300000
Austria,AUT,2012,300000
Austria,AUT,2013,300000
Austria,AUT,2014,300000
Austria,AUT,2015,200000
Austria,AUT,2016,200000
Austria,AUT,2017,200000
Belarus,BLR,1992,200000
Belarus,BLR,1993,200000
Belarus,BLR,1994,180000
Belarus,BLR,1995,170000
Belarus,BLR,1996,170000
Belarus,BLR,1997,148000
Belarus,BLR,1998,135000
Belarus,BLR,1999,130000
Belarus,BLR,2000,135000
Belarus,BLR,2001,152000
Belarus,BLR,2002,158000
Belarus,BLR,2003,163000
Belarus,BLR,2004,171000
Belarus,BLR,2005,174000
Belarus,BLR,2006,181000
Belarus,BLR,2007,198000
Belarus,BLR,2008,222000
Belarus,BLR,2009,262000
Belarus,BLR,2010,280000
Belarus,BLR,2011,282000
Belarus,BLR,2012,300000
Belarus,BLR,2013,260000
Belarus,BLR,2014,284000
Belarus,BLR,2015,314000
Belarus,BLR,2016,328000
Belarus,BLR,2017,330000
Belarus,BLR,2018,301000
Belarus,BLR,2019,278000
Belarus,BLR,2020,303000
Belarus,BLR,2021,294000
Belgium,BEL,2000,210000
Belgium,BEL,2001,230000
Belgium,BEL,2002,254000
Belgium,BEL,2003,238000
Belgium,BEL,2004,230000
Belgium,BEL,2005,209000
Belgium,BEL,2006,205000
Belgium,BEL,2007,157000
Belgium,BEL,2008,154000
Belgium,BEL,2009,150000
Belgium,BEL,2010,174000
Belgium,BEL,2011,186000
Belgium,BEL,2012,190000
Belgium,BEL,2013,195000
Belgium,BEL,2014,195000
Belgium,BEL,2015,193000
Belgium,BEL,2016,183000
Belgium,BEL,2017,185000
Belgium-Luxembourg (FAO),,1961,187000
Belgium-Luxembourg (FAO),,1962,192000
Belgium-Luxembourg (FAO),,1963,190000
Belgium-Luxembourg (FAO),,1964,199000
Belgium-Luxembourg (FAO),,1965,228000
Belgium-Luxembourg (FAO),,1966,223000
Belgium-Luxembourg (FAO),,1967,206000
Belgium-Luxembourg (FAO),,1968,202000
Belgium-Luxembourg (FAO),,1969,181000
Belgium-Luxembourg (FAO),,1970,160000
Belgium-Luxembourg (FAO),,1971,174000
Belgium-Luxembourg (FAO),,1972,140000
Belgium-Luxembourg (FAO),,1973,139000
Belgium-Luxembourg (FAO),,1974,141000
Belgium-Luxembourg (FAO),,1975,136000
Belgium-Luxembourg (FAO),,1976,121000
Belgium-Luxembourg (FAO),,1977,118000
Belgium-Luxembourg (FAO),,1978,90000
Belgium-Luxembourg (FAO),,1979,90000
Belgium-Luxembourg (FAO),,1980,88000
Belgium-Luxembourg (FAO),,1981,87000
Belgium-Luxembourg (FAO),,1982,93000
Belgium-Luxembourg (FAO),,1983,103000
Belgium-Luxembourg (FAO),,1984,109000
Belgium-Luxembourg (FAO),,1985,114000
Belgium-Luxembourg (FAO),,1986,138000
Belgium-Luxembourg (FAO),,1987,157000
Belgium-Luxembourg (FAO),,1988,167000
Belgium-Luxembourg (FAO),,1989,175000
Belgium-Luxembourg (FAO),,1990,175000
Belgium-Luxembourg (FAO),,1991,175000
Belgium-Luxembourg (FAO),,1992,180000
Belgium-Luxembourg (FAO),,1993,180000
Belgium-Luxembourg (FAO),,1994,180000
Belgium-Luxembourg (FAO),,1995,180000
Belgium-Luxembourg (FAO),,1996,180000
Belgium-Luxembourg (FAO),,1997,180000
Belgium-Luxembourg (FAO),,1998,180000
Belgium-Luxembourg (FAO),,1999,180000
Bolivia,BOL,1961,35000
Bolivia,BOL,1962,35000
Bolivia,BOL,1963,35000
Bolivia,BOL,1964,35000
Bolivia,BOL,1965,35000
Bolivia,BOL,1966,35000
Bolivia,BOL,1967,35000
Bolivia,BOL,1968,36000
Bolivia,BOL,1969,36000
Bolivia,BOL,1970,36000
Bolivia,BOL,1971,36000
Bolivia,BOL,1972,36000
Bolivia,BOL,1973,36000
Bolivia,BOL,1974,37000
Bolivia,BOL,1975,37000
Bolivia,BOL,1976,37000
Bolivia,BOL,1977,37000
Bolivia,BOL,1978,37000
Bolivia,BOL,1979,37000
Bolivia,BOL,1980,38000
Bolivia,BOL,1981,38000
Bolivia,BOL,1982,38000
Bolivia,BOL,1983,39000
Bolivia,BOL,1984,39000
Bolivia,BOL,1985,39000
Bolivia,BOL,1986,39000
Bolivia,BOL,1987,40000
Bolivia,BOL,1988,40000
Bolivia,BOL,1989,40000
Bolivia,BOL,1990,42000
Bolivia,BOL,1991,42000
Bolivia,BOL,1992,45000
Bolivia,BOL,1993,45000
Bolivia,BOL,1994,45000
Bolivia,BOL,1995,45000
Bolivia,BOL,1996,45000
Bolivia,BOL,1997,45000
Bolivia,BOL,1998,45000
Bolivia,BOL,1999,45000
Bolivia,BOL,2000,45000
Bolivia,BOL,2001,45000
Bolivia,BOL,2002,45000
Bolivia,BOL,2003,50000
Bolivia,BOL,2004,50000
Bolivia,BOL,2005,50000
Bolivia,BOL,2006,50000
Bolivia,BOL,2007,80000
Bolivia,BOL,2008,100000
Bolivia,BOL,2009,150000
Bolivia,BOL,2010,200000
Bolivia,BOL,2011,260000
Bolivia,BOL,2012,265000
Bolivia,BOL,2013,269000
Bolivia,BOL,2014,274000
Bolivia,BOL,2015,282000
Bolivia,BOL,2016,275000
Bolivia,BOL,2017,280000
Bolivia,BOL,2018,281000
Bolivia,BOL,2019,292000
Bolivia,BOL,2020,296000
Bolivia,BOL,2021,299000
Bosnia and Herzegovina,BIH,1992,15000
Bosnia and Herzegovina,BIH,1993,18000
Bosnia and Herzegovina,BIH,1994,20000
Bosnia and Herzegovina,BIH,1995,22000
Bosnia and Herzegovina,BIH,1996,25000
Bosnia and Herzegovina,BIH,1997,23000
Bosnia and Herzegovina,BIH,1998,20000
Bosnia and Herzegovina,BIH,1999,19000
Bosnia and Herzegovina,BIH,2000,17000
Bosnia and Herzegovina,BIH,2001,18000
Bosnia and Herzegovina,BIH,2002,15000
Bosnia and Herzegovina,BIH,2003,17000
Bosnia and Herzegovina,BIH,2004,17000
Bosnia and Herzegovina,BIH,2005,19000
Bosnia and Herzegovina,BIH,2006,18000
Bosnia and Herzegovina,BIH,2007,19000
Bosnia and Herzegovina,BIH,2008,19000
Bosnia and Herzegovina,BIH,2009,19000
Bosnia and Herzegovina,BIH,2010,19000
Bosnia and Herzegovina,BIH,2011,11000
Bosnia and Herzegovina,BIH,2012,11000
Bosnia and Herzegovina,BIH,2013,11000
Bosnia and Herzegovina,BIH,2014,11000
Bosnia and Herzegovina,BIH,2015,8000
Bosnia and Herzegovina,BIH,2016,8000
Bosnia and Herzegovina,BIH,2017,8000
Bosnia and Herzegovina,BIH,2018,8000
Bosnia and Herzegovina,BIH,2019,8000
Bosnia and Herzegovina,BIH,2020,8000
Bosnia and Herzegovina,BIH,2021,6000
Botswana,BWA,1961,40000
Botswana,BWA,1962,40000
Botswana,BWA,1963,40000
Botswana,BWA,1964,40000
Botswana,BWA,1965,40000
Botswana,BWA,1966,40000
Botswana,BWA,1967,40000
Botswana,BWA,1968,40000
Botswana,BWA,1969,40000
Botswana,BWA,1970,40000
Botswana,BWA,1971,50000
Botswana,BWA,1972,50000
Botswana,BWA,1973,50000
Botswana,BWA,1974,50000
Botswana,BWA,1975,50000
Botswana,BWA,1976,60000
Botswana,BWA,1977,60000
Botswana,BWA,1978,60000
Botswana,BWA,1979,60000
Botswana,BWA,1980,80000
Botswana,BWA,1981,80000
Botswana,BWA,1982,100000
Botswana,BWA,1983,100000
Botswana,BWA,1984,100000
Botswana,BWA,1985,100000
Botswana,BWA,1986,100000
Botswana,BWA,1987,100000
Botswana,BWA,1988,100000
Botswana,BWA,1989,100000
Botswana,BWA,1990,100000
Botswana,BWA,1991,100000
Botswana,BWA,1992,100000
Botswana,BWA,1993,100000
Botswana,BWA,1994,100000
Botswana,BWA,1995,100000
Botswana,BWA,1996,100000
Botswana,BWA,1997,100000
Botswana,BWA,1998,100000
Botswana,BWA,1999,100000
Botswana,BWA,2000,100000
Botswana,BWA,2001,100000
Botswana,BWA,2002,100000
Botswana,BWA,2003,100000
Botswana,BWA,2004,100000
Botswana,BWA,2005,100000
Botswana,BWA,2006,100000
Botswana,BWA,2007,100000
Botswana,BWA,2008,110000
Botswana,BWA,2009,110000
Botswana,BWA,2010,120000
Botswana,BWA,2011,120000
Botswana,BWA,2012,120000
Botswana,BWA,2013,120000
Botswana,BWA,2014,120000
Botswana,BWA,2015,121000
Botswana,BWA,2016,122000
Botswana,BWA,2017,122000
Botswana,BWA,2018,123000
Botswana,BWA,2019,124000
Botswana,BWA,2020,124000
Botswana,BWA,2021,125000
Brazil,BRA,1961,550000
Brazil,BRA,1962,552000
Brazil,BRA,1963,555000
Brazil,BRA,1964,558000
Brazil,BRA,1965,560000
Brazil,BRA,1966,562000
Brazil,BRA,1967,565000
Brazil,BRA,1968,568000
Brazil,BRA,1969,570000
Brazil,BRA,1970,575000
Brazil,BRA,1971,578000
Brazil,BRA,1972,580000
Brazil,BRA,1973,582000
Brazil,BRA,1974,585000
Brazil,BRA,1975,588000
Brazil,BRA,1976,590000
Brazil,BRA,1977,590000
Brazil,BRA,1978,592000
Brazil,BRA,1979,579000
Brazil,BRA,1980,709000
Brazil,BRA,1981,717000
Brazil,BRA,1982,662000
Brazil,BRA,1983,667000
Brazil,BRA,1984,623000
Brazil,BRA,1985,644000
Brazil,BRA,1986,792000
Brazil,BRA,1987,962000
Brazil,BRA,1988,909000
Brazil,BRA,1989,838000
Brazil,BRA,1990,697000
Brazil,BRA,1991,649000
Brazil,BRA,1992,593000
Brazil,BRA,1993,565000
Brazil,BRA,1994,542000
Brazil,BRA,1995,500000
Brazil,BRA,1996,319000
Brazil,BRA,1997,330000
Brazil,BRA,1998,345000
Brazil,BRA,1999,377000
Brazil,BRA,2000,376000
Brazil,BRA,2001,349000
Brazil,BRA,2002,337000
Brazil,BRA,2003,335000
Brazil,BRA,2004,324000
Brazil,BRA,2005,304000
Brazil,BRA,2006,300000
Brazil,BRA,2007,291000
Brazil,BRA,2008,263000
Brazil,BRA,2009,236000
Brazil,BRA,2010,226000
Brazil,BRA,2011,234000
Brazil,BRA,2012,205000
Brazil,BRA,2013,210000
Brazil,BRA,2014,220000
Brazil,BRA,2015,216000
Brazil,BRA,2016,209000
Brazil,BRA,2017,210000
Brazil,BRA,2018,204000
Brazil,BRA,2019,194000
Brazil,BRA,2020,184000
Brazil,BRA,2021,174000
Bulgaria,BGR,1961,470000
Bulgaria,BGR,1962,539000
Bulgaria,BGR,1963,378000
Bulgaria,BGR,1964,340000
Bulgaria,BGR,1965,277000
Bulgaria,BGR,1966,205000
Bulgaria,BGR,1967,180000
Bulgaria,BGR,1968,155000
Bulgaria,BGR,1969,141000
Bulgaria,BGR,1970,164000
Bulgaria,BGR,1971,277000
Bulgaria,BGR,1972,350000
Bulgaria,BGR,1973,288000
Bulgaria,BGR,1974,292000
Bulgaria,BGR,1975,346000
Bulgaria,BGR,1976,340000
Bulgaria,BGR,1977,276000
Bulgaria,BGR,1978,263000
Bulgaria,BGR,1979,314000
Bulgaria,BGR,1980,317000
Bulgaria,BGR,1981,324000
Bulgaria,BGR,1982,353000
Bulgaria,BGR,1983,348000
Bulgaria,BGR,1984,351000
Bulgaria,BGR,1985,337000
Bulgaria,BGR,1986,354000
Bulgaria,BGR,1987,358000
Bulgaria,BGR,1988,365000
Bulgaria,BGR,1989,371000
Bulgaria,BGR,1990,381000
Bulgaria,BGR,1991,351000
Bulgaria,BGR,1992,335000
Bulgaria,BGR,1993,384000
Bulgaria,BGR,1994,419000
Bulgaria,BGR,1995,517000
Bulgaria,BGR,1996,608000
Bulgaria,BGR,1997,667000
Bulgaria,BGR,1998,460000
Bulgaria,BGR,1999,466000
Bulgaria,BGR,2000,431000
Bulgaria,BGR,2001,418000
Bulgaria,BGR,2002,300000
Bulgaria,BGR,2003,651000
Bulgaria,BGR,2004,352000
Bulgaria,BGR,2005,430000
Bulgaria,BGR,2006,450000
Bulgaria,BGR,2007,400000
Bulgaria,BGR,2008,332000
Bulgaria,BGR,2009,303000
Bulgaria,BGR,2010,297000
Bulgaria,BGR,2011,294000
Bulgaria,BGR,2012,200000
Bulgaria,BGR,2013,195000
Bulgaria,BGR,2014,147000
Bulgaria,BGR,2015,150000
Bulgaria,BGR,2016,150000
Bulgaria,BGR,2017,150000
Burundi,BDI,1989,91000
Burundi,BDI,1990,110000
Burundi,BDI,1991,137000
Burundi,BDI,1992,140000
Burundi,BDI,1993,150000
Burundi,BDI,1994,100000
Burundi,BDI,1995,150000
Burundi,BDI,1996,160000
Burundi,BDI,1997,170000
Burundi,BDI,1998,175000
Burundi,BDI,1999,200000
Burundi,BDI,2000,219000
Burundi,BDI,2001,290000
Burundi,BDI,2002,312000
Burundi,BDI,2003,217000
Burundi,BDI,2004,268000
Burundi,BDI,2005,316000
Burundi,BDI,2006,136000
Burundi,BDI,2007,315000
Burundi,BDI,2008,391000
Burundi,BDI,2009,349000
