Entity,Code,Year,Bees | 00001181 || Stocks | 005114 || Number
Brazil,BRA,2012,900000
Brazil,BRA,2013,938000
Brazil,BRA,2014,1020000
Brazil,BRA,2015,1011715
Brazil,BRA,2016,1010216
Brazil,BRA,2017,1012111
Brazil,BRA,2018,1021768
Brazil,BRA,2019,1021553
Brazil,BRA,2020,1025999
Brazil,BRA,2021,1030445
Bulgaria,BGR,1961,625527
Bulgaria,BGR,1962,669633
Bulgaria,BGR,1963,636834
Bulgaria,BGR,1964,663638
Bulgaria,BGR,1965,657868
Bulgaria,BGR,1966,632169
Bulgaria,BGR,1967,651663
Bulgaria,BGR,1968,711204
Bulgaria,BGR,1969,718696
Bulgaria,BGR,1970,727994
Bulgaria,BGR,1971,763905
Bulgaria,BGR,1972,764994
Bulgaria,BGR,1973,748236
Bulgaria,BGR,1974,728063
Bulgaria,BGR,1975,712657
Bulgaria,BGR,1976,709982
Bulgaria,BGR,1977,702151
Bulgaria,BGR,1978,682974
Bulgaria,BGR,1979,652746
Bulgaria,BGR,1980,621946
Bulgaria,BGR,1981,619362
Bulgaria,BGR,1982,580782
Bulgaria,BGR,1983,565522
Bulgaria,BGR,1984,598663
Bulgaria,BGR,1985,582110
Bulgaria,BGR,1986,572069
Bulgaria,BGR,1987,597968
Bulgaria,BGR,1988,612952
Bulgaria,BGR,1989,634480
Bulgaria,BGR,1990,615273
Bulgaria,BGR,1991,594731
Bulgaria,BGR,1992,493540
Bulgaria,BGR,1993,429271
Bulgaria,BGR,1994,337584
Bulgaria,BGR,1995,247712
Bulgaria,BGR,1996,265917
Bulgaria,BGR,1997,265984
Bulgaria,BGR,1998,296278
Bulgaria,BGR,1999,311064
Bulgaria,BGR,2000,334865
Bulgaria,BGR,2001,349452
Bulgaria,BGR,2002,334000
Bulgaria,BGR,2003,310928
Bulgaria,BGR,2004,409656
Bulgaria,BGR,2005,450000
Bulgaria,BGR,2006,671674
Bulgaria,BGR,2007,718822
Bulgaria,BGR,2008,652586
Bulgaria,BGR,2009,624965
Bulgaria,BGR,2010,613262
Bulgaria,BGR,2011,547676
Bulgaria,BGR,2012,529117
Bulgaria,BGR,2013,541564
Bulgaria,BGR,2014,577303
Bulgaria,BGR,2015,588379
Bulgaria,BGR,2016,747434
Bulgaria,BGR,2017,754105
Bulgaria,BGR,2018,765772
Bulgaria,BGR,2019,783348
Bulgaria,BGR,2020,863000
Bulgaria,BGR,2021,838000
Burundi,BDI,1961,95000
Burundi,BDI,1962,100000
Burundi,BDI,1963,103000
Burundi,BDI,1964,105000
Burundi,BDI,1965,110000
Burundi,BDI,1966,114664
Burundi,BDI,1967,99633
Burundi,BDI,1968,81706
Burundi,BDI,1969,88279
Burundi,BDI,1970,85455
Burundi,BDI,1971,85000
Burundi,BDI,1972,85000
Burundi,BDI,1973,85000
Burundi,BDI,1974,86000
Burundi,BDI,1975,86000
Burundi,BDI,1976,86000
Burundi,BDI,1977,86000
Burundi,BDI,1978,86000
Burundi,BDI,1979,86000
Burundi,BDI,1980,87000
Burundi,BDI,1981,87000
Burundi,BDI,1982,87000
Burundi,BDI,1983,87000
Burundi,BDI,1984,87000
Burundi,BDI,1985,87000
Burundi,BDI,1986,88000
Burundi,BDI,1987,88000
Burundi,BDI,1988,88000
Burundi,BDI,1989,88647
Burundi,BDI,1990,70788
Burundi,BDI,1991,113694
Burundi,BDI,1992,114000
Burundi,BDI,1993,115000
Burundi,BDI,1994,100000
Burundi,BDI,1995,90000
Burundi,BDI,1996,80000
Burundi,BDI,1997,75000
Burundi,BDI,1998,80000
Burundi,BDI,1999,75000
Burundi,BDI,2000,62271
Burundi,BDI,2001,53391
Burundi,BDI,2002,21681
Burundi,BDI,2003,114729
Burundi,BDI,2004,90000
Burundi,BDI,2005,100000
Burundi,BDI,2006,135838
Burundi,BDI,2007,125303
Burundi,BDI,2008,202669
Burundi,BDI,2009,240063
Burundi,BDI,2010,257312
Burundi,BDI,2011,313485
Burundi,BDI,2012,390120
Burundi,BDI,2013,240853
Burundi,BDI,2014,203339
Burundi,BDI,2015,186000
Burundi,BDI,2016,194413
Burundi,BDI,2017,209113
Burundi,BDI,2018,217927
Burundi,BDI,2019,224681
Burundi,BDI,2020,207927
Burundi,BDI,2021,199391
Cameroon,CMR,1961,225000
Cameroon,CMR,1962,230000
Cameroon,CMR,1963,235000
Cameroon,CMR,1964,240000
Cameroon,CMR,1965,242000
Cameroon,CMR,1966,245000
Cameroon,CMR,1967,246000
Cameroon,CMR,1968,248000
Cameroon,CMR,1969,250000
Cameroon,CMR,1970,251000
Cameroon,CMR,1971,253000
Cameroon,CMR,1972,255000
Cameroon,CMR,1973,256307
Cameroon,CMR,1974,260000
Cameroon,CMR,1975,262000
Cameroon,CMR,1976,264000
Cameroon,CMR,1977,265000
Cameroon,CMR,1978,268000
Cameroon,CMR,1979,270000
Cameroon,CMR,1980,272000
Cameroon,CMR,1981,274000
Cameroon,CMR,1982,276000
Cameroon,CMR,1983,277000
Cameroon,CMR,1984,280000
Cameroon,CMR,1985,283000
Cameroon,CMR,1986,285000
Cameroon,CMR,1987,287000
Cameroon,CMR,1988,290000
Cameroon,CMR,1989,293000
Cameroon,CMR,1990,295400
Cameroon,CMR,1991,297000
Cameroon,CMR,1992,299500
Cameroon,CMR,1993,300000
Cameroon,CMR,1994,300000
Cameroon,CMR,1995,303000
Cameroon,CMR,1996,305000
Cameroon,CMR,1997,307000
Cameroon,CMR,1998,309000
Cameroon,CMR,1999,310000
Cameroon,CMR,2000,310000
Cameroon,CMR,2001,310000
Cameroon,CMR,2002,311000
Cameroon,CMR,2003,311000
Cameroon,CMR,2004,311000
Cameroon,CMR,2005,311000
Cameroon,CMR,2006,312000
Cameroon,CMR,2007,312000
Cameroon,CMR,2008,313000
Cameroon,CMR,2009,314000
Cameroon,CMR,2010,315000
Cameroon,CMR,2011,315000
Cameroon,CMR,2012,316000
Cameroon,CMR,2013,315500
Cameroon,CMR,2014,314000
Cameroon,CMR,2015,313081
Cameroon,CMR,2016,312474
Cameroon,CMR,2017,312018
Cameroon,CMR,2018,314504
Cameroon,CMR,2019,314288
Cameroon,CMR,2020,314297
Cameroon,CMR,2021,314306
Canada,CAN,1961,336910
Canada,CAN,1962,340470
Canada,CAN,1963,360060
Canada,CAN,1964,382240
Canada,CAN,1965,413030
Canada,CAN,1966,429860
Canada,CAN,1967,445070
Canada,CAN,1968,415000
Canada,CAN,1969,419060
Canada,CAN,1970,407560
Canada,CAN,1971,396420
Canada,CAN,1972,417300
Canada,CAN,1973,437910
Canada,CAN,1974,473570
Canada,CAN,1975,508450
Canada,CAN,1976,530930
Canada,CAN,1977,546490
Canada,CAN,1978,566900
Canada,CAN,1979,577200
Canada,CAN,1980,607800
Canada,CAN,1981,633500
Canada,CAN,1982,663450
Canada,CAN,1983,684850
Canada,CAN,1984,692000
Canada,CAN,1985,693600
Canada,CAN,1986,707400
Canada,CAN,1987,699800
Canada,CAN,1988,608420
Canada,CAN,1989,544290
Canada,CAN,1990,532205
Canada,CAN,1991,498780
Canada,CAN,1992,501259
Canada,CAN,1993,502656
Canada,CAN,1994,501256
Canada,CAN,1995,520982
Canada,CAN,1996,509648
Canada,CAN,1997,519988
Canada,CAN,1998,563614
Canada,CAN,1999,588824
Canada,CAN,2000,599863
Canada,CAN,2001,602328
Canada,CAN,2002,588485
Canada,CAN,2003,563330
Canada,CAN,2004,597890
Canada,CAN,2005,615541
Canada,CAN,2006,628401
Canada,CAN,2007,589254
Canada,CAN,2008,570070
Canada,CAN,2009,592120
Canada,CAN,2010,620291
Canada,CAN,2011,637920
Canada,CAN,2012,690037
Canada,CAN,2013,667397
Canada,CAN,2014,696252
Canada,CAN,2015,701434
Canada,CAN,2016,704495
Canada,CAN,2017,709178
Canada,CAN,2018,720665
Canada,CAN,2019,730020
Canada,CAN,2020,720545
Canada,CAN,2021,728990
Caribbean (FAO),,1961,234000
Caribbean (FAO),,1962,224500
Caribbean (FAO),,1963,230600
Caribbean (FAO),,1964,222100
Caribbean (FAO),,1965,233800
Caribbean (FAO),,1966,253350
Caribbean (FAO),,1967,267700
Caribbean (FAO),,1968,284100
Caribbean (FAO),,1969,297150
Caribbean (FAO),,1970,287550
Caribbean (FAO),,1971,271300
Caribbean (FAO),,1972,278100
Caribbean (FAO),,1973,290200
Caribbean (FAO),,1974,303770
Caribbean (FAO),,1975,315450
Caribbean (FAO),,1976,307600
Caribbean (FAO),,1977,321550
Caribbean (FAO),,1978,338909
Caribbean (FAO),,1979,321700
Caribbean (FAO),,1980,321451
Caribbean (FAO),,1981,341594
Caribbean (FAO),,1982,355906
Caribbean (FAO),,1983,372998
Caribbean (FAO),,1984,388970
Caribbean (FAO),,1985,390130
Caribbean (FAO),,1986,392565
Caribbean (FAO),,1987,397384
Caribbean (FAO),,1988,388861
Caribbean (FAO),,1989,383910
Caribbean (FAO),,1990,348650
Caribbean (FAO),,1991,296412
Caribbean (FAO),,1992,279372
Caribbean (FAO),,1993,266342
Caribbean (FAO),,1994,263460
Caribbean (FAO),,1995,265232
Caribbean (FAO),,1996,269420
Caribbean (FAO),,1997,274626
Caribbean (FAO),,1998,275626
Caribbean (FAO),,1999,269288
Caribbean (FAO),,2000,276944
Caribbean (FAO),,2001,279625
Caribbean (FAO),,2002,262787
Caribbean (FAO),,2003,304513
Caribbean (FAO),,2004,286111
Caribbean (FAO),,2005,234332
Caribbean (FAO),,2006,304149
Caribbean (FAO),,2007,291827
Caribbean (FAO),,2008,301674
Caribbean (FAO),,2009,305716
Caribbean (FAO),,2010,314788
Caribbean (FAO),,2011,326614
Caribbean (FAO),,2012,331615
Caribbean (FAO),,2013,336697
Caribbean (FAO),,2014,347497
Caribbean (FAO),,2015,351734
Caribbean (FAO),,2016,365803
Caribbean (FAO),,2017,368510
Caribbean (FAO),,2018,379779
Caribbean (FAO),,2019,395833
Caribbean (FAO),,2020,413080
Caribbean (FAO),,2021,425031
Central African Republic,CAF,1961,300000
Central African Republic,CAF,1962,300000
Central African Republic,CAF,1963,400000
Central African Republic,CAF,1964,500000
Central African Republic,CAF,1965,800000
Central African Republic,CAF,1966,850000
Central African Republic,CAF,1967,600000
Central African Republic,CAF,1968,400000
Central African Republic,CAF,1969,450000
Central African Republic,CAF,1970,500000
Central African Republic,CAF,1971,500000
Central African Republic,CAF,1972,500000
Central African Republic,CAF,1973,500000
Central African Republic,CAF,1974,504173
Central African Republic,CAF,1975,500000
Central African Republic,CAF,1976,500000
Central African Republic,CAF,1977,440000
Central African Republic,CAF,1978,525000
Central African Republic,CAF,1979,634000
Central African Republic,CAF,1980,644000
Central African Republic,CAF,1981,712000
Central African Republic,CAF,1982,779000
Central African Republic,CAF,1983,843000
Central African Republic,CAF,1984,910000
Central African Republic,CAF,1985,977000
Central African Republic,CAF,1986,990000
Central African Republic,CAF,1987,1059000
Central African Republic,CAF,1988,1133000
Central African Republic,CAF,1989,1190000
Central African Republic,CAF,1990,1220000
Central African Republic,CAF,1991,1274000
Central African Republic,CAF,1992,1284000
Central African Republic,CAF,1993,1300000
Central African Republic,CAF,1994,1320000
Central African Republic,CAF,1995,1340000
Central African Republic,CAF,1996,1350000
Central African Republic,CAF,1997,1360000
Central African Republic,CAF,1998,1370000
Central African Republic,CAF,1999,1380000
Central African Republic,CAF,2000,1380000
Central African Republic,CAF,2001,1380000
Central African Republic,CAF,2002,1380000
Central African Republic,CAF,2003,1380000
Central African Republic,CAF,2004,1380000
Central African Republic,CAF,2005,1390000
Central African Republic,CAF,2006,1400000
Central African Republic,CAF,2007,1420000
Central African Republic,CAF,2008,1450000
Central African Republic,CAF,2009,1470000
Central African Republic,CAF,2010,1500000
Central African Republic,CAF,2011,1550000
Central African Republic,CAF,2012,1560000
Central African Republic,CAF,2013,1580000
Central African Republic,CAF,2014,1580000
Central African Republic,CAF,2015,1588266
Central African Republic,CAF,2016,1597082
Central African Republic,CAF,2017,1605705
Central African Republic,CAF,2018,1632643
Central African Republic,CAF,2019,1646624
Central African Republic,CAF,2020,1658735
Central African Republic,CAF,2021,1642869
Central America (FAO),,1961,2260176
Central America (FAO),,1962,2300100
Central America (FAO),,1963,1606426
Central America (FAO),,1964,1341301
Central America (FAO),,1965,1190037
Central America (FAO),,1966,1260230
Central America (FAO),,1967,1312335
Central America (FAO),,1968,1484597
Central America (FAO),,1969,1884039
Central America (FAO),,1970,1972127
Central America (FAO),,1971,1929219
Central America (FAO),,1972,2141542
Central America (FAO),,1973,2224748
Central America (FAO),,1974,2365990
Central America (FAO),,1975,2420836
Central America (FAO),,1976,2488717
Central America (FAO),,1977,2496587
Central America (FAO),,1978,2565399
Central America (FAO),,1979,2679500
Central America (FAO),,1980,2801600
Central America (FAO),,1981,2981320
Central America (FAO),,1982,2995500
Central America (FAO),,1983,3178200
Central America (FAO),,1984,3036791
Central America (FAO),,1985,2934290
Central America (FAO),,1986,2962875
Central America (FAO),,1987,2655546
Central America (FAO),,1988,2714485
Central America (FAO),,1989,2812948
Central America (FAO),,1990,2607387
Central America (FAO),,1991,2585153
Central America (FAO),,1992,2595448
Central America (FAO),,1993,2735092
Central America (FAO),,1994,2705628
Central America (FAO),,1995,2438661
Central America (FAO),,1996,2286638
Central America (FAO),,1997,2066448
Central America (FAO),,1998,2121111
Central America (FAO),,1999,2264573
Central America (FAO),,2000,2189731
Central America (FAO),,2001,2192972
Central America (FAO),,2002,2129304
Central America (FAO),,2003,2068309
Central America (FAO),,2004,2087378
Central America (FAO),,2005,2074412
Central America (FAO),,2006,2132858
Central America (FAO),,2007,2126890
Central America (FAO),,2008,2183278
Central America (FAO),,2009,2162657
Central America (FAO),,2010,2204499
Central America (FAO),,2011,2215310
Central America (FAO),,2012,2274384
Central America (FAO),,2013,2315752
Central America (FAO),,2014,2352916
Central America (FAO),,2015,2402228
Central America (FAO),,2016,2232026
Central America (FAO),,2017,2226443
Central America (FAO),,2018,2542098
Central America (FAO),,2019,2522924
Central America (FAO),,2020,2505779
Central America (FAO),,2021,2577119
Central Asia (FAO),,1992,472500
Central Asia (FAO),,1993,434500
Central Asia (FAO),,1994,407200
Central Asia (FAO),,1995,391800
Central Asia (FAO),,1996,318900
Central Asia (FAO),,1997,294600
Central Asia (FAO),,1998,292800
Central Asia (FAO),,1999,259100
Central Asia (FAO),,2000,242300
Central Asia (FAO),,2001,245000
Central Asia (FAO),,2002,234600
Central Asia (FAO),,2003,237807
Central Asia (FAO),,2004,232503
Central Asia (FAO),,2005,235968
Central Asia (FAO),,2006,259970
Central Asia (FAO),,2007,281976
Central Asia (FAO),,2008,338772
Central Asia (FAO),,2009,384933
Central Asia (FAO),,2010,451371
Central Asia (FAO),,2011,481315
Central Asia (FAO),,2012,523324
Central Asia (FAO),,2013,582951
Central Asia (FAO),,2014,638368
Central Asia (FAO),,2015,700513
Central Asia (FAO),,2016,756397
Central Asia (FAO),,2017,822287
Central Asia (FAO),,2018,916411
Central Asia (FAO),,2019,961295
Central Asia (FAO),,2020,981036
Central Asia (FAO),,2021,1035926
Chad,TCD,1961,100000
Chad,TCD,1962,102000
Chad,TCD,1963,104000
Chad,TCD,1964,106000
Chad,TCD,1965,108000
Chad,TCD,1966,110000
Chad,TCD,1967,111000
Chad,TCD,1968,112000
Chad,TCD,1969,113000
Chad,TCD,1970,114000
Chad,TCD,1971,115000
Chad,TCD,1972,116000
Chad,TCD,1973,119608
Chad,TCD,1974,120000
Chad,TCD,1975,120000
Chad,TCD,1976,121000
Chad,TCD,1977,121000
Chad,TCD,1978,122000
Chad,TCD,1979,124000
Chad,TCD,1980,120000
Chad,TCD,1981,120000
Chad,TCD,1982,120000
Chad,TCD,1983,120000
Chad,TCD,1984,120000
Chad,TCD,1985,120000
Chad,TCD,1986,120000
Chad,TCD,1987,120000
Chad,TCD,1988,120000
Chad,TCD,1989,120000
Chad,TCD,1990,120000
Chad,TCD,1991,120000
Chad,TCD,1992,120000
Chad,TCD,1993,120000
Chad,TCD,1994,120000
Chad,TCD,1995,120000
Chad,TCD,1996,120000
Chad,TCD,1997,120000
Chad,TCD,1998,120000
Chad,TCD,1999,120000
Chad,TCD,2000,120000
Chad,TCD,2001,120000
Chad,TCD,2002,120000
Chad,TCD,2003,120000
Chad,TCD,2004,120000
Chad,TCD,2005,120000
Chad,TCD,2006,121000
Chad,TCD,2007,121500
Chad,TCD,2008,122000
Chad,TCD,2009,122500
Chad,TCD,2010,123000
Chad,TCD,2011,123500
Chad,TCD,2012,123500
Chad,TCD,2013,124000
Chad,TCD,2014,124500
Chad,TCD,2015,123500
Chad,TCD,2016,123597
Chad,TCD,2017,123612
Chad,TCD,2018,124371
Chad,TCD,2019,124543
Chad,TCD,2020,124706
Chad,TCD,2021,124870
Chile,CHL,1961,426660
Chile,CHL,1962,433330
Chile,CHL,1963,440000
Chile,CHL,1964,453330
Chile,CHL,1965,346660
Chile,CHL,1966,400000
Chile,CHL,1967,366660
Chile,CHL,1968,360000
Chile,CHL,1969,362660
Chile,CHL,1970,380000
Chile,CHL,1971,404000
Chile,CHL,1972,420000
Chile,CHL,1973,424000
Chile,CHL,1974,424000
Chile,CHL,1975,444000
Chile,CHL,1976,469000
Chile,CHL,1977,499000
Chile,CHL,1978,490000
Chile,CHL,1979,470000
Chile,CHL,1980,475000
Chile,CHL,1981,480000
Chile,CHL,1982,480000
Chile,CHL,1983,485000
Chile,CHL,1984,490000
Chile,CHL,1985,490000
Chile,CHL,1986,490000
Chile,CHL,1987,490000
Chile,CHL,1988,490000
Chile,CHL,1989,490000
Chile,CHL,1990,490000
Chile,CHL,1991,490000
Chile,CHL,1992,490000
Chile,CHL,1993,490000
Chile,CHL,1994,490000
Chile,CHL,1995,490000
Chile,CHL,1996,490000
Chile,CHL,1997,400000
Chile,CHL,1998,490000
Chile,CHL,1999,490000
Chile,CHL,2000,495000
Chile,CHL,2001,500000
Chile,CHL,2002,510000
Chile,CHL,2003,520000
Chile,CHL,2004,520000
Chile,CHL,2005,520000
Chile,CHL,2006,520000
Chile,CHL,2007,456039
Chile,CHL,2008,487070
Chile,CHL,2009,485000
Chile,CHL,2010,485000
Chile,CHL,2011,485000
Chile,CHL,2012,485000
Chile,CHL,2013,485000
Chile,CHL,2014,315494
Chile,CHL,2015,409559
Chile,CHL,2016,403351
Chile,CHL,2017,407026
Chile,CHL,2018,393064
Chile,CHL,2019,411470
Chile,CHL,2020,410214
Chile,CHL,2021,409350
China,CHN,1961,3200000
China,CHN,1962,3300000
China,CHN,1963,3400000
China,CHN,1964,3500000
China,CHN,1965,3600000
China,CHN,1966,3700000
China,CHN,1967,3700000
China,CHN,1968,3800000
China,CHN,1969,4000000
China,CHN,1970,4000000
China,CHN,1971,4200000
China,CHN,1972,4200000
China,CHN,1973,4000000
China,CHN,1974,4000000
China,CHN,1975,4000000
China,CHN,1976,4000000
China,CHN,1977,4100000
China,CHN,1978,4200000
China,CHN,1979,4182000
China,CHN,1980,5298000
China,CHN,1981,5888000
China,CHN,1982,6100000
China,CHN,1983,6300000
China,CHN,1984,6500000
China,CHN,1985,6826000
China,CHN,1986,6674000
China,CHN,1987,6646000
China,CHN,1988,7597000
China,CHN,1989,7690000
China,CHN,1990,7355000
China,CHN,1991,7645000
China,CHN,1992,7541000
China,CHN,1993,7012000
China,CHN,1994,6444000
China,CHN,1995,6300000
China,CHN,1996,6250000
China,CHN,1997,6800000
China,CHN,1998,7000000
China,CHN,1999,7100000
China,CHN,2000,7400000
China,CHN,2001,7500000
China,CHN,2002,7600000
China,CHN,2003,7800000
China,CHN,2004,8000000
China,CHN,2005,8250000
China,CHN,2006,8400000
China,CHN,2007,8500000
China,CHN,2008,8700000
China,CHN,2009,8750000
China,CHN,2010,8800000
China,CHN,2011,8850000
China,CHN,2012,8870000
China,CHN,2013,8900000
China,CHN,2014,8950000
China,CHN,2015,8999108
China,CHN,2016,9047848
China,CHN,2017,9096053
China,CHN,2018,9158427
China,CHN,2019,9164619
China,CHN,2020,9191969
China,CHN,2021,9216664
China (FAO),,1961,3356000
China (FAO),,1962,3460000
China (FAO),,1963,3519000
China (FAO),,1964,3658000
China (FAO),,1965,3757000
China (FAO),,1966,3849000
China (FAO),,1967,3850000
China (FAO),,1968,3957000
China (FAO),,1969,4160000
China (FAO),,1970,4165000
China (FAO),,1971,4370000
China (FAO),,1972,4375000
China (FAO),,1973,4180000
China (FAO),,1974,4185000
China (FAO),,1975,4190000
China (FAO),,1976,4195000
China (FAO),,1977,4300000
China (FAO),,1978,4356919
China (FAO),,1979,4429315
China (FAO),,1980,5552809
China (FAO),,1981,6155564
China (FAO),,1982,6347365
China (FAO),,1983,6560359
China (FAO),,1984,6734471
China (FAO),,1985,7016049
China (FAO),,1986,6909040
China (FAO),,1987,6881040
China (FAO),,1988,7815910
China (FAO),,1989,7808208
China (FAO),,1990,7483472
China (FAO),,1991,7786087
China (FAO),,1992,7700420
China (FAO),,1993,7176170
China (FAO),,1994,6583250
China (FAO),,1995,6431375
China (FAO),,1996,6390434
China (FAO),,1997,6924345
China (FAO),,1998,7108550
China (FAO),,1999,7202550
China (FAO),,2000,7494970
China (FAO),,2001,7598410
China (FAO),,2002,7699630
China (FAO),,2003,7900720
China (FAO),,2004,8101530
China (FAO),,2005,8338930
China (FAO),,2006,8480750
China (FAO),,2007,8573050
China (FAO),,2008,8771200
China (FAO),,2009,8827150
China (FAO),,2010,8897730
China (FAO),,2011,8953870
China (FAO),,2012,8987204
China (FAO),,2013,9020000
China (FAO),,2014,9075000
China (FAO),,2015,9129857
China (FAO),,2016,9184254
China (FAO),,2017,9238330
China (FAO),,2018,9307321
China (FAO),,2019,9319838
China (FAO),,2020,9354094
China (FAO),,2021,9383682
Colombia,COL,1961,55000
Colombia,COL,1962,57000
Colombia,COL,1963,59000
Colombia,COL,1964,61000
Colombia,COL,1965,63000
Colombia,COL,1966,65300
Colombia,COL,1967,67300
Colombia,COL,1968,69400
Colombia,COL,1969,71400
Colombia,COL,1970,73500
Colombia,COL,1971,75500
Colombia,COL,1972,78000
Colombia,COL,1973,80000
Colombia,COL,1974,80000
Colombia,COL,1975,82607
Colombia,COL,1976,85219
Colombia,COL,1977,80000
Colombia,COL,1978,82000
Colombia,COL,1979,87000
Colombia,COL,1980,87000
Colombia,COL,1981,88000
Colombia,COL,1982,89000
Colombia,COL,1983,90000
Colombia,COL,1984,90000
Colombia,COL,1985,90000
Colombia,COL,1986,90000
Colombia,COL,1987,90000
Colombia,COL,1988,100000
Colombia,COL,1989,100000
Colombia,COL,1990,100000
Colombia,COL,1991,100000
Colombia,COL,1992,100000
Colombia,COL,1993,100000
Colombia,COL,1994,100000
Colombia,COL,1995,100000
Colombia,COL,1996,100000
Colombia,COL,1997,100000
Colombia,COL,1998,100000
Colombia,COL,1999,100000
Colombia,COL,2000,102000
Colombia,COL,2001,105000
Colombia,COL,2002,107000
Colombia,COL,2003,55000
Colombia,COL,2004,70000
Colombia,COL,2005,75000
Colombia,COL,2006,115000
Colombia,COL,2007,115000
Colombia,COL,2008,115000
Colombia,COL,2009,115000
Colombia,COL,2010,115000
Colombia,COL,2011,115000
Colombia,COL,2012,120000
Colombia,COL,2013,120000
Colombia,COL,2014,120000
Colombia,COL,2015,116002
Colombia,COL,2016,113314
Colombia,COL,2017,110822
Colombia,COL,2018,113968
Colombia,COL,2019,111511
Colombia,COL,2020,109712
Colombia,COL,2021,108364
Cook Islands,COK,1961,10
Cook Islands,COK,1962,10
Cook Islands,COK,1963,10
Cook Islands,COK,1964,10
Cook Islands,COK,1965,10
Cook Islands,COK,1966,10
Cook Islands,COK,1967,10
Cook Islands,COK,1968,10
Cook Islands,COK,1969,10
Cook Islands,COK,1970,10
Cook Islands,COK,1971,10
Cook Islands,COK,1972,10
Cook Islands,COK,1973,10
Cook Islands,COK,1974,10
Cook Islands,COK,1975,10
Cook Islands,COK,1976,10
Cook Islands,COK,1977,10
Cook Islands,COK,1978,10
Cook Islands,COK,1979,10
Cook Islands,COK,1980,10
Cook Islands,COK,1981,10
Cook Islands,COK,1982,11
Cook Islands,COK,1983,11
Cook Islands,COK,1984,12
Cook Islands,COK,1985,12
Cook Islands,COK,1986,13
Cook Islands,COK,1987,13
Cook Islands,COK,1988,14
Cook Islands,COK,1989,14
Cook Islands,COK,1990,15
Cook Islands,COK,1991,15
Cook Islands,COK,1992,18
Cook Islands,COK,1993,20
Cook Islands,COK,1994,20
Cook Islands,COK,1995,21
Cook Islands,COK,1996,21
Cook Islands,COK,1997,22
Cook Islands,COK,1998,23
Cook Islands,COK,1999,24
Cook Islands,COK,2000,25
Cook Islands,COK,2001,25
Cook Islands,COK,2002,25
Cook Islands,COK,2003,26
Cook Islands,COK,2004,27
Cook Islands,COK,2005,29
Cook Islands,COK,2006,20
Cook Islands,COK,2007,40
Cook Islands,COK,2008,40
Cook Islands,COK,2009,40
Cook Islands,COK,2010,40
Cook Islands,COK,2011,40
Cook Islands,COK,2012,40
Cook Islands,COK,2013,40
Cook Islands,COK,2014,40
Cook Islands,COK,2015,42
Cook Islands,COK,2016,41
Cook Islands,COK,2017,43
Cook Islands,COK,2018,42
Cook Islands,COK,2019,43
Cook Islands,COK,2020,44
Cook Islands,COK,2021,45
Costa Rica,CRI,1961,28000
Costa Rica,CRI,1962,28000
