Entity,Code,Year,"Meat, rabbit | 00001141 || Producing or slaughtered animals | 005321 || animals"
Net Food Importing Developing Countries (FAO),,2003,60804000
Net Food Importing Developing Countries (FAO),,2004,61801000
Net Food Importing Developing Countries (FAO),,2005,63287000
Net Food Importing Developing Countries (FAO),,2006,59994000
Net Food Importing Developing Countries (FAO),,2007,61739000
Net Food Importing Developing Countries (FAO),,2008,64169000
Net Food Importing Developing Countries (FAO),,2009,63751000
Net Food Importing Developing Countries (FAO),,2010,65875000
Net Food Importing Developing Countries (FAO),,2011,67004000
Net Food Importing Developing Countries (FAO),,2012,67865000
Net Food Importing Developing Countries (FAO),,2013,73304000
Net Food Importing Developing Countries (FAO),,2014,76409000
Net Food Importing Developing Countries (FAO),,2015,77635000
Net Food Importing Developing Countries (FAO),,2016,73379000
Net Food Importing Developing Countries (FAO),,2017,73558000
Net Food Importing Developing Countries (FAO),,2018,77449000
Net Food Importing Developing Countries (FAO),,2019,78311000
Net Food Importing Developing Countries (FAO),,2020,75794000
Net Food Importing Developing Countries (FAO),,2021,76437000
North America,,1961,347000
North America,,1962,347000
North America,,1963,352000
North America,,1964,357000
North America,,1965,353000
North America,,1966,357000
North America,,1967,352000
North America,,1968,353000
North America,,1969,355000
North America,,1970,357000
North America,,1971,353000
North America,,1972,356000
North America,,1973,478000
North America,,1974,611000
North America,,1975,2315000
North America,,1976,2489000
North America,,1977,3490000
North America,,1978,3755000
North America,,1979,4048000
North America,,1980,4378000
North America,,1981,4663000
North America,,1982,4841000
North America,,1983,3985000
North America,,1984,3883000
North America,,1985,3887000
North America,,1986,3950000
North America,,1987,3992000
North America,,1988,4022000
North America,,1989,4047000
North America,,1990,4014000
North America,,1991,4188000
North America,,1992,4441000
North America,,1993,4421000
North America,,1994,4456000
North America,,1995,4330000
North America,,1996,4348000
North America,,1997,4315000
North America,,1998,4375000
North America,,1999,4392000
North America,,2000,4422000
North America,,2001,4452000
North America,,2002,4452000
North America,,2003,4428000
North America,,2004,4406000
North America,,2005,4471000
North America,,2006,4431000
North America,,2007,4358000
North America,,2008,4415000
North America,,2009,4417000
North America,,2010,4469000
North America,,2011,4467000
North America,,2012,4481000
North America,,2013,4478000
North America,,2014,4487000
North America,,2015,4516000
North America,,2016,4525000
North America,,2017,4546000
North America,,2018,4570000
North America,,2019,4575000
North America,,2020,4588000
North America,,2021,4598000
North Korea,PRK,1990,0
North Korea,PRK,1991,0
North Korea,PRK,1992,0
North Korea,PRK,1993,0
North Korea,PRK,1994,0
North Korea,PRK,1995,0
North Korea,PRK,1996,11000000
North Korea,PRK,1997,9870000
North Korea,PRK,1998,10100000
North Korea,PRK,1999,18730000
North Korea,PRK,2000,41300000
North Korea,PRK,2001,70000000
North Korea,PRK,2002,70200000
North Korea,PRK,2003,70550000
North Korea,PRK,2004,70900000
North Korea,PRK,2005,71400000
North Korea,PRK,2006,79000000
North Korea,PRK,2007,86000000
North Korea,PRK,2008,95000000
North Korea,PRK,2009,103000000
North Korea,PRK,2010,103000000
North Korea,PRK,2011,115000000
North Korea,PRK,2012,115000000
North Korea,PRK,2013,115000000
North Korea,PRK,2014,117586000
North Korea,PRK,2015,118388000
North Korea,PRK,2016,117549000
North Korea,PRK,2017,118521000
North Korea,PRK,2018,115990000
North Korea,PRK,2019,128358000
North Korea,PRK,2020,109871000
North Korea,PRK,2021,100895000
Northern Africa (FAO),,1961,9000000
Northern Africa (FAO),,1962,9000000
Northern Africa (FAO),,1963,9000000
Northern Africa (FAO),,1964,9100000
Northern Africa (FAO),,1965,10300000
Northern Africa (FAO),,1966,10500000
Northern Africa (FAO),,1967,10500000
Northern Africa (FAO),,1968,10500000
Northern Africa (FAO),,1969,10500000
Northern Africa (FAO),,1970,10500000
Northern Africa (FAO),,1971,11500000
Northern Africa (FAO),,1972,11500000
Northern Africa (FAO),,1973,11500000
Northern Africa (FAO),,1974,11700000
Northern Africa (FAO),,1975,12000000
Northern Africa (FAO),,1976,12300000
Northern Africa (FAO),,1977,12500000
Northern Africa (FAO),,1978,14450000
Northern Africa (FAO),,1979,16700000
Northern Africa (FAO),,1980,19300000
Northern Africa (FAO),,1981,24400000
Northern Africa (FAO),,1982,28500000
Northern Africa (FAO),,1983,31500000
Northern Africa (FAO),,1984,36500000
Northern Africa (FAO),,1985,42406000
Northern Africa (FAO),,1986,43472000
Northern Africa (FAO),,1987,45038000
Northern Africa (FAO),,1988,46144000
Northern Africa (FAO),,1989,47250000
Northern Africa (FAO),,1990,47850000
Northern Africa (FAO),,1991,49000000
Northern Africa (FAO),,1992,50200000
Northern Africa (FAO),,1993,51400000
Northern Africa (FAO),,1994,52000000
Northern Africa (FAO),,1995,52000000
Northern Africa (FAO),,1996,52000000
Northern Africa (FAO),,1997,52000000
Northern Africa (FAO),,1998,52000000
Northern Africa (FAO),,1999,52100000
Northern Africa (FAO),,2000,52200000
Northern Africa (FAO),,2001,52300000
Northern Africa (FAO),,2002,52400000
Northern Africa (FAO),,2003,52500000
Northern Africa (FAO),,2004,52600000
Northern Africa (FAO),,2005,52700000
Northern Africa (FAO),,2006,49633000
Northern Africa (FAO),,2007,50993000
Northern Africa (FAO),,2008,52874000
Northern Africa (FAO),,2009,52407000
Northern Africa (FAO),,2010,53735000
Northern Africa (FAO),,2011,54948000
Northern Africa (FAO),,2012,55460000
Northern Africa (FAO),,2013,61463000
Northern Africa (FAO),,2014,64583000
Northern Africa (FAO),,2015,66031000
Northern Africa (FAO),,2016,62841000
Northern Africa (FAO),,2017,63477000
Northern Africa (FAO),,2018,67896000
Northern Africa (FAO),,2019,68383000
Northern Africa (FAO),,2020,64522000
Northern Africa (FAO),,2021,66474000
Northern Europe (FAO),,1990,0
Northern Europe (FAO),,1991,117000
Northern Europe (FAO),,1992,766000
Northern Europe (FAO),,1993,432000
Northern Europe (FAO),,1994,485000
Northern Europe (FAO),,1995,294000
Northern Europe (FAO),,1996,277000
Northern Europe (FAO),,1997,248000
Northern Europe (FAO),,1998,311000
Northern Europe (FAO),,1999,216000
Northern Europe (FAO),,2000,243000
Northern Europe (FAO),,2001,272000
Northern Europe (FAO),,2002,270000
Northern Europe (FAO),,2003,226000
Northern Europe (FAO),,2004,229000
Northern Europe (FAO),,2005,198000
Northern Europe (FAO),,2006,192000
Northern Europe (FAO),,2007,169000
Northern Europe (FAO),,2008,140000
Northern Europe (FAO),,2009,123000
Northern Europe (FAO),,2010,154000
Northern Europe (FAO),,2011,122000
Northern Europe (FAO),,2012,106000
Northern Europe (FAO),,2013,96000
Northern Europe (FAO),,2014,137000
Northern Europe (FAO),,2015,167000
Northern Europe (FAO),,2016,176000
Northern Europe (FAO),,2017,163000
Northern Europe (FAO),,2018,194000
Northern Europe (FAO),,2019,194000
Northern Europe (FAO),,2020,194000
Northern Europe (FAO),,2021,202000
Norway,NOR,1991,117000
Norway,NOR,1992,117000
Norway,NOR,1993,132000
Norway,NOR,1994,127000
Norway,NOR,1995,127000
Norway,NOR,1996,127000
Norway,NOR,1997,130000
Norway,NOR,1998,133000
Norway,NOR,1999,137000
Norway,NOR,2000,137000
Norway,NOR,2001,135000
Norway,NOR,2002,133000
Norway,NOR,2003,132000
Norway,NOR,2004,121000
Norway,NOR,2005,111000
Norway,NOR,2006,100000
Norway,NOR,2007,89000
Norway,NOR,2008,79000
Norway,NOR,2009,68000
Norway,NOR,2010,57000
Norway,NOR,2011,47000
Norway,NOR,2012,36000
Norway,NOR,2013,25000
Norway,NOR,2014,22000
Norway,NOR,2015,20000
Norway,NOR,2016,19000
Norway,NOR,2017,18000
Norway,NOR,2018,16000
Norway,NOR,2019,17000
Norway,NOR,2020,16000
Norway,NOR,2021,16000
Peru,PER,1961,1380000
Peru,PER,1962,1392000
Peru,PER,1963,1405000
Peru,PER,1964,1418000
Peru,PER,1965,1430000
Peru,PER,1966,1445000
Peru,PER,1967,1460000
Peru,PER,1968,1475000
Peru,PER,1969,1500000
Peru,PER,1970,1515000
Peru,PER,1971,1528000
Peru,PER,1972,1540000
Peru,PER,1973,1565000
Peru,PER,1974,1580000
Peru,PER,1975,1592000
Peru,PER,1976,1610000
Peru,PER,1977,1642000
Peru,PER,1978,1655000
Peru,PER,1979,1670000
Peru,PER,1980,1690000
Peru,PER,1981,1705000
Peru,PER,1982,1720000
Peru,PER,1983,1750000
Peru,PER,1984,1760000
Peru,PER,1985,1780000
Peru,PER,1986,1800000
Peru,PER,1987,1800000
Peru,PER,1988,1800000
Peru,PER,1989,1800000
Peru,PER,1990,1850000
Peru,PER,1991,1850000
Peru,PER,1992,1900000
Peru,PER,1993,1900000
Peru,PER,1994,1900000
Peru,PER,1995,1900000
Peru,PER,1996,1900000
Peru,PER,1997,1900000
Peru,PER,1998,1900000
Peru,PER,1999,1950000
Peru,PER,2000,2035000
Peru,PER,2001,2115000
Peru,PER,2002,2150000
Peru,PER,2003,2190000
Peru,PER,2004,2300000
Peru,PER,2005,2430000
Peru,PER,2006,2600000
Peru,PER,2007,2600000
Peru,PER,2008,2700000
Peru,PER,2009,2750000
Peru,PER,2010,2800000
Peru,PER,2011,2800000
Peru,PER,2012,2800000
Peru,PER,2013,2800000
Peru,PER,2014,2795000
Peru,PER,2015,2804000
Peru,PER,2016,2797000
Peru,PER,2017,2804000
Peru,PER,2018,2836000
Peru,PER,2019,2834000
Peru,PER,2020,2837000
Peru,PER,2021,2840000
Poland,POL,1961,8300000
Poland,POL,1962,8300000
Poland,POL,1963,8300000
Poland,POL,1964,10000000
Poland,POL,1965,10600000
Poland,POL,1966,10600000
Poland,POL,1967,10400000
Poland,POL,1968,10400000
Poland,POL,1969,10300000
Poland,POL,1970,10800000
Poland,POL,1971,11800000
Poland,POL,1972,11800000
Poland,POL,1973,12200000
Poland,POL,1974,13100000
Poland,POL,1975,11800000
Poland,POL,1976,9700000
Poland,POL,1977,10600000
Poland,POL,1978,10100000
Poland,POL,1979,10100000
Poland,POL,1980,10500000
Poland,POL,1981,9200000
Poland,POL,1982,12000000
Poland,POL,1983,11300000
Poland,POL,1984,10000000
Poland,POL,1985,7900000
Poland,POL,1986,9300000
Poland,POL,1987,8400000
Poland,POL,1988,8300000
Poland,POL,1989,5500000
Poland,POL,1990,5500000
Poland,POL,1991,5700000
Poland,POL,1992,4900000
Poland,POL,1993,4200000
Poland,POL,1994,3900000
Poland,POL,1995,3700000
Poland,POL,1996,3700000
Poland,POL,1997,3400000
Poland,POL,1998,3300000
Poland,POL,1999,3000000
Poland,POL,2000,3000000
Poland,POL,2001,3000000
Poland,POL,2002,3000000
Poland,POL,2003,2500000
Poland,POL,2004,2100000
Poland,POL,2005,1662000
Poland,POL,2006,1308000
Poland,POL,2007,2014000
Poland,POL,2008,1350000
Poland,POL,2009,1264000
Poland,POL,2010,1234000
Poland,POL,2011,1511000
Poland,POL,2012,1542000
Poland,POL,2013,1704000
Poland,POL,2014,1615000
Poland,POL,2015,1282000
Poland,POL,2016,1439000
Poland,POL,2017,1758000
Poland,POL,2018,1646000
Poland,POL,2019,1704000
Puerto Rico,PRI,1991,212000
Puerto Rico,PRI,1992,245000
Puerto Rico,PRI,1993,240000
Puerto Rico,PRI,1994,225000
Puerto Rico,PRI,1995,150000
Puerto Rico,PRI,1996,150000
Puerto Rico,PRI,1997,150000
Puerto Rico,PRI,1998,180000
Puerto Rico,PRI,1999,180000
Puerto Rico,PRI,2000,180000
Puerto Rico,PRI,2001,180000
Puerto Rico,PRI,2002,180000
Puerto Rico,PRI,2003,126000
Puerto Rico,PRI,2004,104000
Puerto Rico,PRI,2005,95000
Puerto Rico,PRI,2006,95000
Puerto Rico,PRI,2007,100000
Puerto Rico,PRI,2008,105000
Puerto Rico,PRI,2009,112000
Puerto Rico,PRI,2010,112000
Puerto Rico,PRI,2011,113000
Puerto Rico,PRI,2012,115000
Puerto Rico,PRI,2013,113000
Puerto Rico,PRI,2014,113000
Puerto Rico,PRI,2015,111000
Puerto Rico,PRI,2016,111000
Puerto Rico,PRI,2017,110000
Puerto Rico,PRI,2018,107000
Puerto Rico,PRI,2019,104000
Puerto Rico,PRI,2020,101000
Puerto Rico,PRI,2021,98000
Reunion,REU,1961,160000
Reunion,REU,1962,160000
Reunion,REU,1963,170000
Reunion,REU,1964,170000
Reunion,REU,1965,170000
Reunion,REU,1966,178000
Reunion,REU,1967,178000
Reunion,REU,1968,178000
Reunion,REU,1969,186000
Reunion,REU,1970,186000
Reunion,REU,1971,186000
Reunion,REU,1972,186000
Reunion,REU,1973,195000
Reunion,REU,1974,195000
Reunion,REU,1975,195000
Reunion,REU,1976,200000
Reunion,REU,1977,200000
Reunion,REU,1978,200000
Reunion,REU,1979,200000
Reunion,REU,1980,200000
Reunion,REU,1981,330000
Reunion,REU,1982,640000
Reunion,REU,1983,820000
Reunion,REU,1984,1120000
Reunion,REU,1985,1500000
Reunion,REU,1986,1900000
Reunion,REU,1987,2100000
Reunion,REU,1988,2400000
Reunion,REU,1989,2500000
Reunion,REU,1990,2700000
Reunion,REU,1991,2600000
Reunion,REU,1992,2700000
Reunion,REU,1993,2800000
Reunion,REU,1994,2800000
Reunion,REU,1995,2750000
Reunion,REU,1996,2680000
Reunion,REU,1997,2600000
Reunion,REU,1998,2500000
Reunion,REU,1999,2400000
Reunion,REU,2000,2265000
Reunion,REU,2001,2100000
Reunion,REU,2002,1680000
Reunion,REU,2003,1680000
Reunion,REU,2004,1680000
Reunion,REU,2005,1680000
Reunion,REU,2006,1680000
Romania,ROU,1961,857000
Romania,ROU,1962,857000
Romania,ROU,1963,857000
Romania,ROU,1964,857000
Romania,ROU,1965,857000
Romania,ROU,1966,885000
Romania,ROU,1967,771000
Romania,ROU,1968,607000
Romania,ROU,1969,387000
Romania,ROU,1970,405000
Romania,ROU,1971,469000
Romania,ROU,1972,800000
Romania,ROU,1973,863000
Romania,ROU,1974,889000
Romania,ROU,1975,903000
Romania,ROU,1976,1049000
Romania,ROU,1977,1220000
Romania,ROU,1978,1186000
Romania,ROU,1979,1330000
Romania,ROU,1980,1271000
Romania,ROU,1981,1303000
Romania,ROU,1982,1378000
Romania,ROU,1983,1439000
Romania,ROU,1984,1575000
Romania,ROU,1985,1600000
Romania,ROU,1986,2500000
Romania,ROU,1987,3125000
Romania,ROU,1988,3750000
Romania,ROU,1989,5000000
Romania,ROU,1990,6650000
Romania,ROU,1991,5050000
Romania,ROU,1992,2900000
Romania,ROU,1993,2700000
Romania,ROU,1994,2700000
Romania,ROU,1995,2700000
Romania,ROU,1996,2700000
Romania,ROU,1997,2700000
Romania,ROU,1998,2000000
Romania,ROU,1999,2600000
Romania,ROU,2000,2000000
Romania,ROU,2001,2400000
Romania,ROU,2002,2000000
Romania,ROU,2003,2100000
Romania,ROU,2004,1820000
Romania,ROU,2005,1212000
Romania,ROU,2006,232000
Romania,ROU,2007,204000
Romania,ROU,2008,127000
Romania,ROU,2009,164000
Romania,ROU,2010,135000
Romania,ROU,2011,137000
Romania,ROU,2012,134000
Romania,ROU,2013,123000
Romania,ROU,2014,111000
Romania,ROU,2015,117000
Romania,ROU,2016,110000
Romania,ROU,2017,89000
Romania,ROU,2018,85000
Russia,RUS,1992,10600000
Russia,RUS,1993,10000000
Russia,RUS,1994,8050000
Russia,RUS,1995,7000000
Russia,RUS,1996,7500000
Russia,RUS,1997,4000000
Russia,RUS,1998,3950000
Russia,RUS,1999,4100000
Russia,RUS,2000,4100000
Russia,RUS,2001,2800000
Russia,RUS,2002,4087000
Russia,RUS,2003,4168000
Russia,RUS,2004,3914000
Russia,RUS,2005,3885000
Russia,RUS,2006,4050000
Russia,RUS,2007,4746000
Russia,RUS,2008,5177000
Russia,RUS,2009,5792000
Russia,RUS,2010,6330000
Russia,RUS,2011,6518000
Russia,RUS,2012,6835000
Russia,RUS,2013,6969000
Russia,RUS,2014,7187000
Russia,RUS,2015,7316000
Russia,RUS,2016,7687000
Russia,RUS,2017,7867000
Russia,RUS,2018,7557000
Russia,RUS,2019,7395000
Russia,RUS,2020,7680000
Russia,RUS,2021,7822000
Rwanda,RWA,1961,33000
Rwanda,RWA,1962,50000
Rwanda,RWA,1963,66000
Rwanda,RWA,1964,82000
Rwanda,RWA,1965,99000
Rwanda,RWA,1966,116000
Rwanda,RWA,1967,132000
Rwanda,RWA,1968,148000
Rwanda,RWA,1969,165000
Rwanda,RWA,1970,198000
Rwanda,RWA,1971,231000
Rwanda,RWA,1972,264000
Rwanda,RWA,1973,297000
Rwanda,RWA,1974,314000
Rwanda,RWA,1975,330000
Rwanda,RWA,1976,376000
Rwanda,RWA,1977,419000
Rwanda,RWA,1978,409000
Rwanda,RWA,1979,478000
Rwanda,RWA,1980,442000
Rwanda,RWA,1981,353000
Rwanda,RWA,1982,409000
Rwanda,RWA,1983,403000
Rwanda,RWA,1984,429000
Rwanda,RWA,1985,561000
Rwanda,RWA,1986,650000
Rwanda,RWA,1987,670000
Rwanda,RWA,1988,755000
Rwanda,RWA,1989,760000
Rwanda,RWA,1990,960000
Rwanda,RWA,1991,970000
Rwanda,RWA,1992,975000
Rwanda,RWA,1993,980000
Rwanda,RWA,1994,990000
Rwanda,RWA,1995,820000
Rwanda,RWA,1996,980000
Rwanda,RWA,1997,980000
Rwanda,RWA,1998,570000
Rwanda,RWA,1999,745000
Rwanda,RWA,2000,1110000
Rwanda,RWA,2001,1225000
Rwanda,RWA,2002,1595000
Rwanda,RWA,2003,1630000
Rwanda,RWA,2004,1695000
Rwanda,RWA,2005,1695000
Rwanda,RWA,2006,1367000
Rwanda,RWA,2007,1380000
Rwanda,RWA,2008,1550000
Rwanda,RWA,2009,1550000
Rwanda,RWA,2010,1700000
Rwanda,RWA,2011,1800000
Rwanda,RWA,2012,2097000
Rwanda,RWA,2013,2453000
Rwanda,RWA,2014,2630000
Rwanda,RWA,2015,2871000
Rwanda,RWA,2016,2866000
Rwanda,RWA,2017,2650000
Rwanda,RWA,2018,2707000
Rwanda,RWA,2019,2741000
Rwanda,RWA,2020,2699000
Rwanda,RWA,2021,2716000
Sierra Leone,SLE,1990,0
Sierra Leone,SLE,1991,167000
Sierra Leone,SLE,1992,285000
Sierra Leone,SLE,1993,403000
Sierra Leone,SLE,1994,522000
Sierra Leone,SLE,1995,651000
Sierra Leone,SLE,1996,893000
Sierra Leone,SLE,1997,972000
Sierra Leone,SLE,1998,1097000
Sierra Leone,SLE,1999,1240000
Sierra Leone,SLE,2000,1500000
Sierra Leone,SLE,2001,1500000
Sierra Leone,SLE,2002,1685000
Sierra Leone,SLE,2003,4500000
Sierra Leone,SLE,2004,5625000
Sierra Leone,SLE,2005,6750000
Sierra Leone,SLE,2006,7000000
Sierra Leone,SLE,2007,7125000
Sierra Leone,SLE,2008,7250000
Sierra Leone,SLE,2009,7000000
Sierra Leone,SLE,2010,7600000
Sierra Leone,SLE,2011,7600000
Sierra Leone,SLE,2012,7750000
Sierra Leone,SLE,2013,7900000
Sierra Leone,SLE,2014,8000000
Sierra Leone,SLE,2015,7920000
Sierra Leone,SLE,2016,7786000
Sierra Leone,SLE,2017,7648000
Sierra Leone,SLE,2018,8118000
Sierra Leone,SLE,2019,8066000
Sierra Leone,SLE,2020,8104000
Sierra Leone,SLE,2021,8142000
Slovakia,SVK,1993,6100000
Slovakia,SVK,1994,6100000
Slovakia,SVK,1995,2400000
Slovakia,SVK,1996,2340000
Slovakia,SVK,1997,2380000
Slovakia,SVK,1998,2300000
Slovakia,SVK,1999,2200000
Slovakia,SVK,2000,2200000
Slovakia,SVK,2001,2200000
Slovakia,SVK,2002,2200000
Slovakia,SVK,2003,2200000
Slovakia,SVK,2004,2200000
Slovakia,SVK,2005,2500000
Slovakia,SVK,2006,2500000
Slovakia,SVK,2007,2500000
Slovakia,SVK,2008,2500000
Slovakia,SVK,2009,2500000
Slovakia,SVK,2010,2600000
Slovakia,SVK,2011,2500000
Slovakia,SVK,2012,2500000
Slovakia,SVK,2013,2500000
Slovakia,SVK,2014,2500000
Slovakia,SVK,2015,2500000
Slovakia,SVK,2016,2500000
Slovakia,SVK,2017,2500000
Small Island Developing States (FAO),,1961,77000
Small Island Developing States (FAO),,1962,77000
Small Island Developing States (FAO),,1963,77000
Small Island Developing States (FAO),,1964,77000
Small Island Developing States (FAO),,1965,63000
Small Island Developing States (FAO),,1966,62000
Small Island Developing States (FAO),,1967,52000
Small Island Developing States (FAO),,1968,48000
Small Island Developing States (FAO),,1969,45000
Small Island Developing States (FAO),,1970,42000
Small Island Developing States (FAO),,1971,48000
Small Island Developing States (FAO),,1972,47000
Small Island Developing States (FAO),,1973,47000
Small Island Developing States (FAO),,1974,51000
Small Island Developing States (FAO),,1975,57000
Small Island Developing States (FAO),,1976,65000
Small Island Developing States (FAO),,1977,65000
Small Island Developing States (FAO),,1978,80000
Small Island Developing States (FAO),,1979,99000
Small Island Developing States (FAO),,1980,114000
Small Island Developing States (FAO),,1981,232000
Small Island Developing States (FAO),,1982,225000
Small Island Developing States (FAO),,1983,230000
Small Island Developing States (FAO),,1984,328000
Small Island Developing States (FAO),,1985,332000
Small Island Developing States (FAO),,1986,345000
Small Island Developing States (FAO),,1987,357000
Small Island Developing States (FAO),,1988,357000
Small Island Developing States (FAO),,1989,292000
Small Island Developing States (FAO),,1990,259000
Small Island Developing States (FAO),,1991,433000
Small Island Developing States (FAO),,1992,486000
Small Island Developing States (FAO),,1993,466000
Small Island Developing States (FAO),,1994,451000
Small Island Developing States (FAO),,1995,325000
Small Island Developing States (FAO),,1996,293000
Small Island Developing States (FAO),,1997,260000
Small Island Developing States (FAO),,1998,290000
Small Island Developing States (FAO),,1999,307000
Small Island Developing States (FAO),,2000,307000
Small Island Developing States (FAO),,2001,307000
Small Island Developing States (FAO),,2002,307000
Small Island Developing States (FAO),,2003,253000
Small Island Developing States (FAO),,2004,216000
Small Island Developing States (FAO),,2005,262000
Small Island Developing States (FAO),,2006,195000
Small Island Developing States (FAO),,2007,122000
Small Island Developing States (FAO),,2008,129000
Small Island Developing States (FAO),,2009,131000
Small Island Developing States (FAO),,2010,133000
Small Island Developing States (FAO),,2011,131000
Small Island Developing States (FAO),,2012,135000
Small Island Developing States (FAO),,2013,132000
Small Island Developing States (FAO),,2014,133000
Small Island Developing States (FAO),,2015,131000
Small Island Developing States (FAO),,2016,126000
Small Island Developing States (FAO),,2017,132000
Small Island Developing States (FAO),,2018,124000
Small Island Developing States (FAO),,2019,121000
Small Island Developing States (FAO),,2020,119000
Small Island Developing States (FAO),,2021,115000
South America,,1961,7420000
South America,,1962,7482000
South America,,1963,7266000
South America,,1964,7370000
South America,,1965,7433000
South America,,1966,8127000
South America,,1967,7628000
South America,,1968,7527000
South America,,1969,7735000
South America,,1970,7836000
South America,,1971,7964000
South America,,1972,8174000
South America,,1973,8505000
South America,,1974,8553000
South America,,1975,8861000
South America,,1976,9176000
South America,,1977,9157000
South America,,1978,9413000
South America,,1979,9585000
South America,,1980,9759000
South America,,1981,9932000
South America,,1982,9687000
South America,,1983,9839000
South America,,1984,9755000
South America,,1985,9915000
South America,,1986,10077000
South America,,1987,9877000
South America,,1988,10635000
South America,,1989,14935000
South America,,1990,14478000
South America,,1991,14227000
South America,,1992,14141000
South America,,1993,14301000
South America,,1994,13904000
South America,,1995,13907000
South America,,1996,13131000
South America,,1997,13159000
South America,,1998,13227000
South America,,1999,13450000
South America,,2000,13554000
South America,,2001,13565000
South America,,2002,9918000
South America,,2003,9932000
South America,,2004,11516000
South America,,2005,12882000
South America,,2006,11410000
South America,,2007,10661000
South America,,2008,10565000
South America,,2009,9459000
South America,,2010,10203000
South America,,2011,10099000
South America,,2012,9437000
South America,,2013,9288000
South America,,2014,9348000
South America,,2015,9375000
South America,,2016,8543000
South America,,2017,8221000
South America,,2018,8516000
South America,,2019,8333000
South America,,2020,8316000
South America,,2021,8313000
South America (FAO),,1961,7420000
South America (FAO),,1962,7482000
South America (FAO),,1963,7266000
South America (FAO),,1964,7370000
South America (FAO),,1965,7433000
South America (FAO),,1966,8127000
South America (FAO),,1967,7628000
South America (FAO),,1968,7527000
South America (FAO),,1969,7735000
South America (FAO),,1970,7836000
South America (FAO),,1971,7964000
South America (FAO),,1972,8174000
South America (FAO),,1973,8505000
South America (FAO),,1974,8553000
South America (FAO),,1975,8861000
South America (FAO),,1976,9176000
South America (FAO),,1977,9157000
South America (FAO),,1978,9413000
South America (FAO),,1979,9585000
South America (FAO),,1980,9759000
South America (FAO),,1981,9932000
South America (FAO),,1982,9687000
South America (FAO),,1983,9839000
South America (FAO),,1984,9755000
South America (FAO),,1985,9915000
South America (FAO),,1986,10077000
South America (FAO),,1987,9877000
South America (FAO),,1988,10635000
South America (FAO),,1989,14935000
South America (FAO),,1990,14478000
South America (FAO),,1991,14227000
South America (FAO),,1992,14141000
South America (FAO),,1993,14301000
South America (FAO),,1994,13904000
South America (FAO),,1995,13907000
South America (FAO),,1996,13131000
South America (FAO),,1997,13159000
South America (FAO),,1998,13227000
South America (FAO),,1999,13450000
South America (FAO),,2000,13554000
South America (FAO),,2001,13565000
South America (FAO),,2002,9918000
South America (FAO),,2003,9932000
South America (FAO),,2004,11516000
South America (FAO),,2005,12882000
South America (FAO),,2006,11410000
South America (FAO),,2007,10661000
South America (FAO),,2008,10565000
South America (FAO),,2009,9459000
South America (FAO),,2010,10203000
South America (FAO),,2011,10099000
South America (FAO),,2012,9437000
South America (FAO),,2013,9289000
South America (FAO),,2014,9348000
South America (FAO),,2015,9375000
South America (FAO),,2016,8542000
South America (FAO),,2017,8221000
South America (FAO),,2018,8517000
South America (FAO),,2019,8333000
South America (FAO),,2020,8316000
South America (FAO),,2021,8313000
South Korea,KOR,1961,2500000
South Korea,KOR,1962,2300000
South Korea,KOR,1963,4000000
South Korea,KOR,1964,3500000
South Korea,KOR,1965,2400000
South Korea,KOR,1966,2300000
South Korea,KOR,1967,2800000
South Korea,KOR,1968,2700000
South Korea,KOR,1969,2000000
South Korea,KOR,1970,1500000
South Korea,KOR,1971,1400000
South Korea,KOR,1972,1100000
South Korea,KOR,1973,1500000
South Korea,KOR,1974,2100000
South Korea,KOR,1975,3000000
South Korea,KOR,1976,3000000
South Korea,KOR,1977,3300000
South Korea,KOR,1978,3700000
South Korea,KOR,1979,3700000
South Korea,KOR,1980,3000000
South Korea,KOR,1981,2000000
South Korea,KOR,1982,1900000
South Korea,KOR,1983,1800000
South Korea,KOR,1984,1600000
South Korea,KOR,1985,2000000
South Korea,KOR,1986,2100000
South Korea,KOR,1987,1800000
South Korea,KOR,1988,800000
South Korea,KOR,1989,580000
South Korea,KOR,1990,540000
South Korea,KOR,1991,550000
South Korea,KOR,1992,620000
South Korea,KOR,1993,550000
South Korea,KOR,1994,550000
South Korea,KOR,1995,760000
South Korea,KOR,1996,710000
South Korea,KOR,1997,690000
South Korea,KOR,1998,900000
South Korea,KOR,1999,1600000
South Korea,KOR,2000,1500000
South Korea,KOR,2001,1500000
South Korea,KOR,2002,1300000
South Korea,KOR,2003,1350000
South Korea,KOR,2004,1350000
South Korea,KOR,2005,1350000
South Korea,KOR,2006,1350000
South Korea,KOR,2007,1425000
South Korea,KOR,2008,1425000
South Korea,KOR,2009,1425000
South Korea,KOR,2010,1450000
South Korea,KOR,2011,1480000
South Korea,KOR,2012,1472000
South Korea,KOR,2013,997000
South Korea,KOR,2014,893000
South Korea,KOR,2015,953000
South Korea,KOR,2016,626000
South Korea,KOR,2017,808000
South Korea,KOR,2018,749000
South Korea,KOR,2019,704000
South Korea,KOR,2020,641000
South Korea,KOR,2021,645000
South-eastern Asia (FAO),,2018,348000
South-eastern Asia (FAO),,2019,478000
South-eastern Asia (FAO),,2020,316000
South-eastern Asia (FAO),,2021,314000
Southern Africa (FAO),,1961,360000
Southern Africa (FAO),,1962,360000
Southern Africa (FAO),,1963,360000
Southern Africa (FAO),,1964,360000
