Entity,Code,Year,Geese | 00001072 || Stocks | 005112 || animals
Southern Africa (FAO),,1988,112000
Southern Africa (FAO),,1989,112000
Southern Africa (FAO),,1990,112000
Southern Africa (FAO),,1991,112000
Southern Africa (FAO),,1992,112000
Southern Africa (FAO),,1993,110000
Southern Africa (FAO),,1994,115000
Southern Africa (FAO),,1995,118000
Southern Africa (FAO),,1996,120000
Southern Africa (FAO),,1997,123000
Southern Africa (FAO),,1998,125000
Southern Africa (FAO),,1999,128000
Southern Africa (FAO),,2000,125000
Southern Africa (FAO),,2001,128000
Southern Africa (FAO),,2002,128000
Southern Africa (FAO),,2003,128000
Southern Africa (FAO),,2004,130000
Southern Africa (FAO),,2005,130000
Southern Africa (FAO),,2006,130000
Southern Africa (FAO),,2007,135000
Southern Africa (FAO),,2008,135000
Southern Africa (FAO),,2009,137000
Southern Africa (FAO),,2010,137000
Southern Africa (FAO),,2011,138000
Southern Africa (FAO),,2012,138000
Southern Africa (FAO),,2013,138000
Southern Africa (FAO),,2014,138000
Southern Africa (FAO),,2015,139000
Southern Africa (FAO),,2016,140000
Southern Africa (FAO),,2017,141000
Southern Africa (FAO),,2018,143000
Southern Africa (FAO),,2019,143000
Southern Africa (FAO),,2020,144000
Southern Africa (FAO),,2021,144000
Southern Asia (FAO),,1961,600000
Southern Asia (FAO),,1962,620000
Southern Asia (FAO),,1963,640000
Southern Asia (FAO),,1964,660000
Southern Asia (FAO),,1965,680000
Southern Asia (FAO),,1966,700000
Southern Asia (FAO),,1967,720000
Southern Asia (FAO),,1968,740000
Southern Asia (FAO),,1969,760000
Southern Asia (FAO),,1970,780000
Southern Asia (FAO),,1971,800000
Southern Asia (FAO),,1972,820000
Southern Asia (FAO),,1973,840000
Southern Asia (FAO),,1974,860000
Southern Asia (FAO),,1975,880000
Southern Asia (FAO),,1976,900000
Southern Asia (FAO),,1977,920000
Southern Asia (FAO),,1978,940000
Southern Asia (FAO),,1979,960000
Southern Asia (FAO),,1980,980000
Southern Asia (FAO),,1981,1000000
Southern Asia (FAO),,1982,1020000
Southern Asia (FAO),,1983,1040000
Southern Asia (FAO),,1984,1060000
Southern Asia (FAO),,1985,1080000
Southern Asia (FAO),,1986,1100000
Southern Asia (FAO),,1987,1140000
Southern Asia (FAO),,1988,1180000
Southern Asia (FAO),,1989,922000
Southern Asia (FAO),,1990,1000000
Southern Asia (FAO),,1991,1050000
Southern Asia (FAO),,1992,1100000
Southern Asia (FAO),,1993,1100000
Southern Asia (FAO),,1994,1100000
Southern Asia (FAO),,1995,1100000
Southern Asia (FAO),,1996,1100000
Southern Asia (FAO),,1997,1100000
Southern Asia (FAO),,1998,1000000
Southern Asia (FAO),,1999,1000000
Southern Asia (FAO),,2000,1000000
Southern Asia (FAO),,2001,1000000
Southern Asia (FAO),,2002,1000000
Southern Asia (FAO),,2003,1000000
Southern Asia (FAO),,2004,1000000
Southern Asia (FAO),,2005,1000000
Southern Asia (FAO),,2006,1000000
Southern Asia (FAO),,2007,1000000
Southern Asia (FAO),,2008,1000000
Southern Asia (FAO),,2009,1000000
Southern Asia (FAO),,2010,1000000
Southern Asia (FAO),,2011,1000000
Southern Asia (FAO),,2012,1000000
Southern Asia (FAO),,2013,1000000
Southern Asia (FAO),,2014,1000000
Southern Asia (FAO),,2015,999000
Southern Asia (FAO),,2016,996000
Southern Asia (FAO),,2017,993000
Southern Asia (FAO),,2018,992000
Southern Asia (FAO),,2019,994000
Southern Asia (FAO),,2020,994000
Southern Asia (FAO),,2021,994000
Southern Europe (FAO),,1961,1585000
Southern Europe (FAO),,1962,1561000
Southern Europe (FAO),,1963,1671000
Southern Europe (FAO),,1964,1786000
Southern Europe (FAO),,1965,1695000
Southern Europe (FAO),,1966,1717000
Southern Europe (FAO),,1967,1888000
Southern Europe (FAO),,1968,1993000
Southern Europe (FAO),,1969,2055000
Southern Europe (FAO),,1970,2060000
Southern Europe (FAO),,1971,2303000
Southern Europe (FAO),,1972,2080000
Southern Europe (FAO),,1973,2210000
Southern Europe (FAO),,1974,2437000
Southern Europe (FAO),,1975,1675000
Southern Europe (FAO),,1976,1848000
Southern Europe (FAO),,1977,1954000
Southern Europe (FAO),,1978,2007000
Southern Europe (FAO),,1979,1547000
Southern Europe (FAO),,1980,1581000
Southern Europe (FAO),,1981,1642000
Southern Europe (FAO),,1982,1678000
Southern Europe (FAO),,1983,1456000
Southern Europe (FAO),,1984,1559000
Southern Europe (FAO),,1985,1758000
Southern Europe (FAO),,1986,1870000
Southern Europe (FAO),,1987,2064000
Southern Europe (FAO),,1988,2147000
Southern Europe (FAO),,1989,2051000
Southern Europe (FAO),,1990,2009000
Southern Europe (FAO),,1991,1960000
Southern Europe (FAO),,1992,1389000
Southern Europe (FAO),,1993,1236000
Southern Europe (FAO),,1994,1411000
Southern Europe (FAO),,1995,1491000
Southern Europe (FAO),,1996,1474000
Southern Europe (FAO),,1997,1407000
Southern Europe (FAO),,1998,1337000
Southern Europe (FAO),,1999,1311000
Southern Europe (FAO),,2000,1349000
Southern Europe (FAO),,2001,1371000
Southern Europe (FAO),,2002,1364000
Southern Europe (FAO),,2003,1375000
Southern Europe (FAO),,2004,1453000
Southern Europe (FAO),,2005,1489000
Southern Europe (FAO),,2006,526000
Southern Europe (FAO),,2007,729000
Southern Europe (FAO),,2008,1002000
Southern Europe (FAO),,2009,1008000
Southern Europe (FAO),,2010,1010000
Southern Europe (FAO),,2011,981000
Southern Europe (FAO),,2012,188000
Southern Europe (FAO),,2013,170000
Southern Europe (FAO),,2014,190000
Southern Europe (FAO),,2015,150000
Southern Europe (FAO),,2016,161000
Southern Europe (FAO),,2017,143000
Southern Europe (FAO),,2018,124000
Southern Europe (FAO),,2019,96000
Southern Europe (FAO),,2020,73000
Southern Europe (FAO),,2021,42000
Spain,ESP,1961,50000
Spain,ESP,1962,53000
Spain,ESP,1963,61000
Spain,ESP,1964,61000
Spain,ESP,1965,50000
Spain,ESP,1966,46000
Spain,ESP,1967,45000
Spain,ESP,1968,48000
Spain,ESP,1969,46000
Spain,ESP,1970,38000
Spain,ESP,1971,44000
Spain,ESP,1972,39000
Spain,ESP,1973,41000
Spain,ESP,1974,32000
Spain,ESP,1975,29000
Spain,ESP,1976,26000
Spain,ESP,1977,26000
Spain,ESP,1978,22000
Spain,ESP,1979,23000
Spain,ESP,1980,21000
Spain,ESP,1981,20000
Spain,ESP,1982,19000
Spain,ESP,1983,19000
Spain,ESP,1984,21000
Spain,ESP,1985,23000
Spain,ESP,1986,22000
Spain,ESP,1987,22000
Spain,ESP,1988,22000
Spain,ESP,1989,22000
Spain,ESP,1990,22000
Spain,ESP,1991,22000
Spain,ESP,1992,22000
Spain,ESP,1993,22000
Spain,ESP,1994,22000
Spain,ESP,1995,22000
Spain,ESP,1996,22000
Spain,ESP,1997,22000
Spain,ESP,1998,22000
Spain,ESP,1999,22000
Spain,ESP,2000,22000
Spain,ESP,2001,22000
Spain,ESP,2002,22000
Spain,ESP,2003,22000
Spain,ESP,2004,22000
Spain,ESP,2005,22000
Spain,ESP,2006,22000
Spain,ESP,2007,22000
Spain,ESP,2008,20000
Spain,ESP,2009,20000
Spain,ESP,2010,20000
Spain,ESP,2011,20000
Spain,ESP,2012,20000
Spain,ESP,2013,20000
Spain,ESP,2014,20000
Spain,ESP,2015,20000
Spain,ESP,2016,20000
Spain,ESP,2017,20000
Switzerland,CHE,1991,27000
Switzerland,CHE,1992,27000
Switzerland,CHE,1993,27000
Switzerland,CHE,1994,27000
Switzerland,CHE,1995,16000
Switzerland,CHE,1996,14000
Switzerland,CHE,1997,15000
Switzerland,CHE,1998,14000
Switzerland,CHE,1999,17000
Switzerland,CHE,2000,17000
Switzerland,CHE,2001,5000
Switzerland,CHE,2002,5000
Switzerland,CHE,2003,5000
Switzerland,CHE,2004,6000
Switzerland,CHE,2005,7000
Switzerland,CHE,2006,11000
Switzerland,CHE,2007,10000
Switzerland,CHE,2008,11000
Switzerland,CHE,2009,19000
Switzerland,CHE,2010,24000
Switzerland,CHE,2011,25000
Switzerland,CHE,2012,21000
Switzerland,CHE,2013,17000
Switzerland,CHE,2014,17000
Switzerland,CHE,2015,2000
Switzerland,CHE,2016,3000
Switzerland,CHE,2017,3000
Switzerland,CHE,2018,3000
Switzerland,CHE,2019,3000
Switzerland,CHE,2020,3000
Switzerland,CHE,2021,3000
Syria,SYR,1961,30000
Syria,SYR,1962,27000
Syria,SYR,1963,29000
Syria,SYR,1964,40000
Syria,SYR,1965,41000
Syria,SYR,1966,48000
Syria,SYR,1967,68000
Syria,SYR,1968,37000
Syria,SYR,1969,38000
Syria,SYR,1970,41000
Syria,SYR,1971,49000
Syria,SYR,1972,47000
Syria,SYR,1973,53000
Syria,SYR,1974,61000
Syria,SYR,1975,67000
Syria,SYR,1976,95000
Syria,SYR,1977,92000
Syria,SYR,1978,101000
Syria,SYR,1979,113000
Syria,SYR,1980,112000
Syria,SYR,1981,112000
Syria,SYR,1982,93000
Syria,SYR,1983,88000
Syria,SYR,1984,75000
Syria,SYR,1985,64000
Syria,SYR,1986,54000
Syria,SYR,1987,46000
Syria,SYR,1988,55000
Syria,SYR,1989,56000
Syria,SYR,1990,54000
Syria,SYR,1991,58000
Syria,SYR,1992,56000
Syria,SYR,1993,52000
Syria,SYR,1994,55000
Syria,SYR,1995,58000
Syria,SYR,1996,59000
Syria,SYR,1997,55000
Syria,SYR,1998,52000
Syria,SYR,1999,52000
Syria,SYR,2000,51000
Syria,SYR,2001,48000
Syria,SYR,2002,52000
Syria,SYR,2003,49000
Syria,SYR,2004,52000
Syria,SYR,2005,49000
Syria,SYR,2006,48000
Syria,SYR,2007,49000
Syria,SYR,2008,51000
Syria,SYR,2009,55000
Syria,SYR,2010,53000
Syria,SYR,2011,55000
Syria,SYR,2012,52000
Syria,SYR,2013,50000
Syria,SYR,2014,49000
Syria,SYR,2015,48000
Syria,SYR,2016,49000
Syria,SYR,2017,45000
Syria,SYR,2018,47000
Syria,SYR,2019,45000
Syria,SYR,2020,47000
Syria,SYR,2021,45000
Taiwan,TWN,1961,1437000
Taiwan,TWN,1962,1475000
Taiwan,TWN,1963,1437000
Taiwan,TWN,1964,1427000
Taiwan,TWN,1965,1451000
Taiwan,TWN,1966,1541000
Taiwan,TWN,1967,1515000
Taiwan,TWN,1968,1397000
Taiwan,TWN,1969,1509000
Taiwan,TWN,1970,1500000
Taiwan,TWN,1971,1484000
Taiwan,TWN,1972,1418000
Taiwan,TWN,1973,1379000
Taiwan,TWN,1974,1357000
Taiwan,TWN,1975,1363000
Taiwan,TWN,1976,1335000
Taiwan,TWN,1977,1371000
Taiwan,TWN,1978,1423000
Taiwan,TWN,1979,1498000
Taiwan,TWN,1980,1456000
Taiwan,TWN,1981,1399000
Taiwan,TWN,1982,1421000
Taiwan,TWN,1983,1768000
Taiwan,TWN,1984,1746000
Taiwan,TWN,1985,1602000
Taiwan,TWN,1986,1546000
Taiwan,TWN,1987,1701000
Taiwan,TWN,1988,1959000
Taiwan,TWN,1989,1948000
Taiwan,TWN,1990,2062000
Taiwan,TWN,1991,1850000
Taiwan,TWN,1992,1931000
Taiwan,TWN,1993,2305000
Taiwan,TWN,1994,3049000
Taiwan,TWN,1995,3427000
Taiwan,TWN,1996,2979000
Taiwan,TWN,1997,3021000
Taiwan,TWN,1998,3180000
Taiwan,TWN,1999,3225000
Taiwan,TWN,2000,3006000
Taiwan,TWN,2001,2821000
Taiwan,TWN,2002,2542000
Taiwan,TWN,2003,2757000
Taiwan,TWN,2004,2819000
Taiwan,TWN,2005,3038000
Taiwan,TWN,2006,2841000
Taiwan,TWN,2007,2318000
Taiwan,TWN,2008,1990000
Taiwan,TWN,2009,2001000
Taiwan,TWN,2010,2136000
Taiwan,TWN,2011,2136000
Taiwan,TWN,2012,1754000
Taiwan,TWN,2013,1858000
Taiwan,TWN,2014,1953000
Taiwan,TWN,2015,2207000
Taiwan,TWN,2016,437000
Taiwan,TWN,2017,548000
Taiwan,TWN,2018,862000
Taiwan,TWN,2019,949000
Taiwan,TWN,2020,1097000
Taiwan,TWN,2021,1206000
Thailand,THA,1961,566000
Thailand,THA,1962,535000
Thailand,THA,1963,565000
Thailand,THA,1964,555000
Thailand,THA,1965,556000
Thailand,THA,1966,553000
Thailand,THA,1967,564000
Thailand,THA,1968,567000
Thailand,THA,1969,570000
Thailand,THA,1970,577000
Thailand,THA,1971,583000
Thailand,THA,1972,588000
Thailand,THA,1973,552000
Thailand,THA,1974,556000
Thailand,THA,1975,559000
Thailand,THA,1976,214000
Thailand,THA,1977,176000
Thailand,THA,1978,257000
Thailand,THA,1979,239000
Thailand,THA,1980,195000
Thailand,THA,1981,104000
Thailand,THA,1982,240000
Thailand,THA,1983,341000
Thailand,THA,1984,577000
Thailand,THA,1985,407000
Thailand,THA,1986,413000
Thailand,THA,1987,433000
Thailand,THA,1988,642000
Thailand,THA,1989,472000
Thailand,THA,1990,519000
Thailand,THA,1991,536000
Thailand,THA,1992,440000
Thailand,THA,1993,548000
Thailand,THA,1994,460000
Thailand,THA,1995,413000
Thailand,THA,1996,300000
Thailand,THA,1997,176000
Thailand,THA,1998,208000
Thailand,THA,1999,226000
Thailand,THA,2000,233000
Thailand,THA,2001,250000
Thailand,THA,2002,260000
Thailand,THA,2003,260000
Thailand,THA,2004,270000
Thailand,THA,2005,231000
Thailand,THA,2006,156000
Thailand,THA,2007,176000
Thailand,THA,2008,96000
Thailand,THA,2009,132000
Thailand,THA,2010,204000
Thailand,THA,2011,217000
Thailand,THA,2012,232000
Thailand,THA,2013,113000
Thailand,THA,2014,100000
Thailand,THA,2015,90000
Thailand,THA,2016,86000
Thailand,THA,2017,82000
Thailand,THA,2018,86000
Thailand,THA,2019,85000
Thailand,THA,2020,84000
Thailand,THA,2021,85000
Turkey,TUR,1961,500000
Turkey,TUR,1962,500000
Turkey,TUR,1963,510000
Turkey,TUR,1964,520000
Turkey,TUR,1965,530000
Turkey,TUR,1966,535000
Turkey,TUR,1967,542000
Turkey,TUR,1968,560000
Turkey,TUR,1969,580000
Turkey,TUR,1970,600000
Turkey,TUR,1971,630000
Turkey,TUR,1972,660000
Turkey,TUR,1973,700000
Turkey,TUR,1974,740000
Turkey,TUR,1975,780000
Turkey,TUR,1976,810000
Turkey,TUR,1977,850000
Turkey,TUR,1978,890000
Turkey,TUR,1979,920000
Turkey,TUR,1980,950000
Turkey,TUR,1981,980000
Turkey,TUR,1982,1010000
Turkey,TUR,1983,1040000
Turkey,TUR,1984,1070000
Turkey,TUR,1985,1100000
Turkey,TUR,1986,1140000
Turkey,TUR,1987,1170000
Turkey,TUR,1988,1200000
Turkey,TUR,1989,1250000
Turkey,TUR,1990,1300000
Turkey,TUR,1991,1600000
Turkey,TUR,1992,1752000
Turkey,TUR,1993,1688000
Turkey,TUR,1994,1720000
Turkey,TUR,1995,1745000
Turkey,TUR,1996,1642000
Turkey,TUR,1997,1795000
Turkey,TUR,1998,1771000
Turkey,TUR,1999,1671000
Turkey,TUR,2000,1497000
Turkey,TUR,2001,1398000
Turkey,TUR,2002,1400000
Turkey,TUR,2003,1337000
Turkey,TUR,2004,1251000
Turkey,TUR,2005,1067000
Turkey,TUR,2006,830000
Turkey,TUR,2007,1023000
Turkey,TUR,2008,1063000
Turkey,TUR,2009,945000
Turkey,TUR,2010,716000
Turkey,TUR,2011,680000
Turkey,TUR,2012,676000
Turkey,TUR,2013,755000
Turkey,TUR,2014,912000
Turkey,TUR,2015,851000
Turkey,TUR,2016,933000
Turkey,TUR,2017,978000
Turkey,TUR,2018,1080000
Turkey,TUR,2019,1157000
Turkey,TUR,2020,1374000
Turkey,TUR,2021,1478000
Ukraine,UKR,1992,11621000
Ukraine,UKR,1993,10821000
Ukraine,UKR,1994,9569000
Ukraine,UKR,1995,9523000
Ukraine,UKR,1996,9096000
Ukraine,UKR,1997,8776000
Ukraine,UKR,1998,8476000
Ukraine,UKR,1999,9061000
Ukraine,UKR,2000,9198000
Ukraine,UKR,2001,9061000
Ukraine,UKR,2002,9662000
Ukraine,UKR,2003,10284000
Ukraine,UKR,2004,9302000
Ukraine,UKR,2005,9348000
Ukraine,UKR,2006,8099000
Ukraine,UKR,2007,8627000
Ukraine,UKR,2008,7717000
Ukraine,UKR,2009,6820000
Ukraine,UKR,2010,5939000
Ukraine,UKR,2011,6269000
Ukraine,UKR,2012,6304000
Ukraine,UKR,2013,5628000
Ukraine,UKR,2014,4880000
Ukraine,UKR,2015,5365000
Ukraine,UKR,2016,5115000
Ukraine,UKR,2017,4183000
Ukraine,UKR,2018,4117000
Ukraine,UKR,2019,4160000
Ukraine,UKR,2020,4016000
Ukraine,UKR,2021,3556000
United Kingdom,GBR,1961,359000
United Kingdom,GBR,1962,302000
United Kingdom,GBR,1963,255000
United Kingdom,GBR,1964,239000
United Kingdom,GBR,1965,245000
United Kingdom,GBR,1966,222000
United Kingdom,GBR,1967,230000
United Kingdom,GBR,1968,203000
United Kingdom,GBR,1969,173000
United Kingdom,GBR,1970,176000
United Kingdom,GBR,1971,145000
United Kingdom,GBR,1972,138000
United Kingdom,GBR,1973,150000
United Kingdom,GBR,1974,128000
United Kingdom,GBR,1975,112000
United Kingdom,GBR,1976,127000
United Kingdom,GBR,1977,121000
United Kingdom,GBR,1978,133000
United Kingdom,GBR,1979,134000
United Kingdom,GBR,1980,133000
United Kingdom,GBR,1981,148000
United Kingdom,GBR,1982,157000
United Kingdom,GBR,1983,171000
United Kingdom,GBR,1984,174000
United Kingdom,GBR,1985,152000
United Kingdom,GBR,1986,158000
United Kingdom,GBR,1987,177000
United Kingdom,GBR,1988,186000
United Kingdom,GBR,1989,199000
United Kingdom,GBR,1990,179000
United Kingdom,GBR,1991,158000
United Kingdom,GBR,1992,150000
United Kingdom,GBR,1993,164000
United Kingdom,GBR,1994,143000
United Kingdom,GBR,1995,142000
United Kingdom,GBR,1996,180000
United Kingdom,GBR,1997,190000
United Kingdom,GBR,1998,135000
United Kingdom,GBR,1999,120000
United Kingdom,GBR,2000,153000
United Kingdom,GBR,2001,160000
United Kingdom,GBR,2002,140000
United Kingdom,GBR,2003,135000
United Kingdom,GBR,2004,139000
United Kingdom,GBR,2005,164000
United Kingdom,GBR,2006,180000
United Kingdom,GBR,2007,114000
United Kingdom,GBR,2008,112000
United Kingdom,GBR,2009,115000
United Kingdom,GBR,2010,123000
United Kingdom,GBR,2011,111000
United Kingdom,GBR,2012,92000
United Kingdom,GBR,2013,86000
United Kingdom,GBR,2014,103000
United Kingdom,GBR,2015,150000
United Kingdom,GBR,2016,159000
United Kingdom,GBR,2017,165000
United Kingdom,GBR,2018,162000
United Kingdom,GBR,2019,148000
United Kingdom,GBR,2020,140000
United Kingdom,GBR,2021,125000
Upper-middle-income countries,,1961,19960000
Upper-middle-income countries,,1962,21264000
Upper-middle-income countries,,1963,22883000
Upper-middle-income countries,,1964,25244000
Upper-middle-income countries,,1965,27442000
Upper-middle-income countries,,1966,28486000
Upper-middle-income countries,,1967,31175000
Upper-middle-income countries,,1968,33718000
Upper-middle-income countries,,1969,35526000
Upper-middle-income countries,,1970,37962000
Upper-middle-income countries,,1971,39174000
Upper-middle-income countries,,1972,41933000
Upper-middle-income countries,,1973,44466000
Upper-middle-income countries,,1974,45737000
Upper-middle-income countries,,1975,47129000
Upper-middle-income countries,,1976,48582000
Upper-middle-income countries,,1977,50419000
Upper-middle-income countries,,1978,52375000
Upper-middle-income countries,,1979,54122000
Upper-middle-income countries,,1980,55533000
Upper-middle-income countries,,1981,57800000
Upper-middle-income countries,,1982,60685000
Upper-middle-income countries,,1983,62506000
Upper-middle-income countries,,1984,64068000
Upper-middle-income countries,,1985,67172000
Upper-middle-income countries,,1986,74382000
Upper-middle-income countries,,1987,83914000
Upper-middle-income countries,,1988,95495000
Upper-middle-income countries,,1989,99286000
Upper-middle-income countries,,1990,111864000
Upper-middle-income countries,,1991,129183000
Upper-middle-income countries,,1992,144258000
Upper-middle-income countries,,1993,173421000
Upper-middle-income countries,,1994,188731000
Upper-middle-income countries,,1995,211925000
Upper-middle-income countries,,1996,197368000
Upper-middle-income countries,,1997,224096000
Upper-middle-income countries,,1998,188459000
Upper-middle-income countries,,1999,196091000
Upper-middle-income countries,,2000,211150000
Upper-middle-income countries,,2001,216197000
Upper-middle-income countries,,2002,246931000
Upper-middle-income countries,,2003,240866000
Upper-middle-income countries,,2004,274493000
Upper-middle-income countries,,2005,291840000
Upper-middle-income countries,,2006,306383000
Upper-middle-income countries,,2007,257491000
Upper-middle-income countries,,2008,318128000
Upper-middle-income countries,,2009,331439000
Upper-middle-income countries,,2010,344243000
Upper-middle-income countries,,2011,297391000
Upper-middle-income countries,,2012,309620000
Upper-middle-income countries,,2013,305376000
Upper-middle-income countries,,2014,293602000
Upper-middle-income countries,,2015,306688000
Upper-middle-income countries,,2016,310659000
Upper-middle-income countries,,2017,321440000
Upper-middle-income countries,,2018,318507000
Upper-middle-income countries,,2019,317032000
Upper-middle-income countries,,2020,319487000
Upper-middle-income countries,,2021,321802000
Uruguay,URY,1961,40000
Uruguay,URY,1962,40000
Uruguay,URY,1963,40000
Uruguay,URY,1964,40000
Uruguay,URY,1965,40000
Uruguay,URY,1966,45000
Uruguay,URY,1967,43000
Uruguay,URY,1968,43000
Uruguay,URY,1969,42000
Uruguay,URY,1970,40000
Uruguay,URY,1971,40000
Uruguay,URY,1972,40000
Uruguay,URY,1973,40000
Uruguay,URY,1974,40000
Uruguay,URY,1975,40000
Uruguay,URY,1976,40000
Uruguay,URY,1977,40000
Uruguay,URY,1978,40000
Uruguay,URY,1979,40000
Uruguay,URY,1980,40000
Uruguay,URY,1981,40000
Uruguay,URY,1982,40000
Uruguay,URY,1983,40000
Uruguay,URY,1984,40000
Uruguay,URY,1985,40000
Uruguay,URY,1986,40000
Uruguay,URY,1987,40000
Uruguay,URY,1988,40000
Uruguay,URY,1989,40000
Uruguay,URY,1990,40000
Western Asia (FAO),,1961,831000
Western Asia (FAO),,1962,828000
Western Asia (FAO),,1963,840000
Western Asia (FAO),,1964,961000
Western Asia (FAO),,1965,974000
Western Asia (FAO),,1966,986000
Western Asia (FAO),,1967,1013000
Western Asia (FAO),,1968,999000
Western Asia (FAO),,1969,1127000
Western Asia (FAO),,1970,1180000
Western Asia (FAO),,1971,1315000
Western Asia (FAO),,1972,1388000
Western Asia (FAO),,1973,1634000
Western Asia (FAO),,1974,1806000
Western Asia (FAO),,1975,1852000
Western Asia (FAO),,1976,1910000
Western Asia (FAO),,1977,1946000
Western Asia (FAO),,1978,1995000
Western Asia (FAO),,1979,2137000
Western Asia (FAO),,1980,2165000
Western Asia (FAO),,1981,2397000
Western Asia (FAO),,1982,2106000
Western Asia (FAO),,1983,2131000
Western Asia (FAO),,1984,2147000
Western Asia (FAO),,1985,2166000
Western Asia (FAO),,1986,2296000
Western Asia (FAO),,1987,2318000
Western Asia (FAO),,1988,2357000
Western Asia (FAO),,1989,2408000
Western Asia (FAO),,1990,2454000
Western Asia (FAO),,1991,2808000
Western Asia (FAO),,1992,3008000
Western Asia (FAO),,1993,2990000
Western Asia (FAO),,1994,3025000
Western Asia (FAO),,1995,3103000
Western Asia (FAO),,1996,3051000
Western Asia (FAO),,1997,3200000
Western Asia (FAO),,1998,3223000
Western Asia (FAO),,1999,3123000
Western Asia (FAO),,2000,2748000
Western Asia (FAO),,2001,2646000
Western Asia (FAO),,2002,2453000
Western Asia (FAO),,2003,2388000
Western Asia (FAO),,2004,2306000
Western Asia (FAO),,2005,2119000
Western Asia (FAO),,2006,1881000
Western Asia (FAO),,2007,2075000
Western Asia (FAO),,2008,2117000
Western Asia (FAO),,2009,2003000
Western Asia (FAO),,2010,1772000
Western Asia (FAO),,2011,1788000
Western Asia (FAO),,2012,1731000
Western Asia (FAO),,2013,1758000
Western Asia (FAO),,2014,1899000
Western Asia (FAO),,2015,1824000
Western Asia (FAO),,2016,1897000
Western Asia (FAO),,2017,1932000
Western Asia (FAO),,2018,2051000
Western Asia (FAO),,2019,2124000
Western Asia (FAO),,2020,2339000
Western Asia (FAO),,2021,2437000
Western Europe (FAO),,1961,2805000
Western Europe (FAO),,1962,2544000
Western Europe (FAO),,1963,2274000
Western Europe (FAO),,1964,2116000
Western Europe (FAO),,1965,2119000
Western Europe (FAO),,1966,2084000
Western Europe (FAO),,1967,2031000
Western Europe (FAO),,1968,2047000
Western Europe (FAO),,1969,2177000
Western Europe (FAO),,1970,2040000
Western Europe (FAO),,1971,1874000
Western Europe (FAO),,1972,1655000
Western Europe (FAO),,1973,1469000
Western Europe (FAO),,1974,1303000
Western Europe (FAO),,1975,1299000
Western Europe (FAO),,1976,1315000
Western Europe (FAO),,1977,1294000
Western Europe (FAO),,1978,1285000
Western Europe (FAO),,1979,1275000
Western Europe (FAO),,1980,1312000
Western Europe (FAO),,1981,1411000
Western Europe (FAO),,1982,1577000
Western Europe (FAO),,1983,1402000
Western Europe (FAO),,1984,1394000
Western Europe (FAO),,1985,1663000
Western Europe (FAO),,1986,1724000
Western Europe (FAO),,1987,1757000
Western Europe (FAO),,1988,1773000
Western Europe (FAO),,1989,1746000
Western Europe (FAO),,1990,1782000
Western Europe (FAO),,1991,1786000
Western Europe (FAO),,1992,1941000
Western Europe (FAO),,1993,1892000
Western Europe (FAO),,1994,1891000
Western Europe (FAO),,1995,1820000
Western Europe (FAO),,1996,1774000
Western Europe (FAO),,1997,1734000
Western Europe (FAO),,1998,1514000
Western Europe (FAO),,1999,1448000
Western Europe (FAO),,2000,1269000
Western Europe (FAO),,2001,1257000
Western Europe (FAO),,2002,1256000
Western Europe (FAO),,2003,1215000
Western Europe (FAO),,2004,1116000
Western Europe (FAO),,2005,1055000
Western Europe (FAO),,2006,1079000
Western Europe (FAO),,2007,997000
Western Europe (FAO),,2008,990000
Western Europe (FAO),,2009,963000
Western Europe (FAO),,2010,920000
Western Europe (FAO),,2011,893000
Western Europe (FAO),,2012,873000
Western Europe (FAO),,2013,1143000
Western Europe (FAO),,2014,891000
Western Europe (FAO),,2015,870000
Western Europe (FAO),,2016,746000
Western Europe (FAO),,2017,683000
Western Europe (FAO),,2018,720000
Western Europe (FAO),,2019,731000
Western Europe (FAO),,2020,680000
Western Europe (FAO),,2021,598000
World,OWID_WRL,1961,36640000
World,OWID_WRL,1962,37737000
World,OWID_WRL,1963,38489000
World,OWID_WRL,1964,40928000
World,OWID_WRL,1965,43523000
World,OWID_WRL,1966,44491000
World,OWID_WRL,1967,48028000
World,OWID_WRL,1968,50302000
World,OWID_WRL,1969,52459000
World,OWID_WRL,1970,54578000
World,OWID_WRL,1971,56314000
World,OWID_WRL,1972,57625000
World,OWID_WRL,1973,60489000
World,OWID_WRL,1974,61283000
World,OWID_WRL,1975,62777000
World,OWID_WRL,1976,63091000
World,OWID_WRL,1977,64236000
World,OWID_WRL,1978,67215000
World,OWID_WRL,1979,68708000
World,OWID_WRL,1980,69273000
World,OWID_WRL,1981,71901000
World,OWID_WRL,1982,76121000
World,OWID_WRL,1983,79789000
World,OWID_WRL,1984,81216000
World,OWID_WRL,1985,85032000
World,OWID_WRL,1986,92542000
World,OWID_WRL,1987,101659000
World,OWID_WRL,1988,113765000
World,OWID_WRL,1989,117473000
World,OWID_WRL,1990,131557000
World,OWID_WRL,1991,149811000
World,OWID_WRL,1992,178324000
World,OWID_WRL,1993,208819000
World,OWID_WRL,1994,225990000
World,OWID_WRL,1995,251085000
World,OWID_WRL,1996,235626000
World,OWID_WRL,1997,262143000
World,OWID_WRL,1998,217196000
World,OWID_WRL,1999,232141000
World,OWID_WRL,2000,249912000
World,OWID_WRL,2001,251070000
World,OWID_WRL,2002,286102000
World,OWID_WRL,2003,286001000
World,OWID_WRL,2004,314215000
World,OWID_WRL,2005,326342000
