Entity,Code,Year,Turkeys | 00001079 || Stocks | 005112 || animals
Northern Africa (FAO),,1983,1174000
Northern Africa (FAO),,1984,1367000
Northern Africa (FAO),,1985,1487000
Northern Africa (FAO),,1986,1609000
Northern Africa (FAO),,1987,1729000
Northern Africa (FAO),,1988,1859000
Northern Africa (FAO),,1989,2119000
Northern Africa (FAO),,1990,5417000
Northern Africa (FAO),,1991,2305000
Northern Africa (FAO),,1992,2917000
Northern Africa (FAO),,1993,3815000
Northern Africa (FAO),,1994,4209000
Northern Africa (FAO),,1995,4174000
Northern Africa (FAO),,1996,4067000
Northern Africa (FAO),,1997,4906000
Northern Africa (FAO),,1998,4369000
Northern Africa (FAO),,1999,4808000
Northern Africa (FAO),,2000,8394000
Northern Africa (FAO),,2001,9344000
Northern Africa (FAO),,2002,8880000
Northern Africa (FAO),,2003,8392000
Northern Africa (FAO),,2004,9162000
Northern Africa (FAO),,2005,9972000
Northern Africa (FAO),,2006,10970000
Northern Africa (FAO),,2007,14373000
Northern Africa (FAO),,2008,15260000
Northern Africa (FAO),,2009,16051000
Northern Africa (FAO),,2010,18632000
Northern Africa (FAO),,2011,18927000
Northern Africa (FAO),,2012,21974000
Northern Africa (FAO),,2013,23329000
Northern Africa (FAO),,2014,24173000
Northern Africa (FAO),,2015,24292000
Northern Africa (FAO),,2016,26281000
Northern Africa (FAO),,2017,26418000
Northern Africa (FAO),,2018,27570000
Northern Africa (FAO),,2019,26505000
Northern Africa (FAO),,2020,27206000
Northern Africa (FAO),,2021,28421000
Northern America (FAO),,1961,110996000
Northern America (FAO),,1962,94837000
Northern America (FAO),,1963,96849000
Northern America (FAO),,1964,103992000
Northern America (FAO),,1965,109103000
Northern America (FAO),,1966,120285000
Northern America (FAO),,1967,130214000
Northern America (FAO),,1968,110312000
Northern America (FAO),,1969,110629000
Northern America (FAO),,1970,120739000
Northern America (FAO),,1971,123957000
Northern America (FAO),,1972,132764000
Northern America (FAO),,1973,136531000
Northern America (FAO),,1974,136609000
Northern America (FAO),,1975,127865000
Northern America (FAO),,1976,144021000
Northern America (FAO),,1977,140490000
Northern America (FAO),,1978,142713000
Northern America (FAO),,1979,161087000
Northern America (FAO),,1980,170631000
Northern America (FAO),,1981,175198000
Northern America (FAO),,1982,169987000
Northern America (FAO),,1983,175386000
Northern America (FAO),,1984,176046000
Northern America (FAO),,1985,190627000
Northern America (FAO),,1986,212732000
Northern America (FAO),,1987,246338000
Northern America (FAO),,1988,247021000
Northern America (FAO),,1989,266294000
Northern America (FAO),,1990,286745000
Northern America (FAO),,1991,100200000
Northern America (FAO),,1992,102800000
Northern America (FAO),,1993,101600000
Northern America (FAO),,1994,101700000
Northern America (FAO),,1995,102900000
Northern America (FAO),,1996,106700000
Northern America (FAO),,1997,105400000
Northern America (FAO),,1998,100700000
Northern America (FAO),,1999,95200000
Northern America (FAO),,2000,95400000
Northern America (FAO),,2001,97470000
Northern America (FAO),,2002,97900000
Northern America (FAO),,2003,95600000
Northern America (FAO),,2004,90520000
Northern America (FAO),,2005,88600000
Northern America (FAO),,2006,90600000
Northern America (FAO),,2007,94600000
Northern America (FAO),,2008,96880000
Northern America (FAO),,2009,87600000
Northern America (FAO),,2010,86400000
Northern America (FAO),,2011,88500000
Northern America (FAO),,2012,89500000
Northern America (FAO),,2013,85700000
Northern America (FAO),,2014,84700000
Northern America (FAO),,2015,83701000
Northern America (FAO),,2016,86709000
Northern America (FAO),,2017,87696000
Northern America (FAO),,2018,84676000
Northern America (FAO),,2019,81652000
Northern America (FAO),,2020,80655000
Northern America (FAO),,2021,77658000
Northern Europe (FAO),,1961,5184000
Northern Europe (FAO),,1962,4405000
Northern Europe (FAO),,1963,4763000
Northern Europe (FAO),,1964,4926000
Northern Europe (FAO),,1965,5465000
Northern Europe (FAO),,1966,5161000
Northern Europe (FAO),,1967,5295000
Northern Europe (FAO),,1968,5524000
Northern Europe (FAO),,1969,5673000
Northern Europe (FAO),,1970,6150000
Northern Europe (FAO),,1971,5879000
Northern Europe (FAO),,1972,6553000
Northern Europe (FAO),,1973,7838000
Northern Europe (FAO),,1974,7675000
Northern Europe (FAO),,1975,6132000
Northern Europe (FAO),,1976,6976000
Northern Europe (FAO),,1977,6252000
Northern Europe (FAO),,1978,6561000
Northern Europe (FAO),,1979,7829000
Northern Europe (FAO),,1980,7775000
Northern Europe (FAO),,1981,9507000
Northern Europe (FAO),,1982,8999000
Northern Europe (FAO),,1983,9690000
Northern Europe (FAO),,1984,8463000
Northern Europe (FAO),,1985,9250000
Northern Europe (FAO),,1986,10501000
Northern Europe (FAO),,1987,10097000
Northern Europe (FAO),,1988,10792000
Northern Europe (FAO),,1989,11537000
Northern Europe (FAO),,1990,11587000
Northern Europe (FAO),,1991,12208000
Northern Europe (FAO),,1992,12670000
Northern Europe (FAO),,1993,12553000
Northern Europe (FAO),,1994,14657000
Northern Europe (FAO),,1995,15255000
Northern Europe (FAO),,1996,15826000
Northern Europe (FAO),,1997,15955000
Northern Europe (FAO),,1998,14944000
Northern Europe (FAO),,1999,13871000
Northern Europe (FAO),,2000,15551000
Northern Europe (FAO),,2001,15893000
Northern Europe (FAO),,2002,14485000
Northern Europe (FAO),,2003,10661000
Northern Europe (FAO),,2004,10326000
Northern Europe (FAO),,2005,9815000
Northern Europe (FAO),,2006,9039000
Northern Europe (FAO),,2007,6936000
Northern Europe (FAO),,2008,8471000
Northern Europe (FAO),,2009,7466000
Northern Europe (FAO),,2010,6831000
Northern Europe (FAO),,2011,7009000
Northern Europe (FAO),,2012,7203000
Northern Europe (FAO),,2013,7159000
Northern Europe (FAO),,2014,6871000
Northern Europe (FAO),,2015,7380000
Northern Europe (FAO),,2016,7397000
Northern Europe (FAO),,2017,7506000
Northern Europe (FAO),,2018,7327000
Northern Europe (FAO),,2019,7026000
Northern Europe (FAO),,2020,6752000
Northern Europe (FAO),,2021,7121000
Norway,NOR,1991,0
Norway,NOR,1992,0
Norway,NOR,1993,0
Norway,NOR,1994,0
Norway,NOR,1995,0
Norway,NOR,1996,0
Norway,NOR,1997,0
Norway,NOR,1998,150000
Norway,NOR,1999,319000
Norway,NOR,2000,290000
Norway,NOR,2001,189000
Norway,NOR,2002,271000
Norway,NOR,2003,354000
Norway,NOR,2004,375000
Norway,NOR,2005,382000
Norway,NOR,2006,364000
Norway,NOR,2007,594000
Norway,NOR,2008,493000
Norway,NOR,2009,627000
Norway,NOR,2010,411000
Norway,NOR,2011,458000
Norway,NOR,2012,616000
Norway,NOR,2013,435000
Norway,NOR,2014,549000
Norway,NOR,2015,597000
Norway,NOR,2016,553000
Norway,NOR,2017,670000
Norway,NOR,2018,526000
Norway,NOR,2019,429000
Norway,NOR,2020,411000
Norway,NOR,2021,458000
Oceania,,1961,240000
Oceania,,1962,253000
Oceania,,1963,255000
Oceania,,1964,257000
Oceania,,1965,273000
Oceania,,1966,322000
Oceania,,1967,375000
Oceania,,1968,375000
Oceania,,1969,475000
Oceania,,1970,635000
Oceania,,1971,605000
Oceania,,1972,696000
Oceania,,1973,751000
Oceania,,1974,652000
Oceania,,1975,520000
Oceania,,1976,443000
Oceania,,1977,490000
Oceania,,1978,442000
Oceania,,1979,588000
Oceania,,1980,1152000
Oceania,,1981,987000
Oceania,,1982,783000
Oceania,,1983,554000
Oceania,,1984,634000
Oceania,,1985,756000
Oceania,,1986,683000
Oceania,,1987,1354000
Oceania,,1988,1712000
Oceania,,1989,1239000
Oceania,,1990,1372000
Oceania,,1991,1595000
Oceania,,1992,1456000
Oceania,,1993,1206000
Oceania,,1994,969000
Oceania,,1995,1133000
Oceania,,1996,1356000
Oceania,,1997,1345000
Oceania,,1998,1395000
Oceania,,1999,1459000
Oceania,,2000,1493000
Oceania,,2001,861000
Oceania,,2002,729000
Oceania,,2003,922000
Oceania,,2004,832000
Oceania,,2005,779000
Oceania,,2006,1317000
Oceania,,2007,2132000
Oceania,,2008,1658000
Oceania,,2009,1361000
Oceania,,2010,1364000
Oceania,,2011,1368000
Oceania,,2012,1371000
Oceania,,2013,1375000
Oceania,,2014,1377000
Oceania,,2015,1377000
Oceania,,2016,1374000
Oceania,,2017,1376000
Oceania,,2018,1365000
Oceania,,2019,1265000
Oceania,,2020,1251000
Oceania,,2021,1249000
Oceania (FAO),,1961,240000
Oceania (FAO),,1962,253000
Oceania (FAO),,1963,255000
Oceania (FAO),,1964,257000
Oceania (FAO),,1965,273000
Oceania (FAO),,1966,322000
Oceania (FAO),,1967,375000
Oceania (FAO),,1968,375000
Oceania (FAO),,1969,475000
Oceania (FAO),,1970,635000
Oceania (FAO),,1971,605000
Oceania (FAO),,1972,696000
Oceania (FAO),,1973,751000
Oceania (FAO),,1974,651000
Oceania (FAO),,1975,520000
Oceania (FAO),,1976,443000
Oceania (FAO),,1977,490000
Oceania (FAO),,1978,442000
Oceania (FAO),,1979,588000
Oceania (FAO),,1980,1152000
Oceania (FAO),,1981,987000
Oceania (FAO),,1982,783000
Oceania (FAO),,1983,554000
Oceania (FAO),,1984,634000
Oceania (FAO),,1985,756000
Oceania (FAO),,1986,683000
Oceania (FAO),,1987,1354000
Oceania (FAO),,1988,1712000
Oceania (FAO),,1989,1239000
Oceania (FAO),,1990,1372000
Oceania (FAO),,1991,1595000
Oceania (FAO),,1992,1456000
Oceania (FAO),,1993,1206000
Oceania (FAO),,1994,969000
Oceania (FAO),,1995,1133000
Oceania (FAO),,1996,1356000
Oceania (FAO),,1997,1345000
Oceania (FAO),,1998,1395000
Oceania (FAO),,1999,1459000
Oceania (FAO),,2000,1493000
Oceania (FAO),,2001,861000
Oceania (FAO),,2002,729000
Oceania (FAO),,2003,922000
Oceania (FAO),,2004,832000
Oceania (FAO),,2005,779000
Oceania (FAO),,2006,1317000
Oceania (FAO),,2007,2132000
Oceania (FAO),,2008,1658000
Oceania (FAO),,2009,1361000
Oceania (FAO),,2010,1364000
Oceania (FAO),,2011,1368000
Oceania (FAO),,2012,1371000
Oceania (FAO),,2013,1375000
Oceania (FAO),,2014,1377000
Oceania (FAO),,2015,1377000
Oceania (FAO),,2016,1373000
Oceania (FAO),,2017,1377000
Oceania (FAO),,2018,1365000
Oceania (FAO),,2019,1266000
Oceania (FAO),,2020,1250000
Oceania (FAO),,2021,1249000
Panama,PAN,1961,32000
Panama,PAN,1962,31000
Panama,PAN,1963,31000
Panama,PAN,1964,30000
Panama,PAN,1965,30000
Panama,PAN,1966,29000
Panama,PAN,1967,28000
Panama,PAN,1968,27000
Panama,PAN,1969,26000
Panama,PAN,1970,25000
Panama,PAN,1971,23000
Panama,PAN,1972,23000
Panama,PAN,1973,23000
Panama,PAN,1974,22000
Panama,PAN,1975,22000
Panama,PAN,1976,22000
Panama,PAN,1977,21000
Panama,PAN,1978,21000
Panama,PAN,1979,21000
Panama,PAN,1980,20000
Panama,PAN,1981,20000
Panama,PAN,1982,20000
Panama,PAN,1983,20000
Panama,PAN,1984,19000
Panama,PAN,1985,19000
Panama,PAN,1986,19000
Panama,PAN,1987,19000
Panama,PAN,1988,20000
Panama,PAN,1989,21000
Panama,PAN,1990,22000
Panama,PAN,1991,18000
Panama,PAN,1992,23000
Panama,PAN,1993,24000
Panama,PAN,1994,24000
Panama,PAN,1995,25000
Panama,PAN,1996,25000
Panama,PAN,1997,25000
Panama,PAN,1998,25000
Panama,PAN,1999,25000
Panama,PAN,2000,25000
Panama,PAN,2001,24000
Panama,PAN,2002,24000
Panama,PAN,2003,24000
Panama,PAN,2004,23000
Panama,PAN,2005,22000
Panama,PAN,2006,22000
Panama,PAN,2007,21000
Panama,PAN,2008,21000
Panama,PAN,2009,20000
Panama,PAN,2010,19000
Panama,PAN,2011,18000
Panama,PAN,2012,18000
Panama,PAN,2013,18000
Panama,PAN,2014,20000
Panama,PAN,2015,19000
Panama,PAN,2016,18000
Panama,PAN,2017,18000
Panama,PAN,2018,17000
Panama,PAN,2019,17000
Panama,PAN,2020,16000
Panama,PAN,2021,16000
Papua New Guinea,PNG,1961,1000
Papua New Guinea,PNG,1962,1000
Papua New Guinea,PNG,1963,1000
Papua New Guinea,PNG,1964,1000
Papua New Guinea,PNG,1965,1000
Papua New Guinea,PNG,1966,1000
Papua New Guinea,PNG,1967,1000
Papua New Guinea,PNG,1968,1000
Papua New Guinea,PNG,1969,1000
Papua New Guinea,PNG,1970,1000
Papua New Guinea,PNG,1971,1000
Papua New Guinea,PNG,1972,1000
Papua New Guinea,PNG,1973,1000
Papua New Guinea,PNG,1974,1000
Papua New Guinea,PNG,1975,1000
Papua New Guinea,PNG,1976,1000
Papua New Guinea,PNG,1977,1000
Papua New Guinea,PNG,1978,1000
Papua New Guinea,PNG,1979,1000
Papua New Guinea,PNG,1980,7000
Papua New Guinea,PNG,1981,4000
Papua New Guinea,PNG,1982,4000
Papua New Guinea,PNG,1983,3000
Papua New Guinea,PNG,1984,4000
Papua New Guinea,PNG,1985,5000
Papua New Guinea,PNG,1986,4000
Papua New Guinea,PNG,1987,5000
Papua New Guinea,PNG,1988,4000
Papua New Guinea,PNG,1989,4000
Papua New Guinea,PNG,1990,4000
Papua New Guinea,PNG,1991,4000
Papua New Guinea,PNG,1992,4000
Papua New Guinea,PNG,1993,5000
Papua New Guinea,PNG,1994,5000
Papua New Guinea,PNG,1995,5000
Papua New Guinea,PNG,1996,6000
Papua New Guinea,PNG,1997,6000
Papua New Guinea,PNG,1998,7000
Papua New Guinea,PNG,1999,8000
Papua New Guinea,PNG,2000,8000
Papua New Guinea,PNG,2001,9000
Papua New Guinea,PNG,2002,10000
Papua New Guinea,PNG,2003,10000
Papua New Guinea,PNG,2004,11000
Papua New Guinea,PNG,2005,11000
Papua New Guinea,PNG,2006,11000
Papua New Guinea,PNG,2007,11000
Papua New Guinea,PNG,2008,12000
Papua New Guinea,PNG,2009,12000
Papua New Guinea,PNG,2010,13000
Papua New Guinea,PNG,2011,14000
Papua New Guinea,PNG,2012,15000
Papua New Guinea,PNG,2013,15000
Papua New Guinea,PNG,2014,15000
Papua New Guinea,PNG,2015,15000
Papua New Guinea,PNG,2016,16000
Papua New Guinea,PNG,2017,15000
Papua New Guinea,PNG,2018,16000
Papua New Guinea,PNG,2019,16000
Papua New Guinea,PNG,2020,17000
Papua New Guinea,PNG,2021,17000
Paraguay,PRY,1961,37000
Paraguay,PRY,1962,39000
Paraguay,PRY,1963,40000
Paraguay,PRY,1964,41000
Paraguay,PRY,1965,43000
Paraguay,PRY,1966,45000
Paraguay,PRY,1967,47000
Paraguay,PRY,1968,40000
Paraguay,PRY,1969,35000
Paraguay,PRY,1970,31000
Paraguay,PRY,1971,29000
Paraguay,PRY,1972,36000
Paraguay,PRY,1973,39000
Paraguay,PRY,1974,41000
Paraguay,PRY,1975,43000
Paraguay,PRY,1976,42000
Paraguay,PRY,1977,42000
Paraguay,PRY,1978,43000
Paraguay,PRY,1979,43000
Paraguay,PRY,1980,48000
Paraguay,PRY,1981,51000
Paraguay,PRY,1982,53000
Paraguay,PRY,1983,53000
Paraguay,PRY,1984,54000
Paraguay,PRY,1985,54000
Paraguay,PRY,1986,56000
Paraguay,PRY,1987,59000
Paraguay,PRY,1988,60000
Paraguay,PRY,1989,61000
Paraguay,PRY,1990,62000
Paraguay,PRY,1991,69000
Paraguay,PRY,1992,70000
Paraguay,PRY,1993,87000
Paraguay,PRY,1994,89000
Paraguay,PRY,1995,86000
Paraguay,PRY,1996,85000
Paraguay,PRY,1997,88000
Paraguay,PRY,1998,90000
Paraguay,PRY,1999,90000
Paraguay,PRY,2000,90000
Paraguay,PRY,2001,95000
Paraguay,PRY,2002,95000
Paraguay,PRY,2003,100000
Paraguay,PRY,2004,105000
Paraguay,PRY,2005,110000
Paraguay,PRY,2006,110000
Paraguay,PRY,2007,150000
Paraguay,PRY,2008,179000
Paraguay,PRY,2009,185000
Paraguay,PRY,2010,190000
Paraguay,PRY,2011,195000
Paraguay,PRY,2012,200000
Paraguay,PRY,2013,202000
Paraguay,PRY,2014,203000
Paraguay,PRY,2015,205000
Paraguay,PRY,2016,206000
Paraguay,PRY,2017,208000
Paraguay,PRY,2018,212000
Paraguay,PRY,2019,211000
Paraguay,PRY,2020,212000
Paraguay,PRY,2021,214000
Philippines,PHL,1961,40000
Philippines,PHL,1962,73000
Philippines,PHL,1963,100000
Philippines,PHL,1964,93000
Philippines,PHL,1965,94000
Philippines,PHL,1966,127000
Philippines,PHL,1967,119000
Philippines,PHL,1968,130000
Philippines,PHL,1969,124000
Philippines,PHL,1970,141000
Philippines,PHL,1971,130000
Philippines,PHL,1972,135000
Philippines,PHL,1973,140000
Philippines,PHL,1974,150000
Philippines,PHL,1975,159000
Philippines,PHL,1976,169000
Philippines,PHL,1977,178000
Philippines,PHL,1978,190000
Philippines,PHL,1979,200000
Philippines,PHL,1980,205000
Philippines,PHL,1981,210000
Philippines,PHL,1982,220000
Philippines,PHL,1983,240000
Philippines,PHL,1984,240000
Philippines,PHL,1985,240000
Philippines,PHL,1986,260000
Philippines,PHL,1987,280000
Philippines,PHL,1988,300000
Philippines,PHL,1989,350000
Philippines,PHL,1990,370000
Philippines,PHL,1991,390000
Philippines,PHL,1992,400000
Philippines,PHL,1993,420000
Philippines,PHL,1994,450000
Philippines,PHL,1995,460000
Philippines,PHL,1996,470000
Philippines,PHL,1997,480000
Philippines,PHL,1998,480000
Philippines,PHL,1999,500000
Philippines,PHL,2000,500000
Philippines,PHL,2001,500000
Philippines,PHL,2002,500000
Philippines,PHL,2003,500000
Philippines,PHL,2004,560000
Philippines,PHL,2005,600000
Philippines,PHL,2006,580000
Philippines,PHL,2007,568000
Philippines,PHL,2008,570000
Philippines,PHL,2009,575000
Philippines,PHL,2010,570000
Philippines,PHL,2011,570000
Philippines,PHL,2012,575000
Philippines,PHL,2013,570000
Philippines,PHL,2014,570000
Philippines,PHL,2015,572000
Philippines,PHL,2016,575000
Philippines,PHL,2017,578000
Philippines,PHL,2018,580000
Philippines,PHL,2019,578000
Philippines,PHL,2020,578000
Philippines,PHL,2021,579000
Poland,POL,1961,809000
Poland,POL,1962,800000
Poland,POL,1963,1339000
Poland,POL,1964,1464000
Poland,POL,1965,1473000
Poland,POL,1966,1483000
Poland,POL,1967,1546000
Poland,POL,1968,1566000
Poland,POL,1969,1669000
Poland,POL,1970,1633000
Poland,POL,1971,1669000
Poland,POL,1972,1727000
Poland,POL,1973,1804000
Poland,POL,1974,1739000
Poland,POL,1975,1806000
Poland,POL,1976,1150000
Poland,POL,1977,594000
Poland,POL,1978,623000
Poland,POL,1979,705000
Poland,POL,1980,501000
Poland,POL,1981,405000
Poland,POL,1982,452000
Poland,POL,1983,514000
Poland,POL,1984,584000
Poland,POL,1985,601000
Poland,POL,1986,614000
Poland,POL,1987,595000
Poland,POL,1988,528000
Poland,POL,1989,548000
Poland,POL,1990,857000
Poland,POL,1991,808000
Poland,POL,1992,847000
Poland,POL,1993,896000
Poland,POL,1994,1069000
Poland,POL,1995,914000
Poland,POL,1996,455000
Poland,POL,1997,472000
Poland,POL,1998,672000
Poland,POL,1999,713000
Poland,POL,2000,802000
Poland,POL,2001,778000
Poland,POL,2002,11532000
Poland,POL,2003,5657000
Poland,POL,2004,4465000
Poland,POL,2005,5008000
Poland,POL,2006,6855000
Poland,POL,2007,6683000
Poland,POL,2008,6370000
Poland,POL,2009,8493000
Poland,POL,2010,10131000
Poland,POL,2011,8175000
Poland,POL,2012,9156000
Poland,POL,2013,8161000
Poland,POL,2014,9449000
Poland,POL,2015,10320000
Poland,POL,2016,11706000
Poland,POL,2017,12228000
Poland,POL,2018,14173000
Poland,POL,2019,15592000
Poland,POL,2020,15892000
Poland,POL,2021,15256000
Portugal,PRT,1974,350000
Portugal,PRT,1975,350000
Portugal,PRT,1976,550000
Portugal,PRT,1977,900000
Portugal,PRT,1978,900000
Portugal,PRT,1979,1800000
Portugal,PRT,1980,2300000
Portugal,PRT,1981,3500000
Portugal,PRT,1982,3200000
Portugal,PRT,1983,3500000
Portugal,PRT,1984,3400000
Portugal,PRT,1985,3800000
Portugal,PRT,1986,4200000
Portugal,PRT,1987,4900000
Portugal,PRT,1988,4900000
Portugal,PRT,1989,5250000
Portugal,PRT,1990,5250000
Portugal,PRT,1991,5250000
Portugal,PRT,1992,5250000
Portugal,PRT,1993,5400000
Portugal,PRT,1994,5400000
Portugal,PRT,1995,5400000
Portugal,PRT,1996,6500000
Portugal,PRT,1997,7000000
Portugal,PRT,1998,7000000
Portugal,PRT,1999,7500000
Portugal,PRT,2000,7500000
Portugal,PRT,2001,7000000
Portugal,PRT,2002,7000000
Portugal,PRT,2003,6000000
Portugal,PRT,2004,7000000
Portugal,PRT,2005,7000000
Portugal,PRT,2006,7200000
Portugal,PRT,2007,7500000
Portugal,PRT,2008,7200000
Portugal,PRT,2009,6800000
Portugal,PRT,2010,6500000
Portugal,PRT,2011,6400000
Portugal,PRT,2012,6450000
Portugal,PRT,2013,6400000
Portugal,PRT,2014,6500000
Portugal,PRT,2015,6507000
Portugal,PRT,2016,6479000
Portugal,PRT,2017,6400000
Reunion,REU,1986,10000
Reunion,REU,1987,39000
Reunion,REU,1988,44000
Reunion,REU,1989,52000
Reunion,REU,1990,145000
Reunion,REU,1991,282000
Reunion,REU,1992,273000
Reunion,REU,1993,270000
Reunion,REU,1994,270000
Reunion,REU,1995,270000
Reunion,REU,1996,270000
Reunion,REU,1997,270000
Reunion,REU,1998,260000
Reunion,REU,1999,260000
Reunion,REU,2000,260000
Reunion,REU,2001,260000
Reunion,REU,2002,250000
Reunion,REU,2003,250000
Reunion,REU,2004,250000
Reunion,REU,2005,240000
Reunion,REU,2006,240000
Romania,ROU,1961,760000
Romania,ROU,1962,900000
Romania,ROU,1963,680000
Romania,ROU,1964,760000
Romania,ROU,1965,800000
Romania,ROU,1966,792000
Romania,ROU,1967,962000
Romania,ROU,1968,1126000
Romania,ROU,1969,1034000
Romania,ROU,1970,1256000
Romania,ROU,1971,1353000
Romania,ROU,1972,1449000
Romania,ROU,1973,1640000
Romania,ROU,1974,1600000
Romania,ROU,1975,1700000
Romania,ROU,1976,1500000
Romania,ROU,1977,1800000
Romania,ROU,1978,1700000
Romania,ROU,1979,1800000
Romania,ROU,1980,1500000
Romania,ROU,1981,1700000
Romania,ROU,1982,1944000
Romania,ROU,1983,930000
Romania,ROU,1984,1000000
Romania,ROU,1985,1000000
Romania,ROU,1986,1100000
Romania,ROU,1987,1200000
Romania,ROU,1988,1000000
Romania,ROU,1989,1000000
Romania,ROU,1990,900000
Romania,ROU,1991,950000
Romania,ROU,1992,1000000
Romania,ROU,1993,900000
Romania,ROU,1994,900000
Romania,ROU,1995,820000
Romania,ROU,1996,935000
Romania,ROU,1997,920000
Romania,ROU,1998,900000
Romania,ROU,1999,860000
Romania,ROU,2000,850000
Romania,ROU,2001,860000
Romania,ROU,2002,860000
