Entity,Code,Year,Buffalo | 00000946 || Stocks | 005111 || animals
Upper-middle-income countries,,1981,27103300
Upper-middle-income countries,,1982,27665333
Upper-middle-income countries,,1983,27839628
Upper-middle-income countries,,1984,27833050
Upper-middle-income countries,,1985,27997320
Upper-middle-income countries,,1986,28550313
Upper-middle-income countries,,1987,29256017
Upper-middle-income countries,,1988,29042639
Upper-middle-income countries,,1989,29088045
Upper-middle-income countries,,1990,29137024
Upper-middle-income countries,,1991,29141761
Upper-middle-income countries,,1992,29236671
Upper-middle-income countries,,1993,29428328
Upper-middle-income countries,,1994,29584269
Upper-middle-income countries,,1995,29659415
Upper-middle-income countries,,1996,28500250
Upper-middle-income countries,,1997,24312138
Upper-middle-income countries,,1998,26653580
Upper-middle-income countries,,1999,26434775
Upper-middle-income countries,,2000,26204155
Upper-middle-income countries,,2001,26188097
Upper-middle-income countries,,2002,26186819
Upper-middle-income countries,,2003,26324677
Upper-middle-income countries,,2004,25905681
Upper-middle-income countries,,2005,26150685
Upper-middle-income countries,,2006,26416010
Upper-middle-income countries,,2007,26573679
Upper-middle-income countries,,2008,26967809
Upper-middle-income countries,,2009,33752642
Upper-middle-income countries,,2010,33104464
Upper-middle-income countries,,2011,31949313
Upper-middle-income countries,,2012,31174081
Upper-middle-income countries,,2013,30427591
Upper-middle-income countries,,2014,30242117
Upper-middle-income countries,,2015,30342633
Upper-middle-income countries,,2016,30664626
Upper-middle-income countries,,2017,30042395
Upper-middle-income countries,,2018,30769676
Upper-middle-income countries,,2019,31040666
Upper-middle-income countries,,2020,30767961
Upper-middle-income countries,,2021,30471657
Vietnam,VNM,1961,2252000
Vietnam,VNM,1962,2268400
Vietnam,VNM,1963,2351800
Vietnam,VNM,1964,2387300
Vietnam,VNM,1965,2344400
Vietnam,VNM,1966,2413200
Vietnam,VNM,1967,2310100
Vietnam,VNM,1968,2312900
Vietnam,VNM,1969,2310100
Vietnam,VNM,1970,2270700
Vietnam,VNM,1971,2289100
Vietnam,VNM,1972,2231300
Vietnam,VNM,1973,2259500
Vietnam,VNM,1974,2292500
Vietnam,VNM,1975,2188800
Vietnam,VNM,1976,2256500
Vietnam,VNM,1977,2289700
Vietnam,VNM,1978,2327700
Vietnam,VNM,1979,2293000
Vietnam,VNM,1980,2313000
Vietnam,VNM,1981,2380400
Vietnam,VNM,1982,2445100
Vietnam,VNM,1983,2500200
Vietnam,VNM,1984,2549200
Vietnam,VNM,1985,2590200
Vietnam,VNM,1986,2657600
Vietnam,VNM,1987,2752700
Vietnam,VNM,1988,2806800
Vietnam,VNM,1989,2871300
Vietnam,VNM,1990,2854100
Vietnam,VNM,1991,2858600
Vietnam,VNM,1992,2886500
Vietnam,VNM,1993,2960800
Vietnam,VNM,1994,2977300
Vietnam,VNM,1995,2962800
Vietnam,VNM,1996,2953698
Vietnam,VNM,1997,2943615
Vietnam,VNM,1998,2951357
Vietnam,VNM,1999,2955700
Vietnam,VNM,2000,2897220
Vietnam,VNM,2001,2807874
Vietnam,VNM,2002,2814452
Vietnam,VNM,2003,2834886
Vietnam,VNM,2004,2869802
Vietnam,VNM,2005,2922155
Vietnam,VNM,2006,2921000
Vietnam,VNM,2007,2996400
Vietnam,VNM,2008,2897700
Vietnam,VNM,2009,2886600
Vietnam,VNM,2010,2877000
Vietnam,VNM,2011,2712000
Vietnam,VNM,2012,2627813
Vietnam,VNM,2013,2559539
Vietnam,VNM,2014,2521400
Vietnam,VNM,2015,2524000
Vietnam,VNM,2016,2519411
Vietnam,VNM,2017,2491662
Vietnam,VNM,2018,2425105
Vietnam,VNM,2019,2387887
Vietnam,VNM,2020,2332754
Vietnam,VNM,2021,2264700
Western Asia (FAO),,1961,1391600
Western Asia (FAO),,1962,1387300
Western Asia (FAO),,1963,1401700
Western Asia (FAO),,1964,1397560
Western Asia (FAO),,1965,1428622
Western Asia (FAO),,1966,1458000
Western Asia (FAO),,1967,1505000
Western Asia (FAO),,1968,1510178
Western Asia (FAO),,1969,1529016
Western Asia (FAO),,1970,1467691
Western Asia (FAO),,1971,1388546
Western Asia (FAO),,1972,1313637
Western Asia (FAO),,1973,1280776
Western Asia (FAO),,1974,1208556
Western Asia (FAO),,1975,1184942
Western Asia (FAO),,1976,1199065
Western Asia (FAO),,1977,1218336
Western Asia (FAO),,1978,1184433
Western Asia (FAO),,1979,1195855
Western Asia (FAO),,1980,1212460
Western Asia (FAO),,1981,1208332
Western Asia (FAO),,1982,1178650
Western Asia (FAO),,1983,985650
Western Asia (FAO),,1984,930218
Western Asia (FAO),,1985,701110
Western Asia (FAO),,1986,694494
Western Asia (FAO),,1987,681550
Western Asia (FAO),,1988,666436
Western Asia (FAO),,1989,631309
Western Asia (FAO),,1990,580005
Western Asia (FAO),,1991,482298
Western Asia (FAO),,1992,790191
Western Asia (FAO),,1993,781448
Western Asia (FAO),,1994,718084
Western Asia (FAO),,1995,691392
Western Asia (FAO),,1996,627993
Western Asia (FAO),,1997,624441
Western Asia (FAO),,1998,591962
Western Asia (FAO),,1999,585307
Western Asia (FAO),,2000,604741
Western Asia (FAO),,2001,580612
Western Asia (FAO),,2002,589091
Western Asia (FAO),,2003,570529
Western Asia (FAO),,2004,558507
Western Asia (FAO),,2005,652423
Western Asia (FAO),,2006,842751
Western Asia (FAO),,2007,820664
Western Asia (FAO),,2008,693714
Western Asia (FAO),,2009,684479
Western Asia (FAO),,2010,684162
Western Asia (FAO),,2011,681180
Western Asia (FAO),,2012,700684
Western Asia (FAO),,2013,575413
Western Asia (FAO),,2014,585373
Western Asia (FAO),,2015,586630
Western Asia (FAO),,2016,577213
Western Asia (FAO),,2017,574362
Western Asia (FAO),,2018,598600
Western Asia (FAO),,2019,599224
Western Asia (FAO),,2020,600337
Western Asia (FAO),,2021,584066
Western Europe (FAO),,2010,4200
Western Europe (FAO),,2011,4574
Western Europe (FAO),,2012,4975
Western Europe (FAO),,2013,5475
Western Europe (FAO),,2014,6507
Western Europe (FAO),,2015,7972
Western Europe (FAO),,2016,7972
Western Europe (FAO),,2017,8674
Western Europe (FAO),,2018,9610
Western Europe (FAO),,2019,10110
Western Europe (FAO),,2020,10700
Western Europe (FAO),,2021,11220
World,OWID_WRL,1961,88321104
World,OWID_WRL,1962,89302240
World,OWID_WRL,1963,89767848
World,OWID_WRL,1964,93361016
World,OWID_WRL,1965,94373056
World,OWID_WRL,1966,98894688
World,OWID_WRL,1967,101172464
World,OWID_WRL,1968,104400752
World,OWID_WRL,1969,106224224
World,OWID_WRL,1970,107262240
World,OWID_WRL,1971,108708024
World,OWID_WRL,1972,109633048
World,OWID_WRL,1973,111123800
World,OWID_WRL,1974,113043536
World,OWID_WRL,1975,113029712
World,OWID_WRL,1976,113820904
World,OWID_WRL,1977,114840552
World,OWID_WRL,1978,116637096
World,OWID_WRL,1979,118973184
World,OWID_WRL,1980,121493488
World,OWID_WRL,1981,124211640
World,OWID_WRL,1982,127542104
World,OWID_WRL,1983,130092248
World,OWID_WRL,1984,133173256
World,OWID_WRL,1985,136241552
World,OWID_WRL,1986,141829312
World,OWID_WRL,1987,141761920
World,OWID_WRL,1988,143622752
World,OWID_WRL,1989,145643216
World,OWID_WRL,1990,148184016
World,OWID_WRL,1991,149685088
World,OWID_WRL,1992,152491360
World,OWID_WRL,1993,154080064
World,OWID_WRL,1994,156407072
World,OWID_WRL,1995,158531984
World,OWID_WRL,1996,159238320
World,OWID_WRL,1997,157095232
World,OWID_WRL,1998,160657440
World,OWID_WRL,1999,162268544
World,OWID_WRL,2000,164254816
World,OWID_WRL,2001,166280336
World,OWID_WRL,2002,168745136
World,OWID_WRL,2003,171513792
World,OWID_WRL,2004,174014528
World,OWID_WRL,2005,177006336
World,OWID_WRL,2006,180660272
World,OWID_WRL,2007,184120528
World,OWID_WRL,2008,185839216
World,OWID_WRL,2009,194180352
World,OWID_WRL,2010,194077904
World,OWID_WRL,2011,195327712
World,OWID_WRL,2012,196565040
World,OWID_WRL,2013,196954192
World,OWID_WRL,2014,198335136
World,OWID_WRL,2015,199697424
World,OWID_WRL,2016,200954704
World,OWID_WRL,2017,201531072
World,OWID_WRL,2018,200973648
World,OWID_WRL,2019,200441024
World,OWID_WRL,2020,201181520
World,OWID_WRL,2021,203939152
Yugoslavia,OWID_YGS,1961,59000
Yugoslavia,OWID_YGS,1962,57000
Yugoslavia,OWID_YGS,1963,59000
Yugoslavia,OWID_YGS,1964,61000
Yugoslavia,OWID_YGS,1965,55000
Yugoslavia,OWID_YGS,1966,59000
Yugoslavia,OWID_YGS,1967,63000
Yugoslavia,OWID_YGS,1968,44000
Yugoslavia,OWID_YGS,1969,44000
Yugoslavia,OWID_YGS,1970,46487
Yugoslavia,OWID_YGS,1971,64000
Yugoslavia,OWID_YGS,1972,66000
Yugoslavia,OWID_YGS,1973,59000
Yugoslavia,OWID_YGS,1974,62000
Yugoslavia,OWID_YGS,1975,66000
Yugoslavia,OWID_YGS,1976,66000
Yugoslavia,OWID_YGS,1977,64502
Yugoslavia,OWID_YGS,1978,74931
Yugoslavia,OWID_YGS,1979,86670
Yugoslavia,OWID_YGS,1980,64443
Yugoslavia,OWID_YGS,1981,60000
Yugoslavia,OWID_YGS,1982,45000
Yugoslavia,OWID_YGS,1983,50000
Yugoslavia,OWID_YGS,1984,42000
Yugoslavia,OWID_YGS,1985,41483
Yugoslavia,OWID_YGS,1986,36000
Yugoslavia,OWID_YGS,1987,27466
Yugoslavia,OWID_YGS,1988,25000
Yugoslavia,OWID_YGS,1989,27243
Yugoslavia,OWID_YGS,1990,21000
Yugoslavia,OWID_YGS,1991,37000
