Answer Page,Metric,Company,Year,Value,Source Page,Answer ID,Original Source,Source Count,Comments,ISIN
https://wikirate.org/GreenDex+Annual_Revenue+Unilever+2003,GreenDex+Annual Revenue,Unilever,2003,48701000000,,,,,,GB00B10RZP78;NL0000388684;NL0000388726;NL0000388742;NL0015000S61;NL0015000YS1;NL0015000ZW0;NL00150016G8;NL0015001BD9;NL0015001FI9;NL0015001L26;NL0015001S78;NL0015001YU5;NL00150023K6;US013078AA81;US9047677045
https://wikirate.org/GreenDex+Annual_Revenue+Unilever+2004,GreenDex+Annual Revenue,Unilever,2004,47981000000,,,,,,GB00B10RZP78;NL0000388684;NL0000388726;NL0000388742;NL0015000S61;NL0015000YS1;NL0015000ZW0;NL00150016G8;NL0015001BD9;NL0015001FI9;NL0015001L26;NL0015001S78;NL0015001YU5;NL00150023K6;US013078AA81;US9047677045
https://wikirate.org/GreenDex+Annual_Revenue+Unilever+2005,GreenDex+Annual Revenue,Unilever,2005,47862000000,,,,,,GB00B10RZP78;NL0000388684;NL0000388726;NL0000388742;NL0015000S61;NL0015000YS1;NL0015000ZW0;NL00150016G8;NL0015001BD9;NL0015001FI9;NL0015001L26;NL0015001S78;NL0015001YU5;NL00150023K6;US013078AA81;US9047677045
https://wikirate.org/GreenDex+Annual_Revenue+Unilever+2006,GreenDex+Annual Revenue,Unilever,2006,49802000000,,,,,,GB00B10RZP78;NL0000388684;NL0000388726;NL0000388742;NL0015000S61;NL0015000YS1;NL0015000ZW0;NL00150016G8;NL0015001BD9;NL0015001FI9;NL0015001L26;NL0015001S78;NL0015001YU5;NL00150023K6;US013078AA81;US9047677045
https://wikirate.org/GreenDex+Annual_Revenue+Unilever+2007,GreenDex+Annual Revenue,Unilever,2007,55072747000,,,,,,GB00B10RZP78;NL0000388684;NL0000388726;NL0000388742;NL0015000S61;NL0015000YS1;NL0015000ZW0;NL00150016G8;NL0015001BD9;NL0015001FI9;NL0015001L26;NL0015001S78;NL0015001YU5;NL00150023K6;US013078AA81;US9047677045
https://wikirate.org/GreenDex+Annual_Revenue+Unilever+2008,GreenDex+Annual Revenue,Unilever,2008,59620000000,,,,,,GB00B10RZP78;NL0000388684;NL0000388726;NL0000388742;NL0015000S61;NL0015000YS1;NL0015000ZW0;NL00150016G8;NL0015001BD9;NL0015001FI9;NL0015001L26;NL0015001S78;NL0015001YU5;NL00150023K6;US013078AA81;US9047677045
https://wikirate.org/GreenDex+Annual_Revenue+Unilever+2009,GreenDex+Annual Revenue,Unilever,2009,55540000000,,,,,,GB00B10RZP78;NL0000388684;NL0000388726;NL0000388742;NL0015000S61;NL0015000YS1;NL0015000ZW0;NL00150016G8;NL0015001BD9;NL0015001FI9;NL0015001L26;NL0015001S78;NL0015001YU5;NL00150023K6;US013078AA81;US9047677045
https://wikirate.org/GreenDex+Annual_Revenue+Unilever+2010,GreenDex+Annual Revenue,Unilever,2010,58780000000,,,,,,GB00B10RZP78;NL0000388684;NL0000388726;NL0000388742;NL0015000S61;NL0015000YS1;NL0015000ZW0;NL00150016G8;NL0015001BD9;NL0015001FI9;NL0015001L26;NL0015001S78;NL0015001YU5;NL00150023K6;US013078AA81;US9047677045
https://wikirate.org/GreenDex+Annual_Revenue+Unilever+2011,GreenDex+Annual Revenue,Unilever,2011,64720000000,,,,,,GB00B10RZP78;NL0000388684;NL0000388726;NL0000388742;NL0015000S61;NL0015000YS1;NL0015000ZW0;NL00150016G8;NL0015001BD9;NL0015001FI9;NL0015001L26;NL0015001S78;NL0015001YU5;NL00150023K6;US013078AA81;US9047677045
https://wikirate.org/GreenDex+Annual_Revenue+Unilever+2012,GreenDex+Annual Revenue,Unilever,2012,66010000000,,,,,,GB00B10RZP78;NL0000388684;NL0000388726;NL0000388742;NL0015000S61;NL0015000YS1;NL0015000ZW0;NL00150016G8;NL0015001BD9;NL0015001FI9;NL0015001L26;NL0015001S78;NL0015001YU5;NL00150023K6;US013078AA81;US9047677045
https://wikirate.org/GreenDex+Annual_Revenue+Unilever+2013,GreenDex+Annual Revenue,Unilever,2013,66150000000,,,,,,GB00B10RZP78;NL0000388684;NL0000388726;NL0000388742;NL0015000S61;NL0015000YS1;NL0015000ZW0;NL00150016G8;NL0015001BD9;NL0015001FI9;NL0015001L26;NL0015001S78;NL0015001YU5;NL00150023K6;US013078AA81;US9047677045
https://wikirate.org/GreenDex+Annual_Revenue+Unilever+2014,GreenDex+Annual Revenue,Unilever,2014,64390000000,,,,,,GB00B10RZP78;NL0000388684;NL0000388726;NL0000388742;NL0015000S61;NL0015000YS1;NL0015000ZW0;NL00150016G8;NL0015001BD9;NL0015001FI9;NL0015001L26;NL0015001S78;NL0015001YU5;NL00150023K6;US013078AA81;US9047677045
https://wikirate.org/GreenDex+Annual_Revenue+Unilever+2015,GreenDex+Annual Revenue,Unilever,2015,59110000000,,,,,,GB00B10RZP78;NL0000388684;NL0000388726;NL0000388742;NL0015000S61;NL0015000YS1;NL0015000ZW0;NL00150016G8;NL0015001BD9;NL0015001FI9;NL0015001L26;NL0015001S78;NL0015001YU5;NL00150023K6;US013078AA81;US9047677045
https://wikirate.org/GreenDex+Annual_Revenue+Unilever+2016,GreenDex+Annual Revenue,Unilever,2016,58330000000,,,,,,GB00B10RZP78;NL0000388684;NL0000388726;NL0000388742;NL0015000S61;NL0015000YS1;NL0015000ZW0;NL00150016G8;NL0015001BD9;NL0015001FI9;NL0015001L26;NL0015001S78;NL0015001YU5;NL00150023K6;US013078AA81;US9047677045
https://wikirate.org/GreenDex+Annual_Revenue+Unilever+2017,GreenDex+Annual Revenue,Unilever,2017,60710000000,,,,,,GB00B10RZP78;NL0000388684;NL0000388726;NL0000388742;NL0015000S61;NL0015000YS1;NL0015000ZW0;NL00150016G8;NL0015001BD9;NL0015001FI9;NL0015001L26;NL0015001S78;NL0015001YU5;NL00150023K6;US013078AA81;US9047677045
https://wikirate.org/GreenDex+Annual_Revenue+Unilever+2018,GreenDex+Annual Revenue,Unilever,2018,57400000000,,,,,,GB00B10RZP78;NL0000388684;NL0000388726;NL0000388742;NL0015000S61;NL0015000YS1;NL0015000ZW0;NL00150016G8;NL0015001BD9;NL0015001FI9;NL0015001L26;NL0015001S78;NL0015001YU5;NL00150023K6;US013078AA81;US9047677045
https://wikirate.org/GreenDex+Annual_Revenue+Unilever+2019,GreenDex+Annual Revenue,Unilever,2019,58990000000,,,,,,GB00B10RZP78;NL0000388684;NL0000388726;NL0000388742;NL0015000S61;NL0015000YS1;NL0015000ZW0;NL00150016G8;NL0015001BD9;NL0015001FI9;NL0015001L26;NL0015001S78;NL0015001YU5;NL00150023K6;US013078AA81;US9047677045
https://wikirate.org/GreenDex+Annual_Revenue+Unilever+2020,GreenDex+Annual Revenue,Unilever,2020,57400000000,,,,,,GB00B10RZP78;NL0000388684;NL0000388726;NL0000388742;NL0015000S61;NL0015000YS1;NL0015000ZW0;NL00150016G8;NL0015001BD9;NL0015001FI9;NL0015001L26;NL0015001S78;NL0015001YU5;NL00150023K6;US013078AA81;US9047677045
https://wikirate.org/GreenDex+Annual_Revenue+Unilever+2021,GreenDex+Annual Revenue,Unilever,2021,59900000000,,,,,,GB00B10RZP78;NL0000388684;NL0000388726;NL0000388742;NL0015000S61;NL0015000YS1;NL0015000ZW0;NL00150016G8;NL0015001BD9;NL0015001FI9;NL0015001L26;NL0015001S78;NL0015001YU5;NL00150023K6;US013078AA81;US9047677045
https://wikirate.org/GreenDex+Annual_Revenue+Unilever+2022,GreenDex+Annual Revenue,Unilever,2022,57800000000.0,,,,,,GB00B10RZP78;NL0000388684;NL0000388726;NL0000388742;NL0015000S61;NL0015000YS1;NL0015000ZW0;NL00150016G8;NL0015001BD9;NL0015001FI9;NL0015001L26;NL0015001S78;NL0015001YU5;NL00150023K6;US013078AA81;US9047677045
https://wikirate.org/GreenDex+Annual_Revenue+Unilever+2023,GreenDex+Annual Revenue,Unilever,2023,60000000000,,,,,,GB00B10RZP78;NL0000388684;NL0000388726;NL0000388742;NL0015000S61;NL0015000YS1;NL0015000ZW0;NL00150016G8;NL0015001BD9;NL0015001FI9;NL0015001L26;NL0015001S78;NL0015001YU5;NL00150023K6;US013078AA81;US9047677045
https://wikirate.org/~16200168,ShareAction+Assessing Grievance Mechanisms Against UNGPBHR,Unilever,2022,Yes,https://wikirate.org/~15958893,16200168.0,,1.0,,GB00B10RZP78;NL0000388684;NL0000388726;NL0000388742;NL0015000S61;NL0015000YS1;NL0015000ZW0;NL00150016G8;NL0015001BD9;NL0015001FI9;NL0015001L26;NL0015001S78;NL0015001YU5;NL00150023K6;US013078AA81;US9047677045
https://wikirate.org/Walk_Free+AUS_MSA_Beyond_Compliance_Disclosure_Rate+Unilever+2023,Walk Free+AUS MSA Beyond Compliance Disclosure Rate,Unilever,2023,Unknown,,,,,,GB00B10RZP78;NL0000388684;NL0000388726;NL0000388742;NL0015000S61;NL0015000YS1;NL0015000ZW0;NL00150016G8;NL0015001BD9;NL0015001FI9;NL0015001L26;NL0015001S78;NL0015001YU5;NL00150023K6;US013078AA81;US9047677045
https://wikirate.org/Walk_Free+Australian_MSA_Registry_Submission+Unilever+2017,Walk Free+Australian MSA Registry Submission,Unilever,2017,No,,,,,,GB00B10RZP78;NL0000388684;NL0000388726;NL0000388742;NL0015000S61;NL0015000YS1;NL0015000ZW0;NL00150016G8;NL0015001BD9;NL0015001FI9;NL0015001L26;NL0015001S78;NL0015001YU5;NL00150023K6;US013078AA81;US9047677045
https://wikirate.org/Walk_Free+Australian_MSA_Registry_Submission+Unilever+2020,Walk Free+Australian MSA Registry Submission,Unilever,2020,No,,,,,,GB00B10RZP78;NL0000388684;NL0000388726;NL0000388742;NL0015000S61;NL0015000YS1;NL0015000ZW0;NL00150016G8;NL0015001BD9;NL0015001FI9;NL0015001L26;NL0015001S78;NL0015001YU5;NL00150023K6;US013078AA81;US9047677045
https://wikirate.org/Walk_Free+Australian_MSA_Registry_Submission+Unilever+2021,Walk Free+Australian MSA Registry Submission,Unilever,2021,No,,,,,,GB00B10RZP78;NL0000388684;NL0000388726;NL0000388742;NL0015000S61;NL0015000YS1;NL0015000ZW0;NL00150016G8;NL0015001BD9;NL0015001FI9;NL0015001L26;NL0015001S78;NL0015001YU5;NL00150023K6;US013078AA81;US9047677045
https://wikirate.org/Walk_Free+Australian_MSA_Registry_Submission+Unilever+2022,Walk Free+Australian MSA Registry Submission,Unilever,2022,No,,,,,,GB00B10RZP78;NL0000388684;NL0000388726;NL0000388742;NL0015000S61;NL0015000YS1;NL0015000ZW0;NL00150016G8;NL0015001BD9;NL0015001FI9;NL0015001L26;NL0015001S78;NL0015001YU5;NL00150023K6;US013078AA81;US9047677045
https://wikirate.org/Walk_Free+Australian_MSA_Registry_Submission+Unilever+2023,Walk Free+Australian MSA Registry Submission,Unilever,2023,No,,,,,,GB00B10RZP78;NL0000388684;NL0000388726;NL0000388742;NL0015000S61;NL0015000YS1;NL0015000ZW0;NL00150016G8;NL0015001BD9;NL0015001FI9;NL0015001L26;NL0015001S78;NL0015001YU5;NL00150023K6;US013078AA81;US9047677045
https://wikirate.org/Walk_Free+Australian_MSA_statement_assessed+Unilever+2017,Walk Free+Australian MSA statement assessed,Unilever,2017,No,,,,,,GB00B10RZP78;NL0000388684;NL0000388726;NL0000388742;NL0015000S61;NL0015000YS1;NL0015000ZW0;NL00150016G8;NL0015001BD9;NL0015001FI9;NL0015001L26;NL0015001S78;NL0015001YU5;NL00150023K6;US013078AA81;US9047677045
https://wikirate.org/Walk_Free+Australian_MSA_statement_assessed+Unilever+2020,Walk Free+Australian MSA statement assessed,Unilever,2020,No,,,,,,GB00B10RZP78;NL0000388684;NL0000388726;NL0000388742;NL0015000S61;NL0015000YS1;NL0015000ZW0;NL00150016G8;NL0015001BD9;NL0015001FI9;NL0015001L26;NL0015001S78;NL0015001YU5;NL00150023K6;US013078AA81;US9047677045
https://wikirate.org/Walk_Free+Australian_MSA_statement_assessed+Unilever+2021,Walk Free+Australian MSA statement assessed,Unilever,2021,No,,,,,,GB00B10RZP78;NL0000388684;NL0000388726;NL0000388742;NL0015000S61;NL0015000YS1;NL0015000ZW0;NL00150016G8;NL0015001BD9;NL0015001FI9;NL0015001L26;NL0015001S78;NL0015001YU5;NL00150023K6;US013078AA81;US9047677045
https://wikirate.org/Walk_Free+Australian_MSA_statement_assessed+Unilever+2022,Walk Free+Australian MSA statement assessed,Unilever,2022,No,,,,,,GB00B10RZP78;NL0000388684;NL0000388726;NL0000388742;NL0015000S61;NL0015000YS1;NL0015000ZW0;NL00150016G8;NL0015001BD9;NL0015001FI9;NL0015001L26;NL0015001S78;NL0015001YU5;NL00150023K6;US013078AA81;US9047677045
https://wikirate.org/Walk_Free+Australian_MSA_statement_assessed+Unilever+2023,Walk Free+Australian MSA statement assessed,Unilever,2023,Yes,,,,,,GB00B10RZP78;NL0000388684;NL0000388726;NL0000388742;NL0015000S61;NL0015000YS1;NL0015000ZW0;NL00150016G8;NL0015001BD9;NL0015001FI9;NL0015001L26;NL0015001S78;NL0015001YU5;NL00150023K6;US013078AA81;US9047677045
https://wikirate.org/~3503687,"Global Reporting Initiative+Average hours of training (female), GRI 404-1 (formerly G4-LA9)",Unilever,2000,Unknown,https://wikirate.org/~3503682,3503687.0,https://www.unilever.com/Images/2000-unilever-annual-review-part1_tcm244-424108_en.pdf,1.0,,GB00B10RZP78;NL0000388684;NL0000388726;NL0000388742;NL0015000S61;NL0015000YS1;NL0015000ZW0;NL00150016G8;NL0015001BD9;NL0015001FI9;NL0015001L26;NL0015001S78;NL0015001YU5;NL00150023K6;US013078AA81;US9047677045
https://wikirate.org/~3503676,"Global Reporting Initiative+Average hours of training (female), GRI 404-1 (formerly G4-LA9)",Unilever,2001,Unknown,https://wikirate.org/~3503671,3503676.0,https://www.unilever.com/Images/2001-ara-en_tcm244-424099_en.pdf,1.0,,GB00B10RZP78;NL0000388684;NL0000388726;NL0000388742;NL0015000S61;NL0015000YS1;NL0015000ZW0;NL00150016G8;NL0015001BD9;NL0015001FI9;NL0015001L26;NL0015001S78;NL0015001YU5;NL00150023K6;US013078AA81;US9047677045
https://wikirate.org/~3503659,"Global Reporting Initiative+Average hours of training (female), GRI 404-1 (formerly G4-LA9)",Unilever,2002,Unknown,https://wikirate.org/~3503613,3503659.0,https://www.unilever.com/Images/2003-annual-report-english_tcm244-424086_1_en.pdf,1.0,,GB00B10RZP78;NL0000388684;NL0000388726;NL0000388742;NL0015000S61;NL0015000YS1;NL0015000ZW0;NL00150016G8;NL0015001BD9;NL0015001FI9;NL0015001L26;NL0015001S78;NL0015001YU5;NL00150023K6;US013078AA81;US9047677045
https://wikirate.org/~3503721,"Global Reporting Initiative+Average hours of training (female), GRI 404-1 (formerly G4-LA9)",Unilever,2003,Unknown,https://wikirate.org/~3503718,3503721.0,,1.0,,GB00B10RZP78;NL0000388684;NL0000388726;NL0000388742;NL0015000S61;NL0015000YS1;NL0015000ZW0;NL00150016G8;NL0015001BD9;NL0015001FI9;NL0015001L26;NL0015001S78;NL0015001YU5;NL00150023K6;US013078AA81;US9047677045
https://wikirate.org/~3503768,"Global Reporting Initiative+Average hours of training (female), GRI 404-1 (formerly G4-LA9)",Unilever,2004,Unknown,https://wikirate.org/~3503765,3503768.0,,1.0,,GB00B10RZP78;NL0000388684;NL0000388726;NL0000388742;NL0015000S61;NL0015000YS1;NL0015000ZW0;NL00150016G8;NL0015001BD9;NL0015001FI9;NL0015001L26;NL0015001S78;NL0015001YU5;NL00150023K6;US013078AA81;US9047677045
https://wikirate.org/~3503817,"Global Reporting Initiative+Average hours of training (female), GRI 404-1 (formerly G4-LA9)",Unilever,2005,Unknown,https://wikirate.org/~3503804,3503817.0,,1.0,,GB00B10RZP78;NL0000388684;NL0000388726;NL0000388742;NL0015000S61;NL0015000YS1;NL0015000ZW0;NL00150016G8;NL0015001BD9;NL0015001FI9;NL0015001L26;NL0015001S78;NL0015001YU5;NL00150023K6;US013078AA81;US9047677045
https://wikirate.org/~3503824,"Global Reporting Initiative+Average hours of training (female), GRI 404-1 (formerly G4-LA9)",Unilever,2006,Unknown,https://wikirate.org/~3503821,3503824.0,,1.0,,GB00B10RZP78;NL0000388684;NL0000388726;NL0000388742;NL0015000S61;NL0015000YS1;NL0015000ZW0;NL00150016G8;NL0015001BD9;NL0015001FI9;NL0015001L26;NL0015001S78;NL0015001YU5;NL00150023K6;US013078AA81;US9047677045
https://wikirate.org/~3503865,"Global Reporting Initiative+Average hours of training (female), GRI 404-1 (formerly G4-LA9)",Unilever,2007,Unknown,https://wikirate.org/~3503845,3503865.0,,1.0,,GB00B10RZP78;NL0000388684;NL0000388726;NL0000388742;NL0015000S61;NL0015000YS1;NL0015000ZW0;NL00150016G8;NL0015001BD9;NL0015001FI9;NL0015001L26;NL0015001S78;NL0015001YU5;NL00150023K6;US013078AA81;US9047677045
https://wikirate.org/~3503874,"Global Reporting Initiative+Average hours of training (female), GRI 404-1 (formerly G4-LA9)",Unilever,2008,Unknown,https://wikirate.org/~3503871,3503874.0,,1.0,,GB00B10RZP78;NL0000388684;NL0000388726;NL0000388742;NL0015000S61;NL0015000YS1;NL0015000ZW0;NL00150016G8;NL0015001BD9;NL0015001FI9;NL0015001L26;NL0015001S78;NL0015001YU5;NL00150023K6;US013078AA81;US9047677045
https://wikirate.org/~3503901,"Global Reporting Initiative+Average hours of training (female), GRI 404-1 (formerly G4-LA9)",Unilever,2009,Unknown,https://wikirate.org/~3503888,3503901.0,,1.0,,GB00B10RZP78;NL0000388684;NL0000388726;NL0000388742;NL0015000S61;NL0015000YS1;NL0015000ZW0;NL00150016G8;NL0015001BD9;NL0015001FI9;NL0015001L26;NL0015001S78;NL0015001YU5;NL00150023K6;US013078AA81;US9047677045
https://wikirate.org/~3503912,"Global Reporting Initiative+Average hours of training (female), GRI 404-1 (formerly G4-LA9)",Unilever,2010,Unknown,https://wikirate.org/~3503909,3503912.0,,1.0,,GB00B10RZP78;NL0000388684;NL0000388726;NL0000388742;NL0015000S61;NL0015000YS1;NL0015000ZW0;NL00150016G8;NL0015001BD9;NL0015001FI9;NL0015001L26;NL0015001S78;NL0015001YU5;NL00150023K6;US013078AA81;US9047677045
https://wikirate.org/~3513026,"Global Reporting Initiative+Average hours of training (female), GRI 404-1 (formerly G4-LA9)",Unilever,2011,Unknown,https://wikirate.org/~3464067,3513026.0,https://www.unilever.com/Images/unilever-ar11_tcm244-421850_en.pdf,1.0,,GB00B10RZP78;NL0000388684;NL0000388726;NL0000388742;NL0015000S61;NL0015000YS1;NL0015000ZW0;NL00150016G8;NL0015001BD9;NL0015001FI9;NL0015001L26;NL0015001S78;NL0015001YU5;NL00150023K6;US013078AA81;US9047677045
https://wikirate.org/~3513022,"Global Reporting Initiative+Average hours of training (female), GRI 404-1 (formerly G4-LA9)",Unilever,2012,Unknown,https://wikirate.org/~3463979,3513022.0,https://www.unilever.com/Images/ir-unilever-ar12_tcm244-421760_en.pdf,1.0,,GB00B10RZP78;NL0000388684;NL0000388726;NL0000388742;NL0015000S61;NL0015000YS1;NL0015000ZW0;NL00150016G8;NL0015001BD9;NL0015001FI9;NL0015001L26;NL0015001S78;NL0015001YU5;NL00150023K6;US013078AA81;US9047677045
https://wikirate.org/~3513008,"Global Reporting Initiative+Average hours of training (female), GRI 404-1 (formerly G4-LA9)",Unilever,2013,Unknown,https://wikirate.org/~3463844,3513008.0,https://www.unilever.com/Images/unilever-ar13_tcm244-421851_en.pdf,1.0,,GB00B10RZP78;NL0000388684;NL0000388726;NL0000388742;NL0015000S61;NL0015000YS1;NL0015000ZW0;NL00150016G8;NL0015001BD9;NL0015001FI9;NL0015001L26;NL0015001S78;NL0015001YU5;NL00150023K6;US013078AA81;US9047677045
https://wikirate.org/~3513004,"Global Reporting Initiative+Average hours of training (female), GRI 404-1 (formerly G4-LA9)",Unilever,2014,Unknown,https://wikirate.org/~3463927,3513004.0,https://www.unilever.com/Images/ir_strategic_report_ar14_tcm244-421555_en.pdf,1.0,,GB00B10RZP78;NL0000388684;NL0000388726;NL0000388742;NL0015000S61;NL0015000YS1;NL0015000ZW0;NL00150016G8;NL0015001BD9;NL0015001FI9;NL0015001L26;NL0015001S78;NL0015001YU5;NL00150023K6;US013078AA81;US9047677045
https://wikirate.org/~3512998,"Global Reporting Initiative+Average hours of training (female), GRI 404-1 (formerly G4-LA9)",Unilever,2015,Unknown,https://wikirate.org/~3445448,3512998.0,https://www.unilever.com/Images/annual_report_and_accounts_ar15_tcm244-478426_en.pdf,1.0,,GB00B10RZP78;NL0000388684;NL0000388726;NL0000388742;NL0015000S61;NL0015000YS1;NL0015000ZW0;NL00150016G8;NL0015001BD9;NL0015001FI9;NL0015001L26;NL0015001S78;NL0015001YU5;NL00150023K6;US013078AA81;US9047677045
https://wikirate.org/~3512989,"Global Reporting Initiative+Average hours of training (female), GRI 404-1 (formerly G4-LA9)",Unilever,2016,Unknown,https://wikirate.org/~3445787,3512989.0,https://www.unilever.com/Images/unilever-annual-report-and-accounts-2016_tcm244-498880_en.pdf,1.0,,GB00B10RZP78;NL0000388684;NL0000388726;NL0000388742;NL0015000S61;NL0015000YS1;NL0015000ZW0;NL00150016G8;NL0015001BD9;NL0015001FI9;NL0015001L26;NL0015001S78;NL0015001YU5;NL00150023K6;US013078AA81;US9047677045
https://wikirate.org/~3512981,"Global Reporting Initiative+Average hours of training (female), GRI 404-1 (formerly G4-LA9)",Unilever,2017,Unknown,https://wikirate.org/~3508545,3512981.0,https://www.unilever.com/Images/unilever-annual-report-and-accounts-2017_tcm244-516456_en.pdf,1.0,,GB00B10RZP78;NL0000388684;NL0000388726;NL0000388742;NL0015000S61;NL0015000YS1;NL0015000ZW0;NL00150016G8;NL0015001BD9;NL0015001FI9;NL0015001L26;NL0015001S78;NL0015001YU5;NL00150023K6;US013078AA81;US9047677045
https://wikirate.org/~5672605,"Global Reporting Initiative+Average hours of training (female), GRI 404-1 (formerly G4-LA9)",Unilever,2018,Unknown,https://wikirate.org/~5672510,5672605.0,https://www.unilever.com/Images/unilever-gri-index-2018-final_tcm244-537594_1_en.pdf,1.0,"p.14, Available under 'Diversity and Equal Opportunity section, 405-1, HR Metrics data sheet' Loret Tsvetanova[https://wikirate.org/Loret_Tsvetanova].....2020-02-02 23:12:04 UTC",GB00B10RZP78;NL0000388684;NL0000388726;NL0000388742;NL0015000S61;NL0015000YS1;NL0015000ZW0;NL00150016G8;NL0015001BD9;NL0015001FI9;NL0015001L26;NL0015001S78;NL0015001YU5;NL00150023K6;US013078AA81;US9047677045
https://wikirate.org/~6805348,"Global Reporting Initiative+Average hours of training (female), GRI 404-1 (formerly G4-LA9)",Unilever,2019,Unknown,https://wikirate.org/~6803729,6805348.0,https://www.unilever.com/Images/unilever-2019-gri-index_tcm244-553047_en.pdf,1.0,Information not available Chloe Hunter[https://wikirate.org/Chloe_Hunter].....2021-02-05 15:21:43 UTC,GB00B10RZP78;NL0000388684;NL0000388726;NL0000388742;NL0015000S61;NL0015000YS1;NL0015000ZW0;NL00150016G8;NL0015001BD9;NL0015001FI9;NL0015001L26;NL0015001S78;NL0015001YU5;NL00150023K6;US013078AA81;US9047677045
https://wikirate.org/~12127366,"Global Reporting Initiative+Average hours of training (female), GRI 404-1 (formerly G4-LA9)",Unilever,2020,Unknown,https://wikirate.org/~12127060,12127366.0,https://www.unilever.com/planet-and-society/sustainability-reporting-centre/sustainability-performance-data/,1.0,"""People performance data"" eilidhmurdoch[https://wikirate.org/eilidhmurdoch].....2022-02-19 15:28:26 UTC",GB00B10RZP78;NL0000388684;NL0000388726;NL0000388742;NL0015000S61;NL0015000YS1;NL0015000ZW0;NL00150016G8;NL0015001BD9;NL0015001FI9;NL0015001L26;NL0015001S78;NL0015001YU5;NL00150023K6;US013078AA81;US9047677045
https://wikirate.org/~3503735,"Global Reporting Initiative+Average hours of training, GRI 404-1 (formerly G4-LA9)",Unilever,2000,Unknown,https://wikirate.org/~3503731,3503735.0,,1.0,,GB00B10RZP78;NL0000388684;NL0000388726;NL0000388742;NL0015000S61;NL0015000YS1;NL0015000ZW0;NL00150016G8;NL0015001BD9;NL0015001FI9;NL0015001L26;NL0015001S78;NL0015001YU5;NL00150023K6;US013078AA81;US9047677045
https://wikirate.org/~3503755,"Global Reporting Initiative+Average hours of training, GRI 404-1 (formerly G4-LA9)",Unilever,2001,Unknown,https://wikirate.org/~3503752,3503755.0,,1.0,,GB00B10RZP78;NL0000388684;NL0000388726;NL0000388742;NL0015000S61;NL0015000YS1;NL0015000ZW0;NL00150016G8;NL0015001BD9;NL0015001FI9;NL0015001L26;NL0015001S78;NL0015001YU5;NL00150023K6;US013078AA81;US9047677045
