url,content,type,position
https://africaanimalmedia.com/2023/03/14/the-need-for-pet-insurance-in-nigeria/,https://africaanimalmedia.com/wp-content/themes/assets/../assets/img/jeg-empty.png,image,31
https://africaanimalmedia.com/2023/03/14/the-need-for-pet-insurance-in-nigeria/,Three Thousand Home Animals to be vaccinated In Kogi,text,32
https://africaanimalmedia.com/2023/03/14/the-need-for-pet-insurance-in-nigeria/,https://africaanimalmedia.com/wp-content/themes/assets/../assets/img/jeg-empty.png,image,33
https://africaanimalmedia.com/2023/03/14/the-need-for-pet-insurance-in-nigeria/,"Wild Animals May Go Into Extinction As Hunters, Farmers Intensify Bush Burning in Nigeria",text,34
https://africaanimalmedia.com/2023/03/14/the-need-for-pet-insurance-in-nigeria/,https://africaanimalmedia.com/wp-content/themes/assets/../assets/img/jeg-empty.png,image,35
https://africaanimalmedia.com/2023/03/14/the-need-for-pet-insurance-in-nigeria/,"For the Love of Animal: 35 Year Old Sule holding his Pet , Monitor Lizard on Sunday in Ashafa Village, Bwari , Abuja, Nigeria .",text,36
https://africaanimalmedia.com/2023/03/14/the-need-for-pet-insurance-in-nigeria/,https://africaanimalmedia.com/wp-content/themes/assets/../assets/img/jeg-empty.png,image,37
https://africaanimalmedia.com/2023/03/14/the-need-for-pet-insurance-in-nigeria/,"Veterinary week: Animals under going vaccination in Kogi State, Nigeria",text,38
https://africaanimalmedia.com/2023/03/14/the-need-for-pet-insurance-in-nigeria/,https://africaanimalmedia.com/wp-content/themes/assets/../assets/img/jeg-empty.png,image,39
https://africaanimalmedia.com/2023/03/14/the-need-for-pet-insurance-in-nigeria/,NGO  Announces Vegan Festival In Uganda,text,40
https://africaanimalmedia.com/2023/03/14/the-need-for-pet-insurance-in-nigeria/,https://africaanimalmedia.com/wp-content/themes/assets/../assets/img/jeg-empty.png,image,41
https://africaanimalmedia.com/2023/03/14/the-need-for-pet-insurance-in-nigeria/,Nigeria Proposes Law To Protect WIld Life,text,42
https://africaanimalmedia.com/2023/03/14/the-need-for-pet-insurance-in-nigeria/,https://africaanimalmedia.com/wp-content/themes/assets/../assets/img/jeg-empty.png,image,43
https://africaanimalmedia.com/2023/03/14/the-need-for-pet-insurance-in-nigeria/,84 Year Old Cherished Pet Crocodile Dies,text,44
https://africaanimalmedia.com/2023/03/14/the-need-for-pet-insurance-in-nigeria/,https://africaanimalmedia.com/wp-content/themes/assets/../assets/img/jeg-empty.png,image,45
https://africaanimalmedia.com/2023/03/14/the-need-for-pet-insurance-in-nigeria/,Can Myths Be A Saving Grace For Non- humans In Africa,text,46
https://africaanimalmedia.com/2023/03/14/the-need-for-pet-insurance-in-nigeria/,Recent News,text,47
https://africaanimalmedia.com/2023/03/14/the-need-for-pet-insurance-in-nigeria/,https://africaanimalmedia.com/wp-content/themes/assets/../assets/img/jeg-empty.png,image,48
https://africaanimalmedia.com/2023/03/14/the-need-for-pet-insurance-in-nigeria/,NGO  Announces Vegan Festival In Uganda,text,49
https://africaanimalmedia.com/2023/03/14/the-need-for-pet-insurance-in-nigeria/,https://africaanimalmedia.com/wp-content/themes/assets/../assets/img/jeg-empty.png,image,50
https://africaanimalmedia.com/2023/03/14/the-need-for-pet-insurance-in-nigeria/,Nigeria Proposes Law To Protect WIld Life,text,51
https://africaanimalmedia.com/2023/03/14/the-need-for-pet-insurance-in-nigeria/,https://africaanimalmedia.com/wp-content/themes/assets/../assets/img/jeg-empty.png,image,52
https://africaanimalmedia.com/2023/03/14/the-need-for-pet-insurance-in-nigeria/,84 Year Old Cherished Pet Crocodile Dies,text,53
https://africaanimalmedia.com/2023/03/14/the-need-for-pet-insurance-in-nigeria/,https://africaanimalmedia.com/wp-content/themes/assets/../assets/img/jeg-empty.png,image,54
https://africaanimalmedia.com/2023/03/14/the-need-for-pet-insurance-in-nigeria/,Can Myths Be A Saving Grace For Non- humans In Africa,text,55
https://africaanimalmedia.com/2023/03/14/the-need-for-pet-insurance-in-nigeria/,https://africaanimalmedia.com/wp-content/themes/assets/../assets/img/jeg-empty.png,image,56
https://africaanimalmedia.com/2023/03/14/the-need-for-pet-insurance-in-nigeria/,This medium will focus on Nigeria and Africa to secure a better life for both Companions and Farmed Animals through effective dissemination of information about cruelty to them and horrendous conditions.,text,57
https://africaanimalmedia.com/2023/03/14/the-need-for-pet-insurance-in-nigeria/,Follow Us,text,58
https://africaanimalmedia.com/2023/03/14/the-need-for-pet-insurance-in-nigeria/,"SENTIENT COMMUNICATIONS LIMITED
Supported by Animal Ethics Inc.
© Alright Reserved. 2022.",text,59
https://africaanimalmedia.com/2023/03/14/the-need-for-pet-insurance-in-nigeria/,"SENTIENT COMMUNICATIONS LIMITED
Supported by Animal Ethics Inc.
© Alright Reserved. 2022.",text,60
https://africaanimalmedia.com/2023/04/07/criticism-trails-death-sentences-on-cockreal-by-a-court-in-nigeria/,https://africaanimalmedia.com/wp-content/uploads/2022/09/logo.png,image,1
https://africaanimalmedia.com/2023/04/07/criticism-trails-death-sentences-on-cockreal-by-a-court-in-nigeria/,https://africaanimalmedia.com/wp-content/uploads/2022/09/logo4-1.png,image,2
https://africaanimalmedia.com/2023/04/07/criticism-trails-death-sentences-on-cockreal-by-a-court-in-nigeria/,Criticism Trails Death Sentences On Cockreal By A Court  In Nigeria,text,3
https://africaanimalmedia.com/2023/04/07/criticism-trails-death-sentences-on-cockreal-by-a-court-in-nigeria/,https://africaanimalmedia.com/wp-content/themes/assets/../assets/img/jeg-empty.png,image,4
https://africaanimalmedia.com/2023/04/07/criticism-trails-death-sentences-on-cockreal-by-a-court-in-nigeria/,By Ademu usman Idakwo,text,5
https://africaanimalmedia.com/2023/04/07/criticism-trails-death-sentences-on-cockreal-by-a-court-in-nigeria/,Nigerians have condemned the recent judgment by a Magistrate court in Kano state which sentenced a cockerel to death for public disturbances and noise pollution.,text,6
https://africaanimalmedia.com/2023/04/07/criticism-trails-death-sentences-on-cockreal-by-a-court-in-nigeria/,The judgment which received knocks from well meaning organizations in Nigeria held that cockerels constitute nuisance to the neighborhood.,text,7
https://africaanimalmedia.com/2023/04/07/criticism-trails-death-sentences-on-cockreal-by-a-court-in-nigeria/,"The Judge, Honourable Halima Wali directed in her judgment that the cockerel should be slaughtered by the owner, one Yusuf  within a specified  days as ruled by the court .",text,8
https://africaanimalmedia.com/2023/04/07/criticism-trails-death-sentences-on-cockreal-by-a-court-in-nigeria/,"The case was held on the 7th march, 2023 at a Magistrate court in Kano state, Nigeria.",text,9
https://africaanimalmedia.com/2023/04/07/criticism-trails-death-sentences-on-cockreal-by-a-court-in-nigeria/,This according to the judge is to allow the neighborhood to have the deserving peace from the disturbances caused by the bird.,text,10
https://africaanimalmedia.com/2023/04/07/criticism-trails-death-sentences-on-cockreal-by-a-court-in-nigeria/,The  court’ s decision has drawn heavy backlash from well meaning Nigerians and organizations that animals should not be punished for simply carrying out their natural behavior.,text,11
https://africaanimalmedia.com/2023/04/07/criticism-trails-death-sentences-on-cockreal-by-a-court-in-nigeria/,This has taken us to how animals are being treated in Nigeria and Africa.,text,12
https://africaanimalmedia.com/2023/04/07/criticism-trails-death-sentences-on-cockreal-by-a-court-in-nigeria/,The judgment is the most bizarre in recent times .,text,13
https://africaanimalmedia.com/2023/04/07/criticism-trails-death-sentences-on-cockreal-by-a-court-in-nigeria/,The Need For  Pet Insurance  In Nigeria,text,14
https://africaanimalmedia.com/2023/04/07/criticism-trails-death-sentences-on-cockreal-by-a-court-in-nigeria/,Nigeria Food Resturants Should Stop Using Dogs For Meat Pepper Soup,text,15
https://africaanimalmedia.com/2023/04/07/criticism-trails-death-sentences-on-cockreal-by-a-court-in-nigeria/,AAM Staff,text,16
https://africaanimalmedia.com/2023/04/07/criticism-trails-death-sentences-on-cockreal-by-a-court-in-nigeria/,https://africaanimalmedia.com/wp-content/themes/assets/../assets/img/jeg-empty.png,image,17
https://africaanimalmedia.com/2023/04/07/criticism-trails-death-sentences-on-cockreal-by-a-court-in-nigeria/,Nigeria Food Resturants Should Stop Using Dogs For Meat Pepper Soup,text,18
https://africaanimalmedia.com/2023/04/07/criticism-trails-death-sentences-on-cockreal-by-a-court-in-nigeria/,Stay Connected test,text,19
https://africaanimalmedia.com/2023/04/07/criticism-trails-death-sentences-on-cockreal-by-a-court-in-nigeria/,https://africaanimalmedia.com/wp-content/themes/assets/../assets/img/jeg-empty.png,image,20
https://africaanimalmedia.com/2023/04/07/criticism-trails-death-sentences-on-cockreal-by-a-court-in-nigeria/,"Farm Centre Produces Herbal Supplements As Vaccines Alternative For Livestock, Birds In Nigeria",text,21
https://africaanimalmedia.com/2023/04/07/criticism-trails-death-sentences-on-cockreal-by-a-court-in-nigeria/,https://africaanimalmedia.com/wp-content/themes/assets/../assets/img/jeg-empty.png,image,22
https://africaanimalmedia.com/2023/04/07/criticism-trails-death-sentences-on-cockreal-by-a-court-in-nigeria/,Three Thousand Home Animals to be vaccinated In Kogi,text,23
https://africaanimalmedia.com/2023/04/07/criticism-trails-death-sentences-on-cockreal-by-a-court-in-nigeria/,https://africaanimalmedia.com/wp-content/themes/assets/../assets/img/jeg-empty.png,image,24
https://africaanimalmedia.com/2023/04/07/criticism-trails-death-sentences-on-cockreal-by-a-court-in-nigeria/,Our Sincere Appreciations   To You All,text,25
https://africaanimalmedia.com/2023/04/07/criticism-trails-death-sentences-on-cockreal-by-a-court-in-nigeria/,https://africaanimalmedia.com/wp-content/themes/assets/../assets/img/jeg-empty.png,image,26
https://africaanimalmedia.com/2023/04/07/criticism-trails-death-sentences-on-cockreal-by-a-court-in-nigeria/,"1,468 Farm Centers  Adopt Herbal Supplements To Boost Animals Health In Nigeria",text,27
https://africaanimalmedia.com/2023/04/07/criticism-trails-death-sentences-on-cockreal-by-a-court-in-nigeria/,https://africaanimalmedia.com/wp-content/themes/assets/../assets/img/jeg-empty.png,image,28
https://africaanimalmedia.com/2023/04/07/criticism-trails-death-sentences-on-cockreal-by-a-court-in-nigeria/,Three Thousand Home Animals to be vaccinated In Kogi,text,29
https://africaanimalmedia.com/2023/04/07/criticism-trails-death-sentences-on-cockreal-by-a-court-in-nigeria/,https://africaanimalmedia.com/wp-content/themes/assets/../assets/img/jeg-empty.png,image,30
https://africaanimalmedia.com/2023/04/07/criticism-trails-death-sentences-on-cockreal-by-a-court-in-nigeria/,"Wild Animals May Go Into Extinction As Hunters, Farmers Intensify Bush Burning in Nigeria",text,31
https://africaanimalmedia.com/2023/04/07/criticism-trails-death-sentences-on-cockreal-by-a-court-in-nigeria/,https://africaanimalmedia.com/wp-content/themes/assets/../assets/img/jeg-empty.png,image,32
https://africaanimalmedia.com/2023/04/07/criticism-trails-death-sentences-on-cockreal-by-a-court-in-nigeria/,"For the Love of Animal: 35 Year Old Sule holding his Pet , Monitor Lizard on Sunday in Ashafa Village, Bwari , Abuja, Nigeria .",text,33
https://africaanimalmedia.com/2023/04/07/criticism-trails-death-sentences-on-cockreal-by-a-court-in-nigeria/,https://africaanimalmedia.com/wp-content/themes/assets/../assets/img/jeg-empty.png,image,34
https://africaanimalmedia.com/2023/04/07/criticism-trails-death-sentences-on-cockreal-by-a-court-in-nigeria/,"Veterinary week: Animals under going vaccination in Kogi State, Nigeria",text,35
https://africaanimalmedia.com/2023/04/07/criticism-trails-death-sentences-on-cockreal-by-a-court-in-nigeria/,https://africaanimalmedia.com/wp-content/themes/assets/../assets/img/jeg-empty.png,image,36
https://africaanimalmedia.com/2023/04/07/criticism-trails-death-sentences-on-cockreal-by-a-court-in-nigeria/,NGO  Announces Vegan Festival In Uganda,text,37
https://africaanimalmedia.com/2023/04/07/criticism-trails-death-sentences-on-cockreal-by-a-court-in-nigeria/,https://africaanimalmedia.com/wp-content/themes/assets/../assets/img/jeg-empty.png,image,38
https://africaanimalmedia.com/2023/04/07/criticism-trails-death-sentences-on-cockreal-by-a-court-in-nigeria/,Nigeria Proposes Law To Protect WIld Life,text,39
https://africaanimalmedia.com/2023/04/07/criticism-trails-death-sentences-on-cockreal-by-a-court-in-nigeria/,https://africaanimalmedia.com/wp-content/themes/assets/../assets/img/jeg-empty.png,image,40
https://africaanimalmedia.com/2023/04/07/criticism-trails-death-sentences-on-cockreal-by-a-court-in-nigeria/,84 Year Old Cherished Pet Crocodile Dies,text,41
https://africaanimalmedia.com/2023/04/07/criticism-trails-death-sentences-on-cockreal-by-a-court-in-nigeria/,https://africaanimalmedia.com/wp-content/themes/assets/../assets/img/jeg-empty.png,image,42
https://africaanimalmedia.com/2023/04/07/criticism-trails-death-sentences-on-cockreal-by-a-court-in-nigeria/,Can Myths Be A Saving Grace For Non- humans In Africa,text,43
https://africaanimalmedia.com/2023/04/07/criticism-trails-death-sentences-on-cockreal-by-a-court-in-nigeria/,Recent News,text,44
https://africaanimalmedia.com/2023/04/07/criticism-trails-death-sentences-on-cockreal-by-a-court-in-nigeria/,https://africaanimalmedia.com/wp-content/themes/assets/../assets/img/jeg-empty.png,image,45
https://africaanimalmedia.com/2023/04/07/criticism-trails-death-sentences-on-cockreal-by-a-court-in-nigeria/,NGO  Announces Vegan Festival In Uganda,text,46
https://africaanimalmedia.com/2023/04/07/criticism-trails-death-sentences-on-cockreal-by-a-court-in-nigeria/,https://africaanimalmedia.com/wp-content/themes/assets/../assets/img/jeg-empty.png,image,47
