url,content,type,position,Language
https://genv.org/hi/vegan-myths/honey-is-natural-healthy-and-recommended-in-ayurveda/,"रानी मधुमक्खी को फिर से गतिहीन कर दिया जाता है और उसे उड़ने से रोकने के लिए उसके पंख काट  दिए जाते हैं। मधुमक्खियों के पंखों में नसें होती हैं, इसलिए इस प्रक्रिया के दौरान उन्हें काफी दर्द का अनुभव हो सकता है, इस प्रक्रिया के दौरान गलती से पैर कट सकते हैं और पेट मैं घाव आ सकते है। दर्द हो या न हो, उसके पंखों को काटना उसे एक काम करने से रोकता है जो मधुमक्खियों को करना चाहिए: उड़ना। मधुमक्खी पालक रानी के ऊपर पेंट या पेन से भी निशान लगा सकते हैं, जिसमें अक्सर जहरीले पदार्थ होते हैं।",text,10,GenV Hindi
https://genv.org/hi/vegan-myths/honey-is-natural-healthy-and-recommended-in-ayurveda/,"जैसे अन्य पशुपालन उद्योग के जानवर उद्योगों में मर जाते हैं उसी प्रकार मधुमक्खियों के मामले में, जब मधुमक्खी पालक शहद लेने के लिए छत्ते से पैनल हटाते हैं तो बहुत सारी मधुमक्खियाँ कुचल कर मर जाती हैं। पशुपालन उद्योग की तरह, मधुमक्खियों को तब मार दिया जाता है जब उन्हें लाभदायक नहीं समझा जाता है। और अगर मधुमक्खियों को ऐसी बीमारी हो जाती हैं जिसका आसानी से इलाज नहीं किया जा सकता है, तो पूरे छत्ते में आग लगा दी जाती है।",text,11,GenV Hindi
https://genv.org/hi/vegan-myths/honey-is-natural-healthy-and-recommended-in-ayurveda/,यह सब कितना स्वाभाविक लगता है?,text,12,GenV Hindi
https://genv.org/hi/vegan-myths/honey-is-natural-healthy-and-recommended-in-ayurveda/,अधिक मिथक,text,13,GenV Hindi
https://genv.org/hi/vegan-myths/honey-is-natural-healthy-and-recommended-in-ayurveda/,https://genv.org/wp-content/uploads/2022/05/MDV_VeganMyths__NotPerfect-2-400x267.jpg,image,14,GenV Hindi
https://genv.org/hi/vegan-myths/honey-is-natural-healthy-and-recommended-in-ayurveda/,वीगनवाद पूर्ण नहीं है और वीगन अभी भी पशुपालन उद्योग के जानवरों को मारता है,text,15,GenV Hindi
https://genv.org/hi/vegan-myths/honey-is-natural-healthy-and-recommended-in-ayurveda/,https://genv.org/wp-content/uploads/2022/05/MDV_VeganMyths__MilkedCow-2-400x267.jpg,image,16,GenV Hindi
https://genv.org/hi/vegan-myths/honey-is-natural-healthy-and-recommended-in-ayurveda/,गायों को दुहने की ज़रूरत है और हम पहले बछड़ों को दूध पीने देते हैं,text,17,GenV Hindi
https://genv.org/hi/vegan-myths/honey-is-natural-healthy-and-recommended-in-ayurveda/,https://genv.org/wp-content/uploads/2022/03/MDV_VeganMyths__Cows-and-buffaloes-milk-400x267.png,image,18,GenV Hindi
https://genv.org/hi/vegan-myths/honey-is-natural-healthy-and-recommended-in-ayurveda/,मजबूत हड्डियों और विकास के लिए गाय और भैंस के दूध की ज़रूरत होती है,text,19,GenV Hindi
https://genv.org/hi/vegan-myths/honey-is-natural-healthy-and-recommended-in-ayurveda/,वीगन बनने के लिए तैयार हैं?,text,20,GenV Hindi
https://genv.org/hi/vegan-myths/honey-is-natural-healthy-and-recommended-in-ayurveda/,पहले से वीगन हैं?,text,21,GenV Hindi
